onset	duration	trial_type	response_value	stim_file
2.768	142.363	video	n/a	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
149.676	n/a	rating_relevance	n/a	n/a
154.711	n/a	rating_happy	n/a	n/a
159.746	n/a	rating_sad	n/a	n/a
164.781	n/a	rating_afraid	n/a	n/a
169.8	n/a	rating_disgusted	n/a	n/a
174.835	n/a	rating_warm	n/a	n/a
179.87	n/a	rating_engaged	n/a	n/a
180.404	339.077	video	n/a	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
524.032	n/a	rating_relevance	n/a	n/a
529.067	n/a	rating_happy	n/a	n/a
534.102	n/a	rating_sad	n/a	n/a
539.121	n/a	rating_afraid	n/a	n/a
544.156	n/a	rating_disgusted	n/a	n/a
549.175	n/a	rating_warm	n/a	n/a
554.21	n/a	rating_engaged	n/a	n/a
