onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	participant_response	trial_index
176.417	0.2	posner	valid_cue	correct	right	n/a	n/a	36
176.617	0.35	posner	target_response	correct	right	right	right	36
179.685	0.2	posner	valid_cue	correct	left	n/a	n/a	37
179.885	0.445	posner	target_response	correct	left	left	left	37
184.653	0.2	posner	valid_cue	correct	right	n/a	n/a	38
184.854	0.414	posner	target_response	correct	right	right	right	38
190.822	0.2	posner	invalid_cue	correct	right	n/a	n/a	39
191.022	0.349	posner	target_response	correct	right	left	left	39
198.292	0.2	posner	invalid_cue	correct	right	n/a	n/a	40
198.492	0.335	posner	target_response	correct	right	left	left	40
204.861	0.2	posner	valid_cue	correct	right	n/a	n/a	41
205.061	0.395	posner	target_response	correct	right	right	right	41
212.03	0.2	posner	valid_cue	correct	right	n/a	n/a	42
212.23	0.407	posner	target_response	correct	right	right	right	42
215.398	0.2	posner	invalid_cue	correct	left	n/a	n/a	43
215.598	0.536	posner	target_response	correct	left	right	right	43
218.766	0.2	posner	valid_cue	correct	left	n/a	n/a	44
218.966	0.374	posner	target_response	correct	left	left	left	44
224.735	0.2	posner	invalid_cue	correct	right	n/a	n/a	45
224.935	0.407	posner	target_response	correct	right	left	left	45
232.205	0.2	posner	valid_cue	correct	right	n/a	n/a	46
232.405	0.455	posner	target_response	correct	right	right	right	46
236.173	0.2	posner	invalid_cue	correct	left	n/a	n/a	47
236.373	0.543	posner	target_response	correct	left	right	right	47
243.242	0.2	posner	invalid_cue	correct	left	n/a	n/a	48
243.442	0.499	posner	target_response	correct	left	right	right	48
246.71	0.2	posner	valid_cue	correct	right	n/a	n/a	49
246.91	0.443	posner	target_response	correct	right	right	right	49
251.478	0.2	posner	valid_cue	correct	left	n/a	n/a	50
251.678	0.323	posner	target_response	correct	left	left	left	50
254.446	0.2	posner	invalid_cue	correct	left	n/a	n/a	51
254.646	0.551	posner	target_response	correct	left	right	right	51
259.215	0.2	posner	invalid_cue	correct	right	n/a	n/a	52
259.415	0.383	posner	target_response	correct	right	left	left	52
265.984	0.2	posner	valid_cue	correct	left	n/a	n/a	53
266.184	0.285	posner	target_response	correct	left	left	left	53
270.152	0.2	posner	invalid_cue	correct	right	n/a	n/a	54
270.352	0.464	posner	target_response	correct	right	left	left	54
274.82	0.2	posner	valid_cue	correct	right	n/a	n/a	55
275.02	0.455	posner	target_response	correct	right	right	right	55
278.088	0.2	posner	valid_cue	correct	right	n/a	n/a	56
278.288	0.354	posner	target_response	correct	right	right	right	56
287.258	0.2	posner	valid_cue	correct	left	n/a	n/a	57
287.458	0.317	posner	target_response	correct	left	left	left	57
290.426	0.2	posner	valid_cue	correct	right	n/a	n/a	58
290.626	0.646	posner	target_response	correct	right	right	right	58
293.794	0.2	posner	invalid_cue	correct	left	n/a	n/a	59
293.994	0.435	posner	target_response	correct	left	right	right	59
297.162	0.2	posner	invalid_cue	correct	right	n/a	n/a	60
297.362	0.536	posner	target_response	correct	right	left	left	60
301.13	0.2	posner	invalid_cue	correct	left	n/a	n/a	61
301.33	0.551	posner	target_response	correct	left	right	right	61
308.2	0.2	posner	invalid_cue	correct	right	n/a	n/a	62
308.4	0.393	posner	target_response	correct	right	left	left	62
314.869	0.2	posner	valid_cue	correct	left	n/a	n/a	63
315.069	0.291	posner	target_response	correct	left	left	left	63
318.237	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	64
318.437	0.216	posner	target_response	incorrect	right	left	right	64
326.907	0.2	posner	valid_cue	correct	right	n/a	n/a	65
327.107	0.484	posner	target_response	correct	right	right	right	65
334.376	0.2	posner	valid_cue	correct	right	n/a	n/a	66
334.576	0.499	posner	target_response	correct	right	right	right	66
341.045	0.2	posner	invalid_cue	correct	left	n/a	n/a	67
341.245	0.712	posner	target_response	correct	left	right	right	67
345.213	0.2	posner	invalid_cue	correct	right	n/a	n/a	68
345.413	0.368	posner	target_response	correct	right	left	left	68
348.581	0.2	posner	invalid_cue	correct	right	n/a	n/a	69
348.781	0.664	posner	target_response	correct	right	left	left	69
352.049	0.2	posner	valid_cue	correct	left	n/a	n/a	70
352.249	0.359	posner	target_response	correct	left	left	left	70
356.017	0.2	posner	invalid_cue	correct	left	n/a	n/a	71
356.217	0.733	posner	target_response	correct	left	right	right	71
359.485	0.2	posner	valid_cue	correct	left	n/a	n/a	72
359.685	0.628	posner	target_response	correct	left	left	left	72
364.254	0.2	posner	invalid_cue	correct	right	n/a	n/a	73
364.454	0.433	posner	target_response	correct	right	left	left	73
368.822	0.2	posner	valid_cue	correct	left	n/a	n/a	74
369.022	0.632	posner	target_response	correct	left	left	left	74
374.691	0.2	posner	invalid_cue	correct	right	n/a	n/a	75
374.891	0.415	posner	target_response	correct	right	left	left	75
382.16	0.2	posner	valid_cue	correct	right	n/a	n/a	76
382.361	0.581	posner	target_response	correct	right	right	right	76
389.63	0.2	posner	invalid_cue	correct	left	n/a	n/a	77
389.83	0.571	posner	target_response	correct	left	right	right	77
397.099	0.2	posner	valid_cue	correct	left	n/a	n/a	78
397.299	0.344	posner	target_response	correct	left	left	left	78
400.167	0.2	posner	invalid_cue	correct	right	n/a	n/a	79
400.367	1.042	posner	target_response	correct	right	left	left	79
406.636	0.2	posner	valid_cue	correct	left	n/a	n/a	80
406.836	1.082	posner	target_response	correct	left	left	left	80
414.106	0.2	posner	invalid_cue	correct	left	n/a	n/a	81
414.306	0.988	posner	target_response	correct	left	right	right	81
418.074	0.2	posner	invalid_cue	correct	right	n/a	n/a	82
418.274	0.453	posner	target_response	correct	right	left	left	82
426.244	0.2	posner	invalid_cue	correct	left	n/a	n/a	83
426.444	0.517	posner	target_response	correct	left	right	right	83
433.113	0.2	posner	invalid_cue	correct	left	n/a	n/a	84
433.313	0.61	posner	target_response	correct	left	right	right	84
436.481	0.2	posner	invalid_cue	correct	right	n/a	n/a	85
436.681	1.211	posner	target_response	correct	right	left	left	85
439.549	0.2	posner	valid_cue	correct	left	n/a	n/a	86
439.749	1.526	posner	target_response	correct	left	left	left	86
442.65	0.2	posner	invalid_cue	correct	right	n/a	n/a	87
442.85	0.441	posner	target_response	correct	right	left	left	87
445.717	0.2	posner	invalid_cue	correct	left	n/a	n/a	88
445.918	0.46	posner	target_response	correct	left	right	right	88
449.085	0.2	posner	invalid_cue	correct	left	n/a	n/a	89
449.285	0.493	posner	target_response	correct	left	right	right	89
456.555	0.2	posner	valid_cue	correct	left	n/a	n/a	90
456.755	0.402	posner	target_response	correct	left	left	left	90
459.523	0.2	posner	valid_cue	correct	left	n/a	n/a	91
459.723	0.587	posner	target_response	correct	left	left	left	91
466.992	0.2	posner	invalid_cue	correct	right	n/a	n/a	92
467.192	0.394	posner	target_response	correct	right	left	left	92
471.06	0.2	posner	valid_cue	correct	left	n/a	n/a	93
471.26	0.357	posner	target_response	correct	left	left	left	93
475.028	0.2	posner	valid_cue	correct	left	n/a	n/a	94
475.228	0.314	posner	target_response	correct	left	left	left	94
478.897	0.2	posner	valid_cue	correct	left	n/a	n/a	95
479.097	0.36	posner	target_response	correct	left	left	left	95
482.965	0.2	posner	valid_cue	correct	right	n/a	n/a	96
483.165	0.471	posner	target_response	correct	right	right	right	96
487.433	0.2	posner	valid_cue	correct	right	n/a	n/a	97
487.633	0.398	posner	target_response	correct	right	right	right	97
493.902	0.2	posner	valid_cue	correct	left	n/a	n/a	98
494.102	0.336	posner	target_response	correct	left	left	left	98
497.87	0.2	posner	valid_cue	correct	right	n/a	n/a	99
498.07	0.402	posner	target_response	correct	right	right	right	99
500.938	0.2	posner	invalid_cue	correct	right	n/a	n/a	100
501.138	0.345	posner	target_response	correct	right	left	left	100
503.906	0.2	posner	valid_cue	correct	right	n/a	n/a	101
504.106	0.421	posner	target_response	correct	right	right	right	101
506.974	0.2	posner	valid_cue	correct	right	n/a	n/a	102
507.174	0.45	posner	target_response	correct	right	right	right	102
510.442	0.2	posner	valid_cue	correct	left	n/a	n/a	103
510.642	0.297	posner	target_response	correct	left	left	left	103
513.509	0.2	posner	valid_cue	correct	right	n/a	n/a	104
513.71	0.439	posner	target_response	correct	right	right	right	104
516.977	0.2	posner	valid_cue	correct	right	n/a	n/a	105
517.177	0.445	posner	target_response	correct	right	right	right	105
519.945	0.2	posner	valid_cue	correct	right	n/a	n/a	106
520.145	0.427	posner	target_response	correct	right	right	right	106
523.813	0.2	posner	valid_cue	correct	left	n/a	n/a	107
524.013	0.406	posner	target_response	correct	left	left	left	107
527.181	0.2	posner	valid_cue	correct	right	n/a	n/a	108
527.381	0.526	posner	target_response	correct	right	right	right	108
531.65	0.2	posner	valid_cue	correct	right	n/a	n/a	109
531.85	0.309	posner	target_response	correct	right	right	right	109
537.418	0.2	posner	valid_cue	correct	right	n/a	n/a	110
537.618	0.353	posner	target_response	correct	right	right	right	110
545.588	0.2	posner	invalid_cue	correct	left	n/a	n/a	111
545.788	0.61	posner	target_response	correct	left	right	right	111
553.058	0.2	posner	invalid_cue	correct	left	n/a	n/a	112
553.258	0.552	posner	target_response	correct	left	right	right	112
557.426	0.2	posner	valid_cue	correct	right	n/a	n/a	113
557.626	0.417	posner	target_response	correct	right	right	right	113
563.595	0.2	posner	invalid_cue	correct	right	n/a	n/a	114
563.795	0.424	posner	target_response	correct	right	left	left	114
568.963	0.2	posner	invalid_cue	correct	right	n/a	n/a	115
569.164	0.386	posner	target_response	correct	right	left	left	115
576.133	0.2	posner	valid_cue	correct	right	n/a	n/a	116
576.333	0.47	posner	target_response	correct	right	right	right	116
579.501	0.2	posner	invalid_cue	correct	right	n/a	n/a	117
579.701	0.439	posner	target_response	correct	right	left	left	117
584.169	0.2	posner	valid_cue	correct	left	n/a	n/a	118
584.369	0.421	posner	target_response	correct	left	left	left	118
591.639	0.2	posner	invalid_cue	correct	left	n/a	n/a	119
591.839	0.574	posner	target_response	correct	left	right	right	119
599.108	0.2	posner	valid_cue	correct	left	n/a	n/a	120
599.308	0.727	posner	target_response	correct	left	left	left	120
