onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.806	1.2886199951171875	face	n/a	age	surprise	male	African	old	task-faces/2Surprise_Model3_2Male_3African_2Old.mp4
5.094	n/a	rating	n/a	age	surprise	male	African	old	n/a
7.041	1.2839000225067139	face	n/a	age	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
8.325	1.79113459587097	rating	0.5489	age	happy	male	WC	old	n/a
8.992	1.1244679292043	rating_mouse_trajectory	0.5489	age	happy	male	WC	old	n/a
10.259	1.28371000289917	face	n/a	age	sad	male	African	young	task-faces/6Sad_Model2_2Male_3African_1Young.mp4
11.542	1.53928065299988	rating	0.3467	age	sad	male	African	young	n/a
11.942	1.13928065299988	rating_mouse_trajectory	0.3467	age	sad	male	African	young	n/a
14.475	2.0179600715637207	face	n/a	age	pleasure	female	EA	young	task-faces/8Pleasure_Model2_1Female_2EA_1Young.mp4
16.493	1.6040210723877	rating	0.3143	age	pleasure	female	EA	young	n/a
16.893	1.2040210723877	rating_mouse_trajectory	0.3143	age	pleasure	female	EA	young	n/a
18.428	1.2822799682617188	face	n/a	age	fear	female	African	old	task-faces/3Fear_Model2_1Female_3African_2Old.mp4
19.711	1.86956477165222	rating	0.5388	age	fear	female	African	old	n/a
20.277	1.30289810498555	rating_mouse_trajectory	0.5388	age	fear	female	African	old	n/a
25.642	1.2834999561309814	face	n/a	age	fear	male	African	young	task-faces/3Fear_Model1_2Male_3African_1Young.mp4
26.926	1.78417134284973	rating	0.2759	age	fear	male	African	young	n/a
27.076	1.63417134284973	rating_mouse_trajectory	0.2759	age	fear	male	African	young	n/a
28.858	1.286210060119629	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
30.144	1.73421597480774	rating	0.7451	age	happy	female	EA	old	n/a
30.444	1.43421597480774	rating_mouse_trajectory	0.7451	age	happy	female	EA	old	n/a
32.076	1.2841999530792236	face	n/a	age	happy	female	WC	young	task-faces/1Happy_Model2_1Female_1WC_1Young.mp4
33.361	1.71746492385864	rating	0.3062	age	happy	female	WC	young	n/a
34.094	0.984131590525307	rating_mouse_trajectory	0.3062	age	happy	female	WC	young	n/a
