onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
8.001	1.034	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj082doctor.png	n/a	n/a
10.068	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj133harp.png	n/a	n/a
12.119	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj253saddle.png	n/a	n/a
14.153	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj148jack.png	n/a	n/a
16.187	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj145house.png	n/a	n/a
18.238	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj345wrench.png	n/a	n/a
20.272	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj234queen.png	n/a	n/a
22.306	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj301thimble.png	n/a	n/a
24.34	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj344worm.png	n/a	n/a
26.374	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj197nurse.png	n/a	n/a
28.408	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj297telescope.png	n/a	n/a
30.443	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj101fence.png	n/a	n/a
32.477	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj122glove.png	n/a	n/a
34.511	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj069corn.png	n/a	n/a
36.545	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj271skis.png	n/a	n/a
38.579	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj149jacket.png	n/a	n/a
40.63	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj038broom.png	n/a	n/a
42.664	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj275slingshot.png	n/a	n/a
44.715	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj174magnet.png	n/a	n/a
46.765	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj097eye.png	n/a	n/a
48.799	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj089dress.png	n/a	n/a
50.833	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj061church.png	n/a	n/a
52.868	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj001accordion.png	n/a	n/a
54.902	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj291swing.png	n/a	n/a
56.936	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj331watermelon.png	n/a	n/a
58.97	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj346yoyo.png	n/a	n/a
71.274	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
99.352	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
127.412	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
155.472	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
189.202	1.045	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj271skis.png	new	n/a
192.186	0.935	memory	test	test_new	correct	task-fractional/runtype-memory/obj158knight.png	new	n/a
194.754	1.049	memory	test	test_new	correct	task-fractional/runtype-memory/obj179match.png	new	n/a
197.405	0.849	memory	test	test_old	correct	task-fractional/runtype-memory/obj234queen.png	old	n/a
200.423	0.797	memory	test	test_old	correct	task-fractional/runtype-memory/obj301thimble.png	old	n/a
203.174	0.687	memory	test	test_new	correct	task-fractional/runtype-memory/obj034bowl.png	new	n/a
206.091	0.979	memory	test	test_new	correct	task-fractional/runtype-memory/obj120glasses.png	new	n/a
208.676	0.936	memory	test	test_new	correct	task-fractional/runtype-memory/obj242road.png	new	n/a
211.46	0.782	memory	test	test_new	correct	task-fractional/runtype-memory/obj026bird.png	new	n/a
214.044	1.096	memory	test	test_new	correct	task-fractional/runtype-memory/obj294tank.png	new	n/a
216.595	1.037	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj069corn.png	new	n/a
219.146	1.413	memory	test	test_new	correct	task-fractional/runtype-memory/obj055chair.png	new	n/a
222.147	0.838	memory	test	test_old	correct	task-fractional/runtype-memory/obj345wrench.png	old	n/a
224.698	0.768	memory	test	test_old	correct	task-fractional/runtype-memory/obj297telescope.png	old	n/a
227.733	1.265	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj148jack.png	new	n/a
230.767	0.976	memory	test	test_new	correct	task-fractional/runtype-memory/obj340windmill.png	new	n/a
233.302	0.648	memory	test	test_old	correct	task-fractional/runtype-memory/obj174magnet.png	old	n/a
236.336	0.729	memory	test	test_old	correct	task-fractional/runtype-memory/obj101fence.png	old	n/a
239.104	0.66	memory	test	test_new	correct	task-fractional/runtype-memory/obj285squirrel.png	new	n/a
242.105	0.947	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj145house.png	new	n/a
244.806	1.087	memory	test	test_new	correct	task-fractional/runtype-memory/obj260scissors.png	new	n/a
247.373	0.951	memory	test	test_new	correct	task-fractional/runtype-memory/obj002acorn.png	new	n/a
250.141	0.728	memory	test	test_old	correct	task-fractional/runtype-memory/obj197nurse.png	old	n/a
252.725	0.837	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj344worm.png	new	n/a
255.677	0.867	memory	test	test_new	correct	task-fractional/runtype-memory/obj152jumprope.png	new	n/a
258.594	1.048	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj001accordion.png	new	n/a
261.312	1.223	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj149jacket.png	new	n/a
263.963	0.83	memory	test	test_new	correct	task-fractional/runtype-memory/obj132hanger.png	new	n/a
266.964	0.891	memory	test	test_new	correct	task-fractional/runtype-memory/obj070cow.png	new	n/a
269.898	0.955	memory	test	test_old	correct	task-fractional/runtype-memory/obj038broom.png	old	n/a
272.683	0.762	memory	test	test_old	correct	task-fractional/runtype-memory/obj097eye.png	old	n/a
275.684	0.794	memory	test	test_old	correct	task-fractional/runtype-memory/obj122glove.png	old	n/a
278.702	0.972	memory	test	test_new	correct	task-fractional/runtype-memory/obj329walrus.png	new	n/a
281.67	0.751	memory	test	test_old	correct	task-fractional/runtype-memory/obj275slingshot.png	old	n/a
284.471	1.043	memory	test	test_new	correct	task-fractional/runtype-memory/obj325vest.png	new	n/a
287.255	0.909	memory	test	test_new	correct	task-fractional/runtype-memory/obj041button.png	new	n/a
290.189	0.635	memory	test	test_old	correct	task-fractional/runtype-memory/obj089dress.png	old	n/a
292.807	0.776	memory	test	test_old	correct	task-fractional/runtype-memory/obj061church.png	old	n/a
295.458	1.001	memory	test	test_new	correct	task-fractional/runtype-memory/obj104fish.png	new	n/a
298.459	0.893	memory	test	test_new	correct	task-fractional/runtype-memory/obj093egg.png	new	n/a
308.48	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj009asparagus.png	n/a	n/a
310.53	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj164lemon.png	n/a	n/a
312.564	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj201owl.png	n/a	n/a
314.615	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj321unicorn.png	n/a	n/a
316.649	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj322unicycle.png	n/a	n/a
318.683	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj042cactus.png	n/a	n/a
320.717	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj043cage.png	n/a	n/a
322.752	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj250rope.png	n/a	n/a
324.786	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj146igloo.png	n/a	n/a
326.82	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj194nest.png	n/a	n/a
328.854	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj151puzzle.png	n/a	n/a
330.888	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj172lobster.png	n/a	n/a
332.922	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj312tree.png	n/a	n/a
334.956	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj310tractor.png	n/a	n/a
336.99	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj006apple.png	n/a	n/a
339.024	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj144hose.png	n/a	n/a
341.058	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj094elephant.png	n/a	n/a
343.092	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj024bicycle.png	n/a	n/a
345.127	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj220pineapple.png	n/a	n/a
347.161	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj066dime.png	n/a	n/a
349.195	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj154key.png	n/a	n/a
351.245	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj037bridge.png	n/a	n/a
353.296	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj333whale.png	n/a	n/a
355.33	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj227plug.png	n/a	n/a
357.381	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj278snowman.png	n/a	n/a
359.415	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj302tie.png	n/a	n/a
371.57	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.63	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.691	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
455.751	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.597	0.757	memory	test	test_old	correct	task-fractional/runtype-memory/obj066dime.png	old	n/a
492.498	0.738	memory	test	test_new	correct	task-fractional/runtype-memory/obj184monkey.png	new	n/a
495.449	0.819	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj321unicorn.png	new	n/a
498.45	0.758	memory	test	test_old	correct	task-fractional/runtype-memory/obj037bridge.png	old	n/a
501.101	0.639	memory	test	test_new	correct	task-fractional/runtype-memory/obj217piano.png	new	n/a
504.086	1.165	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj267shower.png	old	n/a
507.087	0.715	memory	test	test_new	correct	task-fractional/runtype-memory/obj076cup.png	new	n/a
510.038	0.807	memory	test	test_new	correct	task-fractional/runtype-memory/obj233pyramid.png	new	n/a
512.606	0.718	memory	test	test_new	correct	task-fractional/runtype-memory/obj036bread.png	new	n/a
515.29	0.794	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj310tractor.png	new	n/a
518.174	0.699	memory	test	test_old	correct	task-fractional/runtype-memory/obj154key.png	old	n/a
521.042	0.658	memory	test	test_old	correct	task-fractional/runtype-memory/obj322unicycle.png	old	n/a
523.977	0.785	memory	test	test_new	correct	task-fractional/runtype-memory/obj316turkey.png	new	n/a
526.861	0.925	memory	test	test_new	correct	task-fractional/runtype-memory/obj221pinecone.png	new	n/a
529.729	0.739	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj024bicycle.png	new	n/a
532.363	0.676	memory	test	test_old	correct	task-fractional/runtype-memory/obj312tree.png	old	n/a
535.331	0.544	memory	test	test_old	correct	task-fractional/runtype-memory/obj220pineapple.png	old	n/a
538.199	0.652	memory	test	test_new	correct	task-fractional/runtype-memory/obj134hat.png	new	n/a
