onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.852	1.375	face	n/a	age	surprise	female	WC	old	task-faces/2Surprise_Model1_1Female_1WC_2Old.mp4
5.227	n/a	rating	n/a	age	surprise	female	WC	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	surprise	female	WC	old	n/a
7.278	1.334	face	n/a	age	surprise	male	WC	young	task-faces/2Surprise_Model2_2Male_1WC_1Young.mp4
8.612	1.3	rating	0.288	age	surprise	male	WC	young	n/a
8.862	1.05	rating_mouse_trajectory	0.288	age	surprise	male	WC	young	n/a
10.545	1.318	face	n/a	age	sad	male	EA	old	task-faces/6Sad_Model3_2Male_2EA_2Old.mp4
11.863	0.85	rating	0.7411	age	sad	male	EA	old	n/a
12.13	0.583	rating_mouse_trajectory	0.7411	age	sad	male	EA	old	n/a
14.812	2.053	face	n/a	age	pleasure	male	WC	young	task-faces/8Pleasure_Model2_2Male_1WC_1Young.mp4
16.865	1.05	rating	0.1586	age	pleasure	male	WC	young	n/a
17.148	0.767	rating_mouse_trajectory	0.1586	age	pleasure	male	WC	young	n/a
18.8	1.333	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model2_1Female_2EA_2Old.mp4
20.133	0.883	rating	0.7735	age	happy	female	EA	old	n/a
20.5	0.517	rating_mouse_trajectory	0.7735	age	happy	female	EA	old	n/a
26.08	1.323	face	n/a	age	sad	female	EA	old	task-faces/6Sad_Model2_1Female_2EA_2Old.mp4
27.402	1.833	rating	0.6582	age	sad	female	EA	old	n/a
27.652	1.583	rating_mouse_trajectory	0.6582	age	sad	female	EA	old	n/a
29.327	1.326	face	n/a	age	sad	female	WC	old	task-faces/6Sad_Model3_1Female_1WC_2Old.mp4
30.654	1.267	rating	0.3689	age	sad	female	WC	old	n/a
31.004	0.917	rating_mouse_trajectory	0.3689	age	sad	female	WC	old	n/a
32.577	2.045	face	n/a	age	pleasure	male	WC	old	task-faces/8Pleasure_Model1_2Male_1WC_2Old.mp4
34.622	0.833	rating	0.6056	age	pleasure	male	WC	old	n/a
34.905	0.55	rating_mouse_trajectory	0.6056	age	pleasure	male	WC	old	n/a
36.545	2.045	face	n/a	age	pleasure	male	African	old	task-faces/8Pleasure_Model5_2Male_3African_2Old.mp4
38.59	n/a	rating	n/a	age	pleasure	male	African	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	pleasure	male	African	old	n/a
40.512	2.046	face	n/a	age	pain	female	WC	young	task-faces/7Pain_Model3_1Female_1WC_1Young.mp4
42.558	0.8	rating	0.1909	age	pain	female	WC	young	n/a
42.891	0.467	rating_mouse_trajectory	0.1909	age	pain	female	WC	young	n/a
46.479	1.315	face	n/a	age	fear	female	African	old	task-faces/3Fear_Model4_1Female_3African_2Old.mp4
47.793	1.817	rating	0.2456	age	fear	female	African	old	n/a
48.293	1.317	rating_mouse_trajectory	0.2456	age	fear	female	African	old	n/a
50.716	2.045	face	n/a	age	pain	male	WC	old	task-faces/7Pain_Model5_2Male_1WC_2Old.mp4
52.762	1.867	rating	0.733	age	pain	male	WC	old	n/a
53.178	1.45	rating_mouse_trajectory	0.733	age	pain	male	WC	old	n/a
56.685	1.312	face	n/a	age	sad	male	African	young	task-faces/6Sad_Model5_2Male_3African_1Young.mp4
57.997	1.317	rating	0.1242	age	sad	male	African	young	n/a
58.53	0.783	rating_mouse_trajectory	0.1242	age	sad	male	African	young	n/a
60.911	1.305	face	n/a	age	fear	male	African	young	task-faces/3Fear_Model3_2Male_3African_1Young.mp4
62.215	1.233	rating	0.2961	age	fear	male	African	young	n/a
62.499	0.95	rating_mouse_trajectory	0.2961	age	fear	male	African	young	n/a
65.139	1.311	face	n/a	age	happy	female	WC	old	task-faces/1Happy_Model3_1Female_1WC_2Old.mp4
66.45	1.25	rating	0.7775	age	happy	female	WC	old	n/a
