onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.83	1.305	face	n/a	age	disgust	female	WC	old	task-faces/4Disgust_Model2_1Female_1WC_2Old.mp4
5.135	1.6	rating	0.824	age	disgust	female	WC	old	n/a
5.952	0.783	rating_mouse_trajectory	0.824	age	disgust	female	WC	old	n/a
7.126	2.044	face	n/a	age	pain	male	African	old	task-faces/7Pain_Model4_2Male_3African_2Old.mp4
9.17	0.919	rating	0.735	age	pain	male	African	old	n/a
9.487	0.602	rating_mouse_trajectory	0.735	age	pain	male	African	old	n/a
11.107	1.314	face	n/a	age	fear	male	EA	old	task-faces/3Fear_Model2_2Male_2EA_2Old.mp4
12.421	0.968	rating	0.9312	age	fear	male	EA	old	n/a
12.821	0.568	rating_mouse_trajectory	0.9312	age	fear	male	EA	old	n/a
15.342	1.314	face	n/a	age	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
16.656	0.901	rating	0.8301	age	happy	male	EA	old	n/a
17.04	0.518	rating_mouse_trajectory	0.8301	age	happy	male	EA	old	n/a
18.578	1.313	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
19.891	0.668	rating	1.0	age	happy	female	EA	old	n/a
19.991	0.568	rating_mouse_trajectory	1.0	age	happy	female	EA	old	n/a
25.829	1.314	face	n/a	age	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
27.143	1.518	rating	0.7006	age	anger	male	WC	young	n/a
27.843	0.818	rating_mouse_trajectory	0.7006	age	anger	male	WC	young	n/a
29.065	1.313	face	n/a	age	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
30.378	1.409	rating	0.2496	age	happy	male	WC	young	n/a
30.528	1.259	rating_mouse_trajectory	0.2496	age	happy	male	WC	young	n/a
32.299	1.314	face	n/a	age	disgust	male	WC	old	task-faces/4Disgust_Model3_2Male_1WC_2Old.mp4
33.613	1.407	rating	0.9191	age	disgust	male	WC	old	n/a
33.696	1.324	rating_mouse_trajectory	0.9191	age	disgust	male	WC	old	n/a
35.533	1.314	face	n/a	age	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
