onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	participant_response	trial_index
333.196	0.413	posner	target_response	correct	left	left	left	67
336.063	0.2	posner	invalid_cue	correct	right	n/a	n/a	68
336.263	0.435	posner	target_response	correct	right	left	left	68
341.232	0.2	posner	invalid_cue	correct	left	n/a	n/a	69
341.432	0.375	posner	target_response	correct	left	right	right	69
344.183	0.2	posner	valid_cue	correct	left	n/a	n/a	70
344.383	0.367	posner	target_response	correct	left	left	left	70
351.652	0.2	posner	valid_cue	correct	right	n/a	n/a	71
351.853	0.265	posner	target_response	correct	right	right	right	71
359.122	0.2	posner	valid_cue	correct	left	n/a	n/a	72
359.322	0.317	posner	target_response	correct	left	left	left	72
362.49	0.2	posner	valid_cue	correct	left	n/a	n/a	73
362.69	0.449	posner	target_response	correct	left	left	left	73
365.658	0.2	posner	valid_cue	correct	right	n/a	n/a	74
365.858	0.316	posner	target_response	correct	right	right	right	74
370.126	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	75
370.326	0.267	posner	target_response	incorrect	left	right	left	75
377.595	0.2	posner	invalid_cue	correct	right	n/a	n/a	76
377.796	0.351	posner	target_response	correct	right	left	left	76
381.664	0.2	posner	invalid_cue	correct	left	n/a	n/a	77
381.864	0.348	posner	target_response	correct	left	right	right	77
389.133	0.2	posner	invalid_cue	correct	right	n/a	n/a	78
389.333	0.338	posner	target_response	correct	right	left	left	78
396.186	0.2	posner	invalid_cue	correct	right	n/a	n/a	79
396.386	0.324	posner	target_response	correct	right	left	left	79
403.655	0.2	posner	valid_cue	correct	right	n/a	n/a	80
403.855	0.308	posner	target_response	correct	right	right	right	80
407.623	0.2	posner	valid_cue	correct	left	n/a	n/a	81
407.823	0.283	posner	target_response	correct	left	left	left	81
415.093	0.2	posner	valid_cue	correct	right	n/a	n/a	82
415.293	0.393	posner	target_response	correct	right	right	right	82
419.161	0.2	posner	valid_cue	correct	right	n/a	n/a	83
419.361	0.302	posner	target_response	correct	right	right	right	83
422.229	0.2	posner	invalid_cue	correct	left	n/a	n/a	84
422.429	0.42	posner	target_response	correct	left	right	right	84
426.197	0.2	posner	invalid_cue	correct	left	n/a	n/a	85
426.397	0.383	posner	target_response	correct	left	right	right	85
430.665	0.2	posner	valid_cue	correct	right	n/a	n/a	86
430.865	0.305	posner	target_response	correct	right	right	right	86
433.633	0.2	posner	invalid_cue	correct	left	n/a	n/a	87
433.833	0.324	posner	target_response	correct	left	right	right	87
438.201	0.2	posner	invalid_cue	correct	left	n/a	n/a	88
438.401	0.345	posner	target_response	correct	left	right	right	88
441.269	0.2	posner	valid_cue	correct	left	n/a	n/a	89
441.469	0.329	posner	target_response	correct	left	left	left	89
450.339	0.2	posner	valid_cue	correct	left	n/a	n/a	90
450.539	0.277	posner	target_response	correct	left	left	left	90
456.008	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	91
456.208	0.21	posner	target_response	incorrect	right	left	right	91
460.276	0.2	posner	invalid_cue	correct	left	n/a	n/a	92
460.476	0.34	posner	target_response	correct	left	right	right	92
467.646	0.2	posner	invalid_cue	correct	right	n/a	n/a	93
467.846	0.347	posner	target_response	correct	right	left	left	93
474.015	0.2	posner	valid_cue	correct	right	n/a	n/a	94
474.215	0.369	posner	target_response	correct	right	right	right	94
477.983	0.2	posner	valid_cue	correct	right	n/a	n/a	95
478.183	0.336	posner	target_response	correct	right	right	right	95
482.651	0.2	posner	invalid_cue	correct	right	n/a	n/a	96
482.851	0.367	posner	target_response	correct	right	left	left	96
485.619	0.2	posner	invalid_cue	correct	right	n/a	n/a	97
485.819	0.355	posner	target_response	correct	right	left	left	97
488.587	0.2	posner	invalid_cue	correct	left	n/a	n/a	98
488.787	0.457	posner	target_response	correct	left	right	right	98
491.655	0.2	posner	valid_cue	correct	left	n/a	n/a	99
491.855	0.359	posner	target_response	correct	left	left	left	99
499.124	0.2	posner	invalid_cue	correct	left	n/a	n/a	100
499.324	0.38	posner	target_response	correct	left	right	right	100
502.392	0.2	posner	invalid_cue	correct	left	n/a	n/a	101
502.592	0.348	posner	target_response	correct	left	right	right	101
505.86	0.2	posner	invalid_cue	correct	right	n/a	n/a	102
506.06	0.389	posner	target_response	correct	right	left	left	102
509.128	0.2	posner	invalid_cue	correct	right	n/a	n/a	103
509.328	0.368	posner	target_response	correct	right	left	left	103
512.396	0.2	posner	invalid_cue	correct	left	n/a	n/a	104
512.596	0.39	posner	target_response	correct	left	right	right	104
516.564	0.2	posner	valid_cue	correct	right	n/a	n/a	105
516.764	0.411	posner	target_response	correct	right	right	right	105
521.032	0.2	posner	invalid_cue	correct	left	n/a	n/a	106
521.232	0.386	posner	target_response	correct	left	right	right	106
526.501	0.2	posner	invalid_cue	correct	right	n/a	n/a	107
526.701	0.357	posner	target_response	correct	right	left	left	107
533.97	0.2	posner	invalid_cue	correct	left	n/a	n/a	108
534.17	0.299	posner	target_response	correct	left	right	right	108
541.44	0.2	posner	valid_cue	correct	right	n/a	n/a	109
541.64	0.356	posner	target_response	correct	right	right	right	109
545.608	0.2	posner	valid_cue	correct	left	n/a	n/a	110
545.808	0.292	posner	target_response	correct	left	left	left	110
551.377	0.2	posner	valid_cue	correct	left	n/a	n/a	111
551.577	0.264	posner	target_response	correct	left	left	left	111
556.345	0.2	posner	valid_cue	correct	left	n/a	n/a	112
556.546	0.299	posner	target_response	correct	left	left	left	112
559.713	0.2	posner	valid_cue	correct	right	n/a	n/a	113
559.913	0.323	posner	target_response	correct	right	right	right	113
563.882	0.2	posner	valid_cue	correct	left	n/a	n/a	114
564.082	0.349	posner	target_response	correct	left	left	left	114
571.351	0.2	posner	valid_cue	correct	left	n/a	n/a	115
571.551	0.309	posner	target_response	correct	left	left	left	115
576.62	0.2	posner	invalid_cue	correct	right	n/a	n/a	116
576.82	0.389	posner	target_response	correct	right	left	left	116
580.088	0.2	posner	valid_cue	correct	right	n/a	n/a	117
580.288	0.345	posner	target_response	correct	right	right	right	117
585.756	0.2	posner	invalid_cue	correct	right	n/a	n/a	118
585.956	0.347	posner	target_response	correct	right	left	left	118
593.226	0.2	posner	valid_cue	correct	right	n/a	n/a	119
593.426	0.363	posner	target_response	correct	right	right	right	119
598.995	0.2	posner	valid_cue	correct	right	n/a	n/a	120
599.195	0.29	posner	target_response	correct	right	right	right	120
