onset	duration	trial_type	response_value	stim_file
2.787	211.373	video	n/a	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
218.512	4.285	rating_relevance	2.4	n/a
221.829	2.582	rating_happy	41.15	n/a
225.814	1.552	rating_sad	0.0	n/a
231.683	2.398	rating_afraid	0.83	n/a
235.752	1.442	rating_disgusted	0.0	n/a
241.304	1.982	rating_warm	0.0	n/a
247.44	3.099	rating_engaged	41.56	n/a
249.444	20.938	video	n/a	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
274.233	3.822	rating_relevance	1.46	n/a
279.936	n/a	rating_happy	n/a	n/a
282.987	2.532	rating_sad	15.42	n/a
287.505	2.033	rating_afraid	7.4	n/a
291.907	1.416	rating_disgusted	0.0	n/a
296.842	1.333	rating_warm	0.0	n/a
303.161	2.633	rating_engaged	39.9	n/a
305.581	30.144	video	n/a	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
337.541	1.782	rating_relevance	31.77	n/a
343.144	2.365	rating_happy	4.27	n/a
347.679	1.883	rating_sad	0.0	n/a
351.864	1.049	rating_afraid	0.0	n/a
357.133	1.3	rating_disgusted	0.0	n/a
363.468	2.616	rating_warm	3.33	n/a
368.053	2.188	rating_engaged	18.02	n/a
370.916	123.244	video	n/a	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
495.951	1.747	rating_relevance	0.0	n/a
502.699	3.479	rating_happy	0.0	n/a
505.315	1.081	rating_sad	0.0	n/a
510.414	1.165	rating_afraid	0.0	n/a
515.246	0.979	rating_disgusted	0.0	n/a
522.677	3.398	rating_warm	3.54	n/a
526.46	2.165	rating_engaged	39.69	n/a
