onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
340.869	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj201owl.png	n/a	n/a
342.903	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj270skeleton.png	n/a	n/a
344.937	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj279sock.png	n/a	n/a
346.971	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj283spider.png	n/a	n/a
349.005	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj096eskimo.png	n/a	n/a
351.039	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj329walrus.png	n/a	n/a
353.073	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj149jacket.png	n/a	n/a
355.107	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj225pizza.png	n/a	n/a
357.141	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj256sandwich.png	n/a	n/a
359.176	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj322unicycle.png	n/a	n/a
371.38	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.924	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.985	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
456.045	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.107	0.782	memory	test	test_old	correct	task-fractional/runtype-memory/obj096eskimo.png	old	n/a
491.975	0.984	memory	test	test_old	correct	task-fractional/runtype-memory/obj278snowman.png	old	n/a
494.576	0.709	memory	test	test_new	correct	task-fractional/runtype-memory/obj207pants.png	new	n/a
497.594	0.829	memory	test	test_new	correct	task-fractional/runtype-memory/obj190mousetrap.png	new	n/a
500.462	1.114	memory	test	test_new	correct	task-fractional/runtype-memory/obj154key.png	new	n/a
503.196	0.72	memory	test	test_old	correct	task-fractional/runtype-memory/obj089dress.png	old	n/a
505.93	1.189	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj075crown.png	old	n/a
508.581	1.12	memory	test	test_old	correct	task-fractional/runtype-memory/obj201owl.png	old	n/a
511.382	0.622	memory	test	test_old	correct	task-fractional/runtype-memory/obj118giraffe.png	old	n/a
514.033	0.551	memory	test	test_old	correct	task-fractional/runtype-memory/obj064clock.png	old	n/a
516.734	0.937	memory	test	test_new	correct	task-fractional/runtype-memory/obj153kangaroo.png	new	n/a
519.402	0.658	memory	test	test_old	correct	task-fractional/runtype-memory/obj081dinosaur.png	old	n/a
522.07	0.637	memory	test	test_old	correct	task-fractional/runtype-memory/obj079desk.png	old	n/a
525.087	0.943	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj264shark.png	old	n/a
527.722	0.832	memory	test	test_old	correct	task-fractional/runtype-memory/obj182microscope.png	old	n/a
530.273	0.679	memory	test	test_new	correct	task-fractional/runtype-memory/obj097eye.png	new	n/a
532.907	0.639	memory	test	test_old	correct	task-fractional/runtype-memory/obj222pipe.png	old	n/a
535.908	0.939	memory	test	test_old	correct	task-fractional/runtype-memory/obj341window.png	old	n/a
538.509	0.844	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj279sock.png	new	n/a
541.377	0.609	memory	test	test_old	correct	task-fractional/runtype-memory/obj333whale.png	old	n/a
544.178	0.851	memory	test	test_new	correct	task-fractional/runtype-memory/obj323vacuum.png	new	n/a
547.012	0.728	memory	test	test_new	correct	task-fractional/runtype-memory/obj036bread.png	new	n/a
549.863	0.652	memory	test	test_old	correct	task-fractional/runtype-memory/obj149jacket.png	old	n/a
552.448	0.616	memory	test	test_old	correct	task-fractional/runtype-memory/obj228porcupine.png	old	n/a
555.149	0.907	memory	test	test_new	correct	task-fractional/runtype-memory/obj001accordion.png	new	n/a
557.983	0.815	memory	test	test_new	correct	task-fractional/runtype-memory/obj033bottle.png	new	n/a
560.601	0.832	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj345wrench.png	new	n/a
563.602	0.689	memory	test	test_old	correct	task-fractional/runtype-memory/obj171lizard.png	old	n/a
566.336	0.914	memory	test	test_new	correct	task-fractional/runtype-memory/obj156kite.png	new	n/a
569.287	0.998	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj115funnel.png	old	n/a
571.988	1.071	memory	test	test_new	correct	task-fractional/runtype-memory/obj044cake.png	new	n/a
574.889	0.987	memory	test	test_new	correct	task-fractional/runtype-memory/obj301thimble.png	new	n/a
577.874	0.948	memory	test	test_old	correct	task-fractional/runtype-memory/obj270skeleton.png	old	n/a
580.842	1.033	memory	test	test_old	correct	task-fractional/runtype-memory/obj329walrus.png	old	n/a
583.443	0.963	memory	test	test_new	correct	task-fractional/runtype-memory/obj045camel.png	new	n/a
586.093	1.37	memory	test	test_old	correct	task-fractional/runtype-memory/obj283spider.png	old	n/a
588.845	0.978	memory	test	test_new	correct	task-fractional/runtype-memory/obj100feather.png	new	n/a
591.712	1.072	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj069corn.png	old	n/a
594.463	1.25	memory	test	test_new	correct	task-fractional/runtype-memory/obj150jar.png	new	n/a
597.014	0.848	memory	test	test_new	correct	task-fractional/runtype-memory/obj119girl.png	new	n/a
