onset	duration	trial_type	response_value	stim_file
2.767	38.839	video	n/a	task-alignvideo/ses-04_run-02_order-01_content-dogdance.mp4
46.157	n/a	rating_relevance	n/a	n/a
51.192	n/a	rating_happy	n/a	n/a
56.227	n/a	rating_sad	n/a	n/a
61.245	n/a	rating_afraid	n/a	n/a
66.264	n/a	rating_disgusted	n/a	n/a
71.299	n/a	rating_warm	n/a	n/a
76.318	n/a	rating_engaged	n/a	n/a
76.86	74.52	video	n/a	task-alignvideo/ses-04_run-02_order-02_content-littleboat.mp4
155.931	n/a	rating_relevance	n/a	n/a
160.949	n/a	rating_happy	n/a	n/a
165.968	n/a	rating_sad	n/a	n/a
171.003	n/a	rating_afraid	n/a	n/a
176.038	n/a	rating_disgusted	n/a	n/a
181.074	n/a	rating_warm	n/a	n/a
186.109	n/a	rating_engaged	n/a	n/a
186.64	138.838	video	n/a	task-alignvideo/ses-04_run-02_order-03_content-gangan.mp4
330.012	n/a	rating_relevance	n/a	n/a
335.048	n/a	rating_happy	n/a	n/a
340.066	n/a	rating_sad	n/a	n/a
345.101	n/a	rating_afraid	n/a	n/a
350.137	n/a	rating_disgusted	n/a	n/a
355.172	n/a	rating_warm	n/a	n/a
360.207	n/a	rating_engaged	n/a	n/a
360.739	27.006	video	n/a	task-alignvideo/ses-04_run-02_order-04_content-tornado.mp4
392.286	n/a	rating_relevance	n/a	n/a
397.321	n/a	rating_happy	n/a	n/a
402.356	n/a	rating_sad	n/a	n/a
407.375	n/a	rating_afraid	n/a	n/a
412.393	n/a	rating_disgusted	n/a	n/a
417.412	n/a	rating_warm	n/a	n/a
422.447	n/a	rating_engaged	n/a	n/a
