onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
139.057	0.357	posner	target_response	correct	right	left	left	27
141.824	0.2	posner	invalid_cue	correct	left	n/a	n/a	28
142.024	0.43	posner	target_response	correct	left	right	right	28
145.192	0.2	posner	valid_cue	correct	left	n/a	n/a	29
145.392	0.324	posner	target_response	correct	left	left	left	29
148.46	0.2	posner	valid_cue	correct	left	n/a	n/a	30
148.66	0.289	posner	target_response	correct	left	left	left	30
152.028	0.2	posner	invalid_cue	correct	right	n/a	n/a	31
152.228	0.363	posner	target_response	correct	right	left	left	31
155.696	0.2	posner	valid_cue	correct	right	n/a	n/a	32
155.896	0.286	posner	target_response	correct	right	right	right	32
162.365	0.2	posner	valid_cue	correct	right	n/a	n/a	33
162.565	0.262	posner	target_response	correct	right	right	right	33
169.435	0.2	posner	invalid_cue	correct	left	n/a	n/a	34
169.635	0.353	posner	target_response	correct	left	right	right	34
175.103	0.2	posner	invalid_cue	correct	left	n/a	n/a	35
175.303	0.341	posner	target_response	correct	left	right	right	35
178.371	0.2	posner	valid_cue	correct	right	n/a	n/a	36
178.571	0.327	posner	target_response	correct	right	right	right	36
181.539	0.2	posner	valid_cue	correct	left	n/a	n/a	37
181.739	0.31	posner	target_response	correct	left	left	left	37
184.607	0.2	posner	valid_cue	correct	right	n/a	n/a	38
184.807	0.292	posner	target_response	correct	right	right	right	38
193.777	0.2	posner	invalid_cue	correct	left	n/a	n/a	39
193.977	0.294	posner	target_response	correct	left	right	right	39
200.029	0.2	posner	invalid_cue	correct	left	n/a	n/a	40
200.229	0.328	posner	target_response	correct	left	right	right	40
204.197	0.2	posner	invalid_cue	correct	left	n/a	n/a	41
204.398	0.33	posner	target_response	correct	left	right	right	41
212.267	0.2	posner	valid_cue	correct	left	n/a	n/a	42
212.467	0.303	posner	target_response	correct	left	left	left	42
216.235	0.2	posner	valid_cue	correct	right	n/a	n/a	43
216.435	0.314	posner	target_response	correct	right	right	right	43
219.803	0.2	posner	invalid_cue	correct	right	n/a	n/a	44
220.003	0.383	posner	target_response	correct	right	left	left	44
222.871	0.2	posner	valid_cue	correct	right	n/a	n/a	45
223.071	0.33	posner	target_response	correct	right	right	right	45
232.641	0.2	posner	valid_cue	correct	left	n/a	n/a	46
232.841	0.3	posner	target_response	correct	left	left	left	46
235.809	0.2	posner	invalid_cue	correct	right	n/a	n/a	47
236.009	0.409	posner	target_response	correct	right	left	left	47
243.279	0.2	posner	valid_cue	correct	left	n/a	n/a	48
243.479	0.352	posner	target_response	correct	left	left	left	48
254.65	0.2	posner	valid_cue	correct	right	n/a	n/a	49
254.85	0.197	posner	target_response	correct	right	right	right	49
257.717	0.2	posner	invalid_cue	correct	right	n/a	n/a	50
257.917	0.385	posner	target_response	correct	right	left	left	50
260.785	0.2	posner	invalid_cue	correct	left	n/a	n/a	51
260.985	0.443	posner	target_response	correct	left	right	right	51
263.853	0.2	posner	valid_cue	correct	left	n/a	n/a	52
264.053	0.337	posner	target_response	correct	left	left	left	52
271.322	0.2	posner	valid_cue	correct	right	n/a	n/a	53
271.523	0.31	posner	target_response	correct	right	right	right	53
276.491	0.2	posner	valid_cue	correct	left	n/a	n/a	54
276.691	0.288	posner	target_response	correct	left	left	left	54
285.461	0.2	posner	invalid_cue	correct	left	n/a	n/a	55
285.661	0.313	posner	target_response	correct	left	right	right	55
292.23	0.2	posner	valid_cue	correct	left	n/a	n/a	56
292.43	0.297	posner	target_response	correct	left	left	left	56
296.198	0.2	posner	invalid_cue	correct	left	n/a	n/a	57
296.399	0.347	posner	target_response	correct	left	right	right	57
299.166	0.2	posner	invalid_cue	correct	right	n/a	n/a	58
299.366	0.368	posner	target_response	correct	right	left	left	58
304.135	0.2	posner	valid_cue	correct	left	n/a	n/a	59
304.335	0.301	posner	target_response	correct	left	left	left	59
312.505	0.2	posner	valid_cue	correct	right	n/a	n/a	60
312.705	0.308	posner	target_response	correct	right	right	right	60
315.572	0.2	posner	invalid_cue	correct	right	n/a	n/a	61
315.772	0.387	posner	target_response	correct	right	left	left	61
319.04	0.2	posner	valid_cue	correct	left	n/a	n/a	62
319.24	0.346	posner	target_response	correct	left	left	left	62
322.608	0.2	posner	invalid_cue	correct	right	n/a	n/a	63
322.808	0.384	posner	target_response	correct	right	left	left	63
326.176	0.2	posner	invalid_cue	correct	right	n/a	n/a	64
326.376	0.374	posner	target_response	correct	right	left	left	64
332.045	0.2	posner	invalid_cue	correct	left	n/a	n/a	65
332.245	0.342	posner	target_response	correct	left	right	right	65
339.515	0.2	posner	invalid_cue	correct	left	n/a	n/a	66
339.715	0.336	posner	target_response	correct	left	right	right	66
346.984	0.2	posner	valid_cue	correct	left	n/a	n/a	67
347.184	0.403	posner	target_response	correct	left	left	left	67
349.952	0.2	posner	invalid_cue	correct	left	n/a	n/a	68
350.152	0.35	posner	target_response	correct	left	right	right	68
353.62	0.2	posner	invalid_cue	correct	right	n/a	n/a	69
353.82	0.373	posner	target_response	correct	right	left	left	69
357.388	0.2	posner	valid_cue	correct	right	n/a	n/a	70
357.588	0.324	posner	target_response	correct	right	right	right	70
360.656	0.2	posner	invalid_cue	correct	left	n/a	n/a	71
360.856	0.382	posner	target_response	correct	left	right	right	71
364.724	0.2	posner	invalid_cue	correct	right	n/a	n/a	72
364.924	0.356	posner	target_response	correct	right	left	left	72
370.993	0.2	posner	invalid_cue	correct	left	n/a	n/a	73
371.193	0.333	posner	target_response	correct	left	right	right	73
374.761	0.2	posner	valid_cue	correct	right	n/a	n/a	74
374.961	0.332	posner	target_response	correct	right	right	right	74
378.429	0.2	posner	valid_cue	correct	left	n/a	n/a	75
378.629	0.326	posner	target_response	correct	left	left	left	75
381.997	0.2	posner	invalid_cue	correct	right	n/a	n/a	76
382.197	0.374	posner	target_response	correct	right	left	left	76
387.166	0.2	posner	invalid_cue	correct	right	n/a	n/a	77
387.366	0.344	posner	target_response	correct	right	left	left	77
390.734	0.2	posner	valid_cue	correct	left	n/a	n/a	78
390.934	0.264	posner	target_response	correct	left	left	left	78
395.102	0.2	posner	invalid_cue	correct	right	n/a	n/a	79
395.302	0.379	posner	target_response	correct	right	left	left	79
399.07	0.2	posner	valid_cue	correct	left	n/a	n/a	80
399.27	0.285	posner	target_response	correct	left	left	left	80
405.639	0.2	posner	valid_cue	correct	right	n/a	n/a	81
405.839	0.283	posner	target_response	correct	right	right	right	81
409.307	0.2	posner	invalid_cue	correct	left	n/a	n/a	82
409.507	0.378	posner	target_response	correct	left	right	right	82
416.777	0.2	posner	valid_cue	correct	left	n/a	n/a	83
416.977	0.269	posner	target_response	correct	left	left	left	83
425.747	0.2	posner	invalid_cue	correct	right	n/a	n/a	84
425.947	0.372	posner	target_response	correct	right	left	left	84
433.216	0.2	posner	valid_cue	correct	right	n/a	n/a	85
433.416	0.279	posner	target_response	correct	right	right	right	85
437.184	0.2	posner	valid_cue	correct	left	n/a	n/a	86
437.384	0.302	posner	target_response	correct	left	left	left	86
441.152	0.2	posner	valid_cue	correct	left	n/a	n/a	87
441.353	0.344	posner	target_response	correct	left	left	left	87
444.42	0.2	posner	valid_cue	correct	right	n/a	n/a	88
444.62	0.295	posner	target_response	correct	right	right	right	88
448.088	0.2	posner	invalid_cue	correct	left	n/a	n/a	89
448.288	0.419	posner	target_response	correct	left	right	right	89
454.658	0.2	posner	valid_cue	correct	left	n/a	n/a	90
454.858	0.328	posner	target_response	correct	left	left	left	90
462.127	0.2	posner	invalid_cue	correct	left	n/a	n/a	91
462.327	0.33	posner	target_response	correct	left	right	right	91
465.595	0.2	posner	invalid_cue	correct	right	n/a	n/a	92
465.795	0.395	posner	target_response	correct	right	left	left	92
469.563	0.2	posner	invalid_cue	correct	right	n/a	n/a	93
469.763	0.395	posner	target_response	correct	right	left	left	93
473.131	0.2	posner	valid_cue	correct	right	n/a	n/a	94
473.331	0.459	posner	target_response	correct	right	right	right	94
476.799	0.2	posner	valid_cue	correct	right	n/a	n/a	95
476.999	0.279	posner	target_response	correct	right	right	right	95
479.867	0.2	posner	valid_cue	correct	right	n/a	n/a	96
480.067	0.326	posner	target_response	correct	right	right	right	96
487.336	0.2	posner	valid_cue	correct	left	n/a	n/a	97
487.536	0.349	posner	target_response	correct	left	left	left	97
490.904	0.2	posner	valid_cue	correct	right	n/a	n/a	98
491.104	0.322	posner	target_response	correct	right	right	right	98
498.374	0.2	posner	valid_cue	correct	left	n/a	n/a	99
498.574	0.293	posner	target_response	correct	left	left	left	99
505.843	0.2	posner	valid_cue	correct	right	n/a	n/a	100
506.043	0.31	posner	target_response	correct	right	right	right	100
509.111	0.2	posner	invalid_cue	correct	left	n/a	n/a	101
509.311	0.448	posner	target_response	correct	left	right	right	101
516.581	0.2	posner	valid_cue	correct	left	n/a	n/a	102
516.781	0.294	posner	target_response	correct	left	left	left	102
522.049	0.2	posner	invalid_cue	correct	left	n/a	n/a	103
522.249	0.452	posner	target_response	correct	left	right	right	103
525.517	0.2	posner	valid_cue	correct	right	n/a	n/a	104
525.717	0.385	posner	target_response	correct	right	right	right	104
528.585	0.2	posner	invalid_cue	correct	left	n/a	n/a	105
528.785	0.419	posner	target_response	correct	left	right	right	105
534.054	0.2	posner	valid_cue	correct	left	n/a	n/a	106
534.254	0.335	posner	target_response	correct	left	left	left	106
537.322	0.2	posner	invalid_cue	correct	right	n/a	n/a	107
537.522	0.462	posner	target_response	correct	right	left	left	107
540.89	0.2	posner	invalid_cue	correct	right	n/a	n/a	108
541.09	0.406	posner	target_response	correct	right	left	left	108
546.158	0.2	posner	invalid_cue	correct	left	n/a	n/a	109
546.358	0.352	posner	target_response	correct	left	right	right	109
551.927	0.2	posner	valid_cue	correct	left	n/a	n/a	110
552.127	0.317	posner	target_response	correct	left	left	left	110
555.595	0.2	posner	invalid_cue	correct	right	n/a	n/a	111
555.795	0.41	posner	target_response	correct	right	left	left	111
564.065	0.2	posner	valid_cue	correct	left	n/a	n/a	112
564.265	0.289	posner	target_response	correct	left	left	left	112
567.633	0.2	posner	valid_cue	correct	right	n/a	n/a	113
567.833	0.33	posner	target_response	correct	right	right	right	113
575.002	0.2	posner	invalid_cue	correct	right	n/a	n/a	114
575.202	0.38	posner	target_response	correct	right	left	left	114
582.472	0.2	posner	valid_cue	correct	right	n/a	n/a	115
582.672	0.317	posner	target_response	correct	right	right	right	115
585.44	0.2	posner	invalid_cue	correct	left	n/a	n/a	116
585.64	0.373	posner	target_response	correct	left	right	right	116
590.008	0.2	posner	valid_cue	correct	left	n/a	n/a	117
590.208	0.327	posner	target_response	correct	left	left	left	117
593.276	0.2	posner	valid_cue	correct	right	n/a	n/a	118
593.476	0.392	posner	target_response	correct	right	right	right	118
596.244	0.2	posner	invalid_cue	correct	right	n/a	n/a	119
596.444	0.363	posner	target_response	correct	right	left	left	119
599.912	0.2	posner	valid_cue	correct	right	n/a	n/a	120
600.112	0.278	posner	target_response	correct	right	right	right	120
