onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
396.376	21.112	narrative_presentation	n/a	n/a	Fatal imprudence	hospital	Text	task-narratives/Narrative4Situation4.txt
417.488	2.635	rating_feeling	571	394	Fatal imprudence	hospital	Text	n/a
418.138	1.985	feeling_mouse_trajectory	571	394	Fatal imprudence	hospital	Text	n/a
421.505	1.701	rating_expectation	596	446	Fatal imprudence	hospital	Text	n/a
421.921	1.284	expectation_mouse_trajectory	596	446	Fatal imprudence	hospital	Text	n/a
426.57	25.799	narrative_presentation	n/a	n/a	Erroneous judgement	hospital	Text	task-narratives/Narrative4Situation5.txt
452.37	3.986	rating_feeling	727	503	Erroneous judgement	hospital	Text	n/a
453.97	2.386	feeling_mouse_trajectory	727	503	Erroneous judgement	hospital	Text	n/a
456.401	0.018	rating_expectation	960	707	Erroneous judgement	hospital	Text	n/a
456.468	-0.049	expectation_mouse_trajectory	960	707	Erroneous judgement	hospital	Text	n/a
461.467	23.446	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative4Situation6.txt
484.912	2.207	rating_feeling	770	480	Necessity of sacrificing loved ones	hospital	Text	n/a
485.662	1.457	feeling_mouse_trajectory	770	480	Necessity of sacrificing loved ones	hospital	Text	n/a
488.934	1.422	rating_expectation	844	561	Necessity of sacrificing loved ones	hospital	Text	n/a
489.134	1.222	expectation_mouse_trajectory	844	561	Necessity of sacrificing loved ones	hospital	Text	n/a
494.029	19.093	narrative_presentation	n/a	n/a	Recovery of a lost one	prison	Text	task-narratives/Narrative4Situation7.txt
513.122	2.651	rating_feeling	752	514	Recovery of a lost one	prison	Text	n/a
513.739	2.035	feeling_mouse_trajectory	752	514	Recovery of a lost one	prison	Text	n/a
517.14	2.802	rating_expectation	851	599	Recovery of a lost one	prison	Text	n/a
517.69	2.252	expectation_mouse_trajectory	851	599	Recovery of a lost one	prison	Text	n/a
522.206	38.535	narrative_presentation	n/a	n/a	Crimes of love	prison	Text	task-narratives/Narrative4Situation8.txt
560.741	2.335	rating_feeling	616	416	Crimes of love	prison	Text	n/a
562.007	1.068	feeling_mouse_trajectory	616	416	Crimes of love	prison	Text	n/a
564.758	2.818	rating_expectation	580	384	Crimes of love	prison	Text	n/a
565.191	2.385	expectation_mouse_trajectory	580	384	Crimes of love	prison	Text	n/a
573.825	12.395	narrative_presentation	n/a	n/a	Abduction	prison	Text	task-narratives/Narrative4Situation9.txt
586.22	1.319	rating_feeling	621	377	Abduction	prison	Text	n/a
586.587	0.953	feeling_mouse_trajectory	621	377	Abduction	prison	Text	n/a
590.251	1.918	rating_expectation	584	437	Abduction	prison	Text	n/a
590.284	1.885	expectation_mouse_trajectory	584	437	Abduction	prison	Text	n/a
