onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.865	1.341	face	n/a	age	disgust	female	WC	old	task-faces/4Disgust_Model2_1Female_1WC_2Old.mp4
5.205	1.717	rating	0.6117	age	disgust	female	WC	old	n/a
5.972	0.95	rating_mouse_trajectory	0.6117	age	disgust	female	WC	old	n/a
7.257	2.049	face	n/a	age	pain	male	African	old	task-faces/7Pain_Model4_2Male_3African_2Old.mp4
9.307	0.512	rating	0.4478	age	pain	male	African	old	n/a
9.54	0.278	rating_mouse_trajectory	0.4478	age	pain	male	African	old	n/a
11.271	1.32	face	n/a	age	fear	male	EA	old	task-faces/3Fear_Model2_2Male_2EA_2Old.mp4
12.591	1.175	rating	0.6238	age	fear	male	EA	old	n/a
12.925	0.842	rating_mouse_trajectory	0.6238	age	fear	male	EA	old	n/a
15.538	1.321	face	n/a	age	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
16.86	1.406	rating	0.4215	age	happy	male	EA	old	n/a
17.226	1.04	rating_mouse_trajectory	0.4215	age	happy	male	EA	old	n/a
18.802	1.342	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
20.144	0.923	rating	0.5854	age	happy	female	EA	old	n/a
20.278	0.789	rating_mouse_trajectory	0.5854	age	happy	female	EA	old	n/a
26.106	1.308	face	n/a	age	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
27.414	0.77	rating	0.284	age	anger	male	WC	young	n/a
27.464	0.72	rating_mouse_trajectory	0.284	age	anger	male	WC	young	n/a
29.339	1.309	face	n/a	age	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
30.648	1.536	rating	0.2779	age	happy	male	WC	young	n/a
31.098	1.086	rating_mouse_trajectory	0.2779	age	happy	male	WC	young	n/a
32.571	1.311	face	n/a	age	disgust	male	WC	old	task-faces/4Disgust_Model3_2Male_1WC_2Old.mp4
33.883	1.085	rating	0.6238	age	disgust	male	WC	old	n/a
34.099	0.869	rating_mouse_trajectory	0.6238	age	disgust	male	WC	old	n/a
35.804	1.313	face	n/a	age	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
37.117	0.952	rating	0.3588	age	sad	male	WC	young	n/a
37.184	0.886	rating_mouse_trajectory	0.3588	age	sad	male	WC	young	n/a
39.041	2.044	face	n/a	age	pleasure	female	WC	young	task-faces/8Pleasure_Model1_1Female_1WC_1Young.mp4
41.085	0.902	rating	0.2779	age	pleasure	female	WC	young	n/a
41.252	0.736	rating_mouse_trajectory	0.2779	age	pleasure	female	WC	young	n/a
45.005	1.316	face	n/a	age	surprise	male	WC	old	task-faces/2Surprise_Model5_2Male_1WC_2Old.mp4
46.321	1.783	rating	0.7229	age	surprise	male	WC	old	n/a
46.387	1.717	rating_mouse_trajectory	0.7229	age	surprise	male	WC	old	n/a
49.247	1.309	face	n/a	age	happy	female	WC	young	task-faces/1Happy_Model2_1Female_1WC_1Young.mp4
50.556	0.844	rating	0.371	age	happy	female	WC	young	n/a
50.889	0.511	rating_mouse_trajectory	0.371	age	happy	female	WC	young	n/a
54.473	1.302	face	n/a	age	happy	male	African	young	task-faces/1Happy_Model5_2Male_3African_1Young.mp4
55.774	0.992	rating	0.2435	age	happy	male	African	young	n/a
55.991	0.775	rating_mouse_trajectory	0.2435	age	happy	male	African	young	n/a
58.706	1.32	face	n/a	age	sad	female	African	old	task-faces/6Sad_Model4_1Female_3African_2Old.mp4
60.026	1.774	rating	0.6885	age	sad	female	African	old	n/a
60.242	1.557	rating_mouse_trajectory	0.6885	age	sad	female	African	old	n/a
62.955	2.039	face	n/a	age	pain	female	WC	young	task-faces/7Pain_Model2_1Female_1WC_1Young.mp4
64.994	0.955	rating	0.3467	age	pain	female	WC	young	n/a
65.044	0.905	rating_mouse_trajectory	0.3467	age	pain	female	WC	young	n/a
67.922	1.307	face	n/a	age	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
69.229	1.87	rating	0.6703	age	happy	male	WC	old	n/a
69.279	1.82	rating_mouse_trajectory	0.6703	age	happy	male	WC	old	n/a
72.154	2.044	face	n/a	age	pain	male	EA	young	task-faces/7Pain_Model3_2Male_2EA_1Young.mp4
74.198	0.902	rating	0.2294	age	pain	male	EA	young	n/a
74.314	0.785	rating_mouse_trajectory	0.2294	age	pain	male	EA	young	n/a
77.105	2.044	face	n/a	age	pleasure	male	African	old	task-faces/8Pleasure_Model2_2Male_3African_2Old.mp4
79.15	1.852	rating	0.5409	age	pleasure	male	African	old	n/a
79.283	1.719	rating_mouse_trajectory	0.5409	age	pleasure	male	African	old	n/a
84.072	1.313	face	n/a	age	disgust	male	African	young	task-faces/4Disgust_Model2_2Male_3African_1Young.mp4
85.385	1.152	rating	0.3831	age	disgust	male	African	young	n/a
85.902	0.636	rating_mouse_trajectory	0.3831	age	disgust	male	African	young	n/a
87.309	1.311	face	n/a	age	fear	female	African	old	task-faces/3Fear_Model2_1Female_3African_2Old.mp4
88.62	1.152	rating	0.5692	age	fear	female	African	old	n/a
88.87	0.902	rating_mouse_trajectory	0.5692	age	fear	female	African	old	n/a
91.528	1.326	face	n/a	age	anger	male	EA	young	task-faces/5Anger_Model3_2Male_2EA_1Young.mp4
92.855	1.511	rating	0.2233	age	anger	male	EA	young	n/a
93.105	1.261	rating_mouse_trajectory	0.2233	age	anger	male	EA	young	n/a
94.763	1.309	face	n/a	age	fear	female	EA	young	task-faces/3Fear_Model2_1Female_2EA_1Young.mp4
96.073	1.367	rating	0.3123	age	fear	female	EA	young	n/a
96.873	0.567	rating_mouse_trajectory	0.3123	age	fear	female	EA	young	n/a
98.989	1.319	face	n/a	age	surprise	male	EA	young	task-faces/2Surprise_Model2_2Male_2EA_1Young.mp4
100.307	1.8	rating	0.4802	age	surprise	male	EA	young	n/a
100.357	1.75	rating_mouse_trajectory	0.4802	age	surprise	male	EA	young	n/a
103.232	2.044	face	n/a	age	pleasure	female	African	young	task-faces/8Pleasure_Model5_1Female_3African_1Young.mp4
105.276	0.807	rating	0.3163	age	pleasure	female	African	young	n/a
105.326	0.757	rating_mouse_trajectory	0.3163	age	pleasure	female	African	young	n/a
108.205	2.04	face	n/a	age	pain	male	WC	old	task-faces/7Pain_Model1_2Male_1WC_2Old.mp4
110.245	0.872	rating	0.6036	age	pain	male	WC	old	n/a
110.311	0.805	rating_mouse_trajectory	0.6036	age	pain	male	WC	old	n/a
112.17	1.309	face	n/a	age	sad	male	EA	old	task-faces/6Sad_Model2_2Male_2EA_2Old.mp4
113.479	1.833	rating	0.6379	age	sad	male	EA	old	n/a
114.412	0.9	rating_mouse_trajectory	0.6379	age	sad	male	EA	old	n/a
115.405	1.309	face	n/a	age	surprise	female	EA	old	task-faces/2Surprise_Model4_1Female_2EA_2Old.mp4
116.714	0.452	rating	0.466	age	surprise	female	EA	old	n/a
118.62	1.311	face	n/a	age	happy	male	African	old	task-faces/1Happy_Model3_2Male_3African_2Old.mp4
119.931	1.002	rating	0.4923	age	happy	male	African	old	n/a
120.131	0.802	rating_mouse_trajectory	0.4923	age	happy	male	African	old	n/a
122.857	1.309	face	n/a	age	surprise	female	African	young	task-faces/2Surprise_Model4_1Female_3African_1Young.mp4
