onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.855	1.309	face	n/a	sex	surprise	female	African	old	task-faces/2Surprise_Model4_1Female_3African_2Old.mp4
5.164	1.854	rating	0.0	sex	surprise	female	African	old	n/a
5.93	1.088	rating_mouse_trajectory	0.0	sex	surprise	female	African	old	n/a
7.165	1.317	face	n/a	sex	disgust	male	EA	young	task-faces/4Disgust_Model4_2Male_2EA_1Young.mp4
8.482	0.628	rating	0.0	sex	disgust	male	EA	young	n/a
8.732	0.378	rating_mouse_trajectory	0.0	sex	disgust	male	EA	young	n/a
10.42	1.313	face	n/a	sex	sad	female	WC	young	task-faces/6Sad_Model4_1Female_1WC_1Young.mp4
11.733	0.935	rating	0.0	sex	sad	female	WC	young	n/a
11.933	0.735	rating_mouse_trajectory	0.0	sex	sad	female	WC	young	n/a
14.654	2.047	face	n/a	sex	pleasure	male	EA	old	task-faces/8Pleasure_Model5_2Male_2EA_2Old.mp4
16.701	0.64	rating	0.0	sex	pleasure	male	EA	old	n/a
16.935	0.407	rating_mouse_trajectory	0.0	sex	pleasure	male	EA	old	n/a
18.628	2.058	face	n/a	sex	pain	male	EA	young	task-faces/7Pain_Model1_2Male_2EA_1Young.mp4
20.686	0.689	rating	0.0	sex	pain	male	EA	young	n/a
20.736	0.639	rating_mouse_trajectory	0.0	sex	pain	male	EA	young	n/a
26.629	2.044	face	n/a	sex	pleasure	female	African	young	task-faces/8Pleasure_Model1_1Female_3African_1Young.mp4
28.673	0.769	rating	0.0	sex	pleasure	female	African	young	n/a
28.723	0.719	rating_mouse_trajectory	0.0	sex	pleasure	female	African	young	n/a
30.595	1.312	face	n/a	sex	surprise	female	EA	young	task-faces/2Surprise_Model5_1Female_2EA_1Young.mp4
31.907	0.752	rating	0.0	sex	surprise	female	EA	young	n/a
32.224	0.435	rating_mouse_trajectory	0.0	sex	surprise	female	EA	young	n/a
33.812	1.314	face	n/a	sex	disgust	female	African	old	task-faces/4Disgust_Model5_1Female_3African_2Old.mp4
35.125	0.667	rating	0.0	sex	disgust	female	African	old	n/a
35.425	0.367	rating_mouse_trajectory	0.0	sex	disgust	female	African	old	n/a
37.045	1.314	face	n/a	sex	fear	female	African	young	task-faces/3Fear_Model2_1Female_3African_1Young.mp4
38.36	0.634	rating	0.0	sex	fear	female	African	young	n/a
38.41	0.584	rating_mouse_trajectory	0.0	sex	fear	female	African	young	n/a
40.281	2.047	face	n/a	sex	pain	female	EA	old	task-faces/7Pain_Model2_1Female_2EA_2Old.mp4
42.328	0.434	rating	0.0129	sex	pain	female	EA	old	n/a
42.378	0.384	rating_mouse_trajectory	0.0129	sex	pain	female	EA	old	n/a
46.246	1.3	face	n/a	sex	fear	female	WC	young	task-faces/3Fear_Model5_1Female_1WC_1Young.mp4
47.546	0.768	rating	0.4579	sex	fear	female	WC	young	n/a
47.83	0.484	rating_mouse_trajectory	0.4579	sex	fear	female	WC	young	n/a
50.463	1.302	face	n/a	sex	happy	female	EA	young	task-faces/1Happy_Model5_1Female_2EA_1Young.mp4
51.765	0.894	rating	0.5125	sex	happy	female	EA	young	n/a
52.098	0.561	rating_mouse_trajectory	0.5125	sex	happy	female	EA	young	n/a
55.67	2.047	face	n/a	sex	pain	female	African	old	task-faces/7Pain_Model5_1Female_3African_2Old.mp4
57.717	0.667	rating	0.0	sex	pain	female	African	old	n/a
57.784	0.601	rating_mouse_trajectory	0.0	sex	pain	female	African	old	n/a
60.638	1.313	face	n/a	sex	disgust	female	African	young	task-faces/4Disgust_Model5_1Female_3African_1Young.mp4
61.952	0.524	rating	0.0	sex	disgust	female	African	young	n/a
62.052	0.424	rating_mouse_trajectory	0.0	sex	disgust	female	African	young	n/a
64.873	1.313	face	n/a	sex	surprise	male	WC	old	task-faces/2Surprise_Model2_2Male_1WC_2Old.mp4
66.187	0.539	rating	0.0	sex	surprise	male	WC	old	n/a
66.37	0.355	rating_mouse_trajectory	0.0	sex	surprise	male	WC	old	n/a
69.109	1.313	face	n/a	sex	sad	female	African	old	task-faces/6Sad_Model1_1Female_3African_2Old.mp4
70.422	0.537	rating	0.0	sex	sad	female	African	old	n/a
70.622	0.337	rating_mouse_trajectory	0.0	sex	sad	female	African	old	n/a
73.329	2.045	face	n/a	sex	pleasure	female	WC	old	task-faces/8Pleasure_Model3_1Female_1WC_2Old.mp4
75.374	0.569	rating	0.0	sex	pleasure	female	WC	old	n/a
75.557	0.385	rating_mouse_trajectory	0.0	sex	pleasure	female	WC	old	n/a
