onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.85	1.352	face	n/a	sex	surprise	female	African	old	task-faces/2Surprise_Model4_1Female_3African_2Old.mp4
5.202	1.6	rating	1.0	sex	surprise	female	African	old	n/a
6.552	0.25	rating_mouse_trajectory	1.0	sex	surprise	female	African	old	n/a
7.269	1.317	face	n/a	sex	disgust	male	EA	young	task-faces/4Disgust_Model4_2Male_2EA_1Young.mp4
8.587	1.717	rating	0.1303	sex	disgust	male	EA	young	n/a
9.82	0.483	rating_mouse_trajectory	0.1303	sex	disgust	male	EA	young	n/a
10.534	1.304	face	n/a	sex	sad	female	WC	young	task-faces/6Sad_Model4_1Female_1WC_1Young.mp4
11.838	1.633	rating	0.1303	sex	sad	female	WC	young	n/a
12.171	1.3	rating_mouse_trajectory	0.1303	sex	sad	female	WC	young	n/a
14.778	2.062	face	n/a	sex	pleasure	male	EA	old	task-faces/8Pleasure_Model5_2Male_2EA_2Old.mp4
16.84	1.3	rating	0.2152	sex	pleasure	male	EA	old	n/a
17.207	0.933	rating_mouse_trajectory	0.2152	sex	pleasure	male	EA	old	n/a
18.767	2.058	face	n/a	sex	pain	male	EA	young	task-faces/7Pain_Model1_2Male_2EA_1Young.mp4
20.825	0.95	rating	0.0999	sex	pain	male	EA	young	n/a
21.108	0.667	rating_mouse_trajectory	0.0999	sex	pain	male	EA	young	n/a
26.768	2.043	face	n/a	sex	pleasure	female	African	young	task-faces/8Pleasure_Model1_1Female_3African_1Young.mp4
28.811	1.317	rating	0.0939	sex	pleasure	female	African	young	n/a
29.261	0.867	rating_mouse_trajectory	0.0939	sex	pleasure	female	African	young	n/a
30.733	1.312	face	n/a	sex	surprise	female	EA	young	task-faces/2Surprise_Model5_1Female_2EA_1Young.mp4
32.046	1.367	rating	0.1141	sex	surprise	female	EA	young	n/a
32.446	0.967	rating_mouse_trajectory	0.1141	sex	surprise	female	EA	young	n/a
33.967	1.33	face	n/a	sex	disgust	female	African	old	task-faces/4Disgust_Model5_1Female_3African_2Old.mp4
35.297	1.167	rating	0.0918	sex	disgust	female	African	old	n/a
35.697	0.767	rating_mouse_trajectory	0.0918	sex	disgust	female	African	old	n/a
37.217	1.315	face	n/a	sex	fear	female	African	young	task-faces/3Fear_Model2_1Female_3African_1Young.mp4
38.531	1.067	rating	0.1363	sex	fear	female	African	young	n/a
