onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.849	1.338	face	n/a	sex	surprise	female	African	old	task-faces/2Surprise_Model4_1Female_3African_2Old.mp4
5.186	1.703	rating	0.2071	sex	surprise	female	African	old	n/a
5.686	1.203	rating_mouse_trajectory	0.2071	sex	surprise	female	African	old	n/a
7.224	1.314	face	n/a	sex	disgust	male	EA	young	task-faces/4Disgust_Model4_2Male_2EA_1Young.mp4
8.538	1.179	rating	0.1768	sex	disgust	male	EA	young	n/a
8.921	0.795	rating_mouse_trajectory	0.1768	sex	disgust	male	EA	young	n/a
10.471	1.318	face	n/a	sex	sad	female	WC	young	task-faces/6Sad_Model4_1Female_1WC_1Young.mp4
11.789	1.068	rating	0.4033	sex	sad	female	WC	young	n/a
12.206	0.652	rating_mouse_trajectory	0.4033	sex	sad	female	WC	young	n/a
14.713	2.061	face	n/a	sex	pleasure	male	EA	old	task-faces/8Pleasure_Model5_2Male_2EA_2Old.mp4
16.774	1.409	rating	0.379	sex	pleasure	male	EA	old	n/a
17.157	1.025	rating_mouse_trajectory	0.379	sex	pleasure	male	EA	old	n/a
18.714	2.062	face	n/a	sex	pain	male	EA	young	task-faces/7Pain_Model1_2Male_2EA_1Young.mp4
20.776	1.168	rating	0.29	sex	pain	male	EA	young	n/a
21.126	0.818	rating_mouse_trajectory	0.29	sex	pain	male	EA	young	n/a
26.721	2.041	face	n/a	sex	pleasure	female	African	young	task-faces/8Pleasure_Model1_1Female_3African_1Young.mp4
28.762	0.954	rating	0.3831	sex	pleasure	female	African	young	n/a
29.112	0.604	rating_mouse_trajectory	0.3831	sex	pleasure	female	African	young	n/a
30.687	1.326	face	n/a	sex	surprise	female	EA	young	task-faces/2Surprise_Model5_1Female_2EA_1Young.mp4
32.013	1.02	rating	0.4134	sex	surprise	female	EA	young	n/a
32.53	0.503	rating_mouse_trajectory	0.4134	sex	surprise	female	EA	young	n/a
33.919	1.312	face	n/a	sex	disgust	female	African	old	task-faces/4Disgust_Model5_1Female_3African_2Old.mp4
35.231	1.718	rating	0.0797	sex	disgust	female	African	old	n/a
36.298	0.652	rating_mouse_trajectory	0.0797	sex	disgust	female	African	old	n/a
37.136	1.346	face	n/a	sex	fear	female	African	young	task-faces/3Fear_Model2_1Female_3African_1Young.mp4
38.482	1.6	rating	0.1667	sex	fear	female	African	young	n/a
39.032	1.05	rating_mouse_trajectory	0.1667	sex	fear	female	African	young	n/a
