onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file_TODO
182.471	5.193	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
187.747	1.434	rating	8.73	Weak	similarity	n/a	n/a
187.981	1.201	rating_mouse_trajectory	8.73	Weak	similarity	n/a	n/a
192.841	5.555	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
198.451	2.211	rating	13.42	Moderate	similarity	n/a	n/a
198.985	1.678	rating_mouse_trajectory	13.42	Moderate	similarity	n/a	n/a
203.525	5.397	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
208.972	2.54	rating	9.85	Weak	similarity	n/a	n/a
210.022	1.49	rating_mouse_trajectory	9.85	Weak	similarity	n/a	n/a
213.991	3.15	cue	n/a	n/a	likeability	n/a	n/a
217.141	5.005	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
222.21	1.135	rating	103.63	Strongest possible	likeability	n/a	n/a
222.727	0.619	rating_mouse_trajectory	103.63	Strongest possible	likeability	n/a	n/a
227.282	5.397	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
232.748	1.067	rating	45.98	Strong	likeability	n/a	n/a
233.214	0.601	rating_mouse_trajectory	45.98	Strong	likeability	n/a	n/a
237.866	5.33	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
243.251	1.601	rating	86.57	Very strong	likeability	n/a	n/a
243.585	1.267	rating_mouse_trajectory	86.57	Very strong	likeability	n/a	n/a
248.27	3.145	cue	n/a	n/a	similarity	n/a	n/a
251.415	6.114	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
257.59	1.289	rating	67.02	Very strong	similarity	n/a	n/a
258.207	0.673	rating_mouse_trajectory	67.02	Very strong	similarity	n/a	n/a
262.673	5.506	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
268.244	1.952	rating	18.87	Moderate	similarity	n/a	n/a
268.744	1.452	rating_mouse_trajectory	18.87	Moderate	similarity	n/a	n/a
273.362	5.003	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
278.431	2.151	rating	14.65	Moderate	similarity	n/a	n/a
279.115	1.468	rating_mouse_trajectory	14.65	Moderate	similarity	n/a	n/a
283.45	3.142	cue	n/a	n/a	likeability	n/a	n/a
286.592	6.845	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
293.504	1.301	rating	124.29	Strongest possible	likeability	n/a	n/a
293.87	0.934	rating_mouse_trajectory	124.29	Strongest possible	likeability	n/a	n/a
298.586	5.794	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
304.441	1.605	rating	83.29	Very strong	likeability	n/a	n/a
304.874	1.172	rating_mouse_trajectory	83.29	Very strong	likeability	n/a	n/a
309.546	5.183	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
314.795	2.268	rating	14.93	Moderate	likeability	n/a	n/a
315.345	1.718	rating_mouse_trajectory	14.93	Moderate	likeability	n/a	n/a
319.813	3.153	cue	n/a	n/a	similarity	n/a	n/a
322.967	5.05	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
328.066	2.051	rating	1.21	Barely detectable	similarity	n/a	n/a
328.366	1.751	rating_mouse_trajectory	1.21	Barely detectable	similarity	n/a	n/a
333.16	5.003	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
338.22	1.992	rating	22.09	Moderate	similarity	n/a	n/a
338.637	1.576	rating_mouse_trajectory	22.09	Moderate	similarity	n/a	n/a
343.294	5.218	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
348.574	1.538	rating	3.91	Weak	similarity	n/a	n/a
348.924	1.188	rating_mouse_trajectory	3.91	Weak	similarity	n/a	n/a
353.593	3.137	cue	n/a	n/a	mentalizing	tired	n/a
356.73	5.0	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
361.796	4.733	rating	38.28	Strong	mentalizing	tired	n/a
363.712	2.817	rating_mouse_trajectory	38.28	Strong	mentalizing	tired	n/a
366.878	6.189	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
373.133	2.534	rating	15.85	Moderate	mentalizing	tired	n/a
374.367	1.301	rating_mouse_trajectory	15.85	Moderate	mentalizing	tired	n/a
378.238	5.557	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
383.854	2.009	rating	4.59	Weak	mentalizing	tired	n/a
384.154	1.709	rating_mouse_trajectory	4.59	Weak	mentalizing	tired	n/a
388.872	3.161	cue	n/a	n/a	likeability	n/a	n/a
392.034	4.079	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
396.175	1.337	rating	11.64	Moderate	likeability	n/a	n/a
396.475	1.037	rating_mouse_trajectory	11.64	Moderate	likeability	n/a	n/a
401.255	5.508	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
406.812	2.384	rating	69.56	Very strong	likeability	n/a	n/a
407.162	2.034	rating_mouse_trajectory	69.56	Very strong	likeability	n/a	n/a
411.928	6.351	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
418.35	2.551	rating	29.57	Strong	likeability	n/a	n/a
418.683	2.218	rating_mouse_trajectory	29.57	Strong	likeability	n/a	n/a
423.385	3.162	cue	n/a	n/a	mentalizing	heights	n/a
426.547	5.015	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
431.622	3.307	rating	17.19	Moderate	mentalizing	heights	n/a
433.488	1.441	rating_mouse_trajectory	17.19	Moderate	mentalizing	heights	n/a
436.718	5.828	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
442.609	3.02	rating	7.84	Weak	mentalizing	heights	n/a
444.442	1.187	rating_mouse_trajectory	7.84	Weak	mentalizing	heights	n/a
447.72	5.193	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
452.98	1.484	rating	4.98	Weak	mentalizing	heights	n/a
453.313	1.151	rating_mouse_trajectory	4.98	Weak	mentalizing	heights	n/a
457.998	3.127	cue	n/a	n/a	similarity	n/a	n/a
461.125	5.794	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
466.968	1.828	rating	45.49	Strong	similarity	n/a	n/a
467.602	1.194	rating_mouse_trajectory	45.49	Strong	similarity	n/a	n/a
472.048	5.298	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
477.405	1.601	rating	6.7	Weak	similarity	n/a	n/a
477.689	1.317	rating_mouse_trajectory	6.7	Weak	similarity	n/a	n/a
482.491	6.189	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
488.743	1.786	rating	23.99	Moderate	similarity	n/a	n/a
489.176	1.353	rating_mouse_trajectory	23.99	Moderate	similarity	n/a	n/a
493.762	3.188	cue	n/a	n/a	mentalizing	angry	n/a
496.95	6.666	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
503.682	4.202	rating	105.68	Strongest possible	mentalizing	angry	n/a
505.465	2.418	rating_mouse_trajectory	105.68	Strongest possible	mentalizing	angry	n/a
508.792	4.076	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
512.935	1.66	rating	50.54	Strong	mentalizing	angry	n/a
513.402	1.194	rating_mouse_trajectory	50.54	Strong	mentalizing	angry	n/a
518.057	5.172	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
523.289	2.173	rating	20.69	Moderate	mentalizing	angry	n/a
523.773	1.69	rating_mouse_trajectory	20.69	Moderate	mentalizing	angry	n/a
528.308	3.121	cue	n/a	n/a	likeability	n/a	n/a
531.429	5.217	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
536.711	1.452	rating	0.69	Barely detectable	likeability	n/a	n/a
537.061	1.102	rating_mouse_trajectory	0.69	Barely detectable	likeability	n/a	n/a
541.853	6.662	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
548.582	2.351	rating	2.53	Barely detectable	likeability	n/a	n/a
549.165	1.768	rating_mouse_trajectory	2.53	Barely detectable	likeability	n/a	n/a
553.659	5.304	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
559.019	1.71	rating	23.17	Moderate	likeability	n/a	n/a
559.486	1.243	rating_mouse_trajectory	23.17	Moderate	likeability	n/a	n/a
564.038	3.143	cue	n/a	n/a	mentalizing	calm	n/a
567.18	5.032	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
572.274	4.983	rating	55.37	Strong	mentalizing	calm	n/a
573.908	3.35	rating_mouse_trajectory	55.37	Strong	mentalizing	calm	n/a
577.38	6.832	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
584.279	2.617	rating	77.94	Very strong	mentalizing	calm	n/a
584.629	2.267	rating_mouse_trajectory	77.94	Very strong	mentalizing	calm	n/a
589.357	5.792	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
595.199	2.785	rating	116.11	Strongest possible	mentalizing	calm	n/a
595.516	2.468	rating_mouse_trajectory	116.11	Strongest possible	mentalizing	calm	n/a
600.235	3.137	cue	n/a	n/a	similarity	n/a	n/a
603.372	5.833	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
609.271	1.784	rating	2.99	Barely detectable	similarity	n/a	n/a
609.721	1.334	rating_mouse_trajectory	2.99	Barely detectable	similarity	n/a	n/a
614.384	5.174	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
619.625	1.737	rating	51.3	Strong	similarity	n/a	n/a
620.159	1.204	rating_mouse_trajectory	51.3	Strong	similarity	n/a	n/a
624.72	6.343	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
631.129	2.018	rating	2.79	Barely detectable	similarity	n/a	n/a
631.446	1.701	rating_mouse_trajectory	2.79	Barely detectable	similarity	n/a	n/a
636.148	3.153	cue	n/a	n/a	likeability	n/a	n/a
639.301	5.834	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
645.201	1.517	rating	0.47	Barely detectable	likeability	n/a	n/a
645.568	1.151	rating_mouse_trajectory	0.47	Barely detectable	likeability	n/a	n/a
650.312	5.177	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
655.555	1.657	rating	61.6	Strong	likeability	n/a	n/a
655.922	1.291	rating_mouse_trajectory	61.6	Strong	likeability	n/a	n/a
660.662	6.131	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
666.859	2.286	rating	114.53	Strongest possible	likeability	n/a	n/a
667.443	1.703	rating_mouse_trajectory	114.53	Strongest possible	likeability	n/a	n/a
671.878	3.122	cue	n/a	n/a	mentalizing	enjoy	n/a
675.0	5.396	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
680.465	3.218	rating	103.13	Strongest possible	mentalizing	enjoy	n/a
682.181	1.501	rating_mouse_trajectory	103.13	Strongest possible	mentalizing	enjoy	n/a
685.571	6.115	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
691.752	2.101	rating	10.44	Moderate	mentalizing	enjoy	n/a
692.119	1.734	rating_mouse_trajectory	10.44	Moderate	mentalizing	enjoy	n/a
696.859	5.32	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
702.239	1.507	rating	114.96	Strongest possible	mentalizing	enjoy	n/a
702.589	1.157	rating_mouse_trajectory	114.96	Strongest possible	mentalizing	enjoy	n/a
707.258	3.151	cue	n/a	n/a	likeability	n/a	n/a
710.409	5.553	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
716.028	1.368	rating	2.59	Barely detectable	likeability	n/a	n/a
716.294	1.101	rating_mouse_trajectory	2.59	Barely detectable	likeability	n/a	n/a
721.129	5.05	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
726.248	1.417	rating	0.49	Barely detectable	likeability	n/a	n/a
726.498	1.167	rating_mouse_trajectory	0.49	Barely detectable	likeability	n/a	n/a
731.361	5.008	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
736.435	1.517	rating	26.77	Moderate	likeability	n/a	n/a
736.835	1.117	rating_mouse_trajectory	26.77	Moderate	likeability	n/a	n/a
