onset	duration	trial_type	response_value	stim_file
2.767	142.363	video	n/a	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
149.681	n/a	rating_relevance	n/a	n/a
154.717	n/a	rating_happy	n/a	n/a
159.735	n/a	rating_sad	n/a	n/a
164.754	n/a	rating_afraid	n/a	n/a
169.789	n/a	rating_disgusted	n/a	n/a
174.824	n/a	rating_warm	n/a	n/a
179.859	n/a	rating_engaged	n/a	n/a
180.391	339.068	video	n/a	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
524.004	n/a	rating_relevance	n/a	n/a
529.039	n/a	rating_happy	n/a	n/a
534.075	n/a	rating_sad	n/a	n/a
539.11	n/a	rating_afraid	n/a	n/a
544.128	n/a	rating_disgusted	n/a	n/a
549.147	n/a	rating_warm	n/a	n/a
554.182	n/a	rating_engaged	n/a	n/a
