onset	duration	trial_type	response_value	stim_file
2.775	51.93	video	n/a	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
57.222	2.424	rating_relevance	85.0	n/a
61.741	1.932	rating_happy	65.73	n/a
66.859	2.033	rating_sad	4.06	n/a
71.644	1.8	rating_afraid	0.0	n/a
76.563	1.699	rating_disgusted	0.0	n/a
83.615	3.732	rating_warm	45.21	n/a
87.1	2.198	rating_engaged	59.27	n/a
89.992	198.2	video	n/a	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
290.176	1.94	rating_relevance	7.4	n/a
295.061	1.815	rating_happy	12.5	n/a
302.03	3.765	rating_sad	18.44	n/a
305.165	1.882	rating_afraid	1.46	n/a
310.5	2.199	rating_disgusted	0.0	n/a
316.736	3.416	rating_warm	3.54	n/a
320.354	2.017	rating_engaged	33.75	n/a
323.393	60.893	video	n/a	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
386.428	2.101	rating_relevance	2.5	n/a
392.047	2.705	rating_happy	41.88	n/a
397.032	2.67	rating_sad	3.65	n/a
401.351	1.968	rating_afraid	2.6	n/a
406.519	2.116	rating_disgusted	0.83	n/a
413.238	3.817	rating_warm	55.94	n/a
416.94	2.499	rating_engaged	72.4	n/a
419.486	38.769	video	n/a	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
460.889	2.59	rating_relevance	0.94	n/a
465.041	1.721	rating_happy	5.73	n/a
470.009	1.673	rating_sad	0.83	n/a
474.795	1.448	rating_afraid	0.31	n/a
480.697	2.332	rating_disgusted	0.0	n/a
486.449	3.066	rating_warm	9.9	n/a
490.25	1.849	rating_engaged	16.46	n/a
