onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.816	3.16	cue	n/a	n/a	similarity	n/a	n/a
5.977	5.57	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
11.636	3.21	rating	9.91	Weak	similarity	n/a	n/a
12.736	2.11	rating_mouse_trajectory	9.91	Weak	similarity	n/a	n/a
16.753	5.338	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
22.157	3.773	rating	5.28	Weak	similarity	n/a	n/a
22.807	3.123	rating_mouse_trajectory	5.28	Weak	similarity	n/a	n/a
27.271	4.075	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
31.41	4.286	rating	12.3	Moderate	similarity	n/a	n/a
32.91	2.786	rating_mouse_trajectory	12.3	Moderate	similarity	n/a	n/a
36.429	3.162	cue	n/a	n/a	likeability	n/a	n/a
39.591	5.174	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
44.832	3.518	rating	75.39	Very strong	likeability	n/a	n/a
45.032	3.318	rating_mouse_trajectory	75.39	Very strong	likeability	n/a	n/a
49.939	6.115	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
56.12	4.302	rating	101.47	Strongest possible	likeability	n/a	n/a
56.653	3.769	rating_mouse_trajectory	101.47	Strongest possible	likeability	n/a	n/a
61.232	5.83	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
67.124	4.106	rating	13.74	Moderate	likeability	n/a	n/a
69.09	2.14	rating_mouse_trajectory	13.74	Moderate	likeability	n/a	n/a
72.142	3.209	cue	n/a	n/a	similarity	n/a	n/a
75.352	6.661	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
82.079	4.169	rating	3.04	Weak	similarity	n/a	n/a
82.713	3.535	rating_mouse_trajectory	3.04	Weak	similarity	n/a	n/a
87.229	5.117	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
92.416	3.702	rating	2.54	Barely detectable	similarity	n/a	n/a
93.783	2.335	rating_mouse_trajectory	2.54	Barely detectable	similarity	n/a	n/a
97.521	6.842	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
104.421	4.917	rating	23.11	Moderate	similarity	n/a	n/a
104.654	4.683	rating_mouse_trajectory	23.11	Moderate	similarity	n/a	n/a
109.456	3.118	cue	n/a	n/a	mentalizing	remember	n/a
112.574	5.222	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
117.859	3.77	rating	0.7	Barely detectable	mentalizing	remember	n/a
119.976	1.653	rating_mouse_trajectory	0.7	Barely detectable	mentalizing	remember	n/a
122.931	5.499	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
128.497	4.669	rating	10.68	Moderate	mentalizing	remember	n/a
129.78	3.385	rating_mouse_trajectory	10.68	Moderate	mentalizing	remember	n/a
133.785	5.562	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
139.401	3.829	rating	4.17	Weak	mentalizing	remember	n/a
140.501	2.729	rating_mouse_trajectory	4.17	Weak	mentalizing	remember	n/a
144.436	3.159	cue	n/a	n/a	similarity	n/a	n/a
147.595	5.011	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
152.672	3.49	rating	13.52	Moderate	similarity	n/a	n/a
153.206	2.957	rating_mouse_trajectory	13.52	Moderate	similarity	n/a	n/a
157.744	5.503	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
163.31	4.97	rating	24.84	Moderate	similarity	n/a	n/a
164.443	3.837	rating_mouse_trajectory	24.84	Moderate	similarity	n/a	n/a
168.899	6.115	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
175.081	3.902	rating	14.04	Moderate	similarity	n/a	n/a
175.814	3.168	rating_mouse_trajectory	14.04	Moderate	similarity	n/a	n/a
180.099	3.129	cue	n/a	n/a	likeability	n/a	n/a
183.228	5.802	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
189.086	3.727	rating	21.18	Moderate	likeability	n/a	n/a
190.603	2.21	rating_mouse_trajectory	21.18	Moderate	likeability	n/a	n/a
194.193	5.187	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
199.44	4.04	rating	16.01	Moderate	likeability	n/a	n/a
199.79	3.69	rating_mouse_trajectory	16.01	Moderate	likeability	n/a	n/a
204.543	6.837	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
211.444	4.635	rating	70.22	Very strong	likeability	n/a	n/a
212.428	3.652	rating_mouse_trajectory	70.22	Very strong	likeability	n/a	n/a
216.629	3.157	cue	n/a	n/a	mentalizing	danger	n/a
219.786	6.347	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
226.2	4.585	rating	24.08	Moderate	mentalizing	danger	n/a
228.733	2.052	rating_mouse_trajectory	24.08	Moderate	mentalizing	danger	n/a
231.441	5.113	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
236.62	4.933	rating	56.31	Strong	mentalizing	danger	n/a
236.87	4.683	rating_mouse_trajectory	56.31	Strong	mentalizing	danger	n/a
241.708	5.3	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
247.091	2.039	rating	0.0	No sensation	mentalizing	danger	n/a
247.391	1.739	rating_mouse_trajectory	0.0	No sensation	mentalizing	danger	n/a
252.109	3.152	cue	n/a	n/a	likeability	n/a	n/a
255.261	6.352	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
261.68	3.885	rating	20.94	Moderate	likeability	n/a	n/a
262.08	3.485	rating_mouse_trajectory	20.94	Moderate	likeability	n/a	n/a
266.792	4.074	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
270.933	4.783	rating	5.32	Weak	likeability	n/a	n/a
272.25	3.467	rating_mouse_trajectory	5.32	Weak	likeability	n/a	n/a
276.018	5.502	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
281.587	3.009	rating	43.56	Strong	likeability	n/a	n/a
282.52	2.076	rating_mouse_trajectory	43.56	Strong	likeability	n/a	n/a
286.606	3.123	cue	n/a	n/a	similarity	n/a	n/a
289.728	5.385	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
295.175	4.871	rating	8.62	Weak	similarity	n/a	n/a
295.492	4.554	rating_mouse_trajectory	8.62	Weak	similarity	n/a	n/a
300.665	5.181	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
305.913	2.935	rating	0.94	Barely detectable	similarity	n/a	n/a
306.696	2.151	rating_mouse_trajectory	0.94	Barely detectable	similarity	n/a	n/a
311.027	5.556	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
316.65	2.735	rating	0.0	No sensation	similarity	n/a	n/a
317.567	1.818	rating_mouse_trajectory	0.0	No sensation	similarity	n/a	n/a
321.669	3.161	cue	n/a	n/a	likeability	n/a	n/a
324.83	5.566	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
330.455	3.991	rating	22.46	Moderate	likeability	n/a	n/a
330.905	3.541	rating_mouse_trajectory	22.46	Moderate	likeability	n/a	n/a
335.594	5.115	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
340.776	4.317	rating	10.14	Moderate	likeability	n/a	n/a
342.709	2.383	rating_mouse_trajectory	10.14	Moderate	likeability	n/a	n/a
345.863	6.183	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
352.113	4.985	rating	8.06	Weak	likeability	n/a	n/a
352.597	4.502	rating_mouse_trajectory	8.06	Weak	likeability	n/a	n/a
357.649	3.159	cue	n/a	n/a	mentalizing	tired	n/a
360.808	5.571	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
366.435	2.928	rating	0.0	No sensation	mentalizing	tired	n/a
368.002	1.361	rating_mouse_trajectory	0.0	No sensation	mentalizing	tired	n/a
371.521	6.191	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
377.773	4.29	rating	4.84	Weak	mentalizing	tired	n/a
378.94	3.123	rating_mouse_trajectory	4.84	Weak	mentalizing	tired	n/a
382.869	5.01	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
387.943	4.903	rating	2.11	Barely detectable	mentalizing	tired	n/a
389.11	3.736	rating_mouse_trajectory	2.11	Barely detectable	mentalizing	tired	n/a
393.395	3.121	cue	n/a	n/a	likeability	n/a	n/a
396.516	5.23	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
401.815	3.452	rating	30.92	Strong	likeability	n/a	n/a
402.682	2.585	rating_mouse_trajectory	30.92	Strong	likeability	n/a	n/a
406.902	5.301	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
412.252	3.094	rating	20.39	Moderate	likeability	n/a	n/a
412.936	2.41	rating_mouse_trajectory	20.39	Moderate	likeability	n/a	n/a
417.405	6.674	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
424.14	4.056	rating	0.0	No sensation	likeability	n/a	n/a
425.34	2.856	rating_mouse_trajectory	0.0	No sensation	likeability	n/a	n/a
429.175	3.137	cue	n/a	n/a	mentalizing	heights	n/a
432.312	5.184	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
437.562	2.401	rating	0.0	No sensation	mentalizing	heights	n/a
438.979	0.984	rating_mouse_trajectory	0.0	No sensation	mentalizing	heights	n/a
442.674	5.009	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
447.749	3.718	rating	3.45	Weak	mentalizing	heights	n/a
448.732	2.735	rating_mouse_trajectory	3.45	Weak	mentalizing	heights	n/a
452.852	5.844	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
458.753	3.793	rating	0.69	Barely detectable	mentalizing	heights	n/a
459.686	2.86	rating_mouse_trajectory	0.69	Barely detectable	mentalizing	heights	n/a
463.788	3.16	cue	n/a	n/a	similarity	n/a	n/a
466.948	5.048	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
472.058	3.038	rating	0.0	No sensation	similarity	n/a	n/a
472.491	2.605	rating_mouse_trajectory	0.0	No sensation	similarity	n/a	n/a
477.137	5.226	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
482.429	4.252	rating	8.58	Weak	similarity	n/a	n/a
482.629	4.052	rating_mouse_trajectory	8.58	Weak	similarity	n/a	n/a
487.529	5.004	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
492.599	3.902	rating	2.54	Barely detectable	similarity	n/a	n/a
493.099	3.402	rating_mouse_trajectory	2.54	Barely detectable	similarity	n/a	n/a
497.618	3.191	cue	n/a	n/a	mentalizing	angry	n/a
500.808	6.671	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
507.538	4.383	rating	9.69	Weak	mentalizing	angry	n/a
509.588	2.333	rating_mouse_trajectory	9.69	Weak	mentalizing	angry	n/a
512.652	4.077	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
516.791	1.371	rating	0.0	No sensation	mentalizing	angry	n/a
517.291	0.871	rating_mouse_trajectory	0.0	No sensation	mentalizing	angry	n/a
521.91	5.17	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
527.145	2.051	rating	0.0	No sensation	mentalizing	angry	n/a
527.695	1.501	rating_mouse_trajectory	0.0	No sensation	mentalizing	angry	n/a
532.18	3.123	cue	n/a	n/a	similarity	n/a	n/a
535.303	5.798	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
541.167	4.102	rating	54.19	Strong	similarity	n/a	n/a
542.034	3.235	rating_mouse_trajectory	54.19	Strong	similarity	n/a	n/a
546.24	5.298	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
551.604	3.551	rating	21.49	Moderate	similarity	n/a	n/a
551.838	3.318	rating_mouse_trajectory	21.49	Moderate	similarity	n/a	n/a
556.692	6.187	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
562.942	3.321	rating	2.55	Barely detectable	similarity	n/a	n/a
564.359	1.904	rating_mouse_trajectory	2.55	Barely detectable	similarity	n/a	n/a
567.977	3.153	cue	n/a	n/a	likeability	n/a	n/a
571.13	5.017	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
576.214	4.202	rating	2.08	Barely detectable	likeability	n/a	n/a
577.147	3.269	rating_mouse_trajectory	2.08	Barely detectable	likeability	n/a	n/a
581.329	5.051	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
586.451	4.433	rating	0.69	Barely detectable	likeability	n/a	n/a
587.984	2.9	rating_mouse_trajectory	0.69	Barely detectable	likeability	n/a	n/a
591.547	5.566	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
597.171	4.017	rating	3.22	Weak	likeability	n/a	n/a
598.571	2.617	rating_mouse_trajectory	3.22	Weak	likeability	n/a	n/a
602.207	3.145	cue	n/a	n/a	mentalizing	calm	n/a
605.352	6.844	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
612.26	4.386	rating	58.72	Strong	mentalizing	calm	n/a
613.994	2.652	rating_mouse_trajectory	58.72	Strong	mentalizing	calm	n/a
617.346	5.801	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
623.214	3.885	rating	10.68	Moderate	mentalizing	calm	n/a
624.514	2.585	rating_mouse_trajectory	10.68	Moderate	mentalizing	calm	n/a
628.319	5.044	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
633.418	3.201	rating	9.89	Weak	mentalizing	calm	n/a
633.985	2.635	rating_mouse_trajectory	9.89	Weak	mentalizing	calm	n/a
638.437	3.12	cue	n/a	n/a	likeability	n/a	n/a
641.557	5.39	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
647.007	3.206	rating	9.35	Weak	likeability	n/a	n/a
648.207	2.006	rating_mouse_trajectory	9.35	Weak	likeability	n/a	n/a
652.115	5.331	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
657.511	3.386	rating	0.69	Barely detectable	likeability	n/a	n/a
658.194	2.702	rating_mouse_trajectory	0.69	Barely detectable	likeability	n/a	n/a
662.609	5.005	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
667.681	4.917	rating	3.05	Weak	likeability	n/a	n/a
669.148	3.45	rating_mouse_trajectory	3.05	Weak	likeability	n/a	n/a
672.716	3.141	cue	n/a	n/a	mentalizing	enjoy	n/a
675.857	6.13	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
682.053	3.985	rating	0.0	No sensation	mentalizing	enjoy	n/a
683.62	2.419	rating_mouse_trajectory	0.0	No sensation	mentalizing	enjoy	n/a
687.133	5.397	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
692.59	2.935	rating	31.85	Strong	mentalizing	enjoy	n/a
693.324	2.201	rating_mouse_trajectory	31.85	Strong	mentalizing	enjoy	n/a
697.691	5.322	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
703.078	4.95	rating	5.69	Weak	mentalizing	enjoy	n/a
703.378	4.65	rating_mouse_trajectory	5.69	Weak	mentalizing	enjoy	n/a
708.096	3.162	cue	n/a	n/a	similarity	n/a	n/a
711.258	5.175	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
716.499	4.268	rating	66.8	Very strong	similarity	n/a	n/a
717.149	3.618	rating_mouse_trajectory	66.8	Very strong	similarity	n/a	n/a
721.613	6.341	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
728.02	3.918	rating	2.76	Barely detectable	similarity	n/a	n/a
729.62	2.318	rating_mouse_trajectory	2.76	Barely detectable	similarity	n/a	n/a
733.113	5.833	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
739.008	4.222	rating	7.21	Weak	similarity	n/a	n/a
740.741	2.488	rating_mouse_trajectory	7.21	Weak	similarity	n/a	n/a
