onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.818	3.127	cue	n/a	n/a	likeability	n/a	n/a
5.944	5.298	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
11.325	4.883	rating	61.75	Strong	likeability	n/a	n/a
12.375	3.833	rating_mouse_trajectory	61.75	Strong	likeability	n/a	n/a
16.488	6.681	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
23.236	4.538	rating	7.03	Weak	likeability	n/a	n/a
24.019	3.754	rating_mouse_trajectory	7.03	Weak	likeability	n/a	n/a
28.377	5.223	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
33.661	3.524	rating	14.2	Moderate	likeability	n/a	n/a
34.628	2.557	rating_mouse_trajectory	14.2	Moderate	likeability	n/a	n/a
38.682	3.135	cue	n/a	n/a	similarity	n/a	n/a
41.817	5.841	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
47.724	4.087	rating	29.42	Strong	similarity	n/a	n/a
48.724	3.087	rating_mouse_trajectory	29.42	Strong	similarity	n/a	n/a
52.843	5.174	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
58.083	4.288	rating	44.83	Strong	similarity	n/a	n/a
58.866	3.504	rating_mouse_trajectory	44.83	Strong	similarity	n/a	n/a
63.189	6.346	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
69.593	3.461	rating	25.23	Moderate	similarity	n/a	n/a
70.226	2.828	rating_mouse_trajectory	25.23	Moderate	similarity	n/a	n/a
74.614	3.148	cue	n/a	n/a	likeability	n/a	n/a
77.762	5.193	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
83.021	2.839	rating	16.2	Moderate	likeability	n/a	n/a
83.621	2.239	rating_mouse_trajectory	16.2	Moderate	likeability	n/a	n/a
88.099	5.798	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
93.964	2.519	rating	59.58	Strong	likeability	n/a	n/a
94.297	2.186	rating_mouse_trajectory	59.58	Strong	likeability	n/a	n/a
99.072	6.847	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
105.974	3.336	rating	30.08	Strong	likeability	n/a	n/a
106.358	2.953	rating_mouse_trajectory	30.08	Strong	likeability	n/a	n/a
110.995	3.124	cue	n/a	n/a	mentalizing	remember	n/a
114.119	5.224	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
119.403	4.576	rating	2.76	Barely-detectable	mentalizing	remember	n/a
121.286	2.693	rating_mouse_trajectory	2.76	Barely-detectable	mentalizing	remember	n/a
124.595	5.568	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
130.229	3.721	rating	28.53	Moderate	mentalizing	remember	n/a
131.562	2.388	rating_mouse_trajectory	28.53	Moderate	mentalizing	remember	n/a
135.299	5.506	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
140.872	4.037	rating	155.77	Strongest-possible	mentalizing	remember	n/a
141.772	3.137	rating_mouse_trajectory	155.77	Strongest-possible	mentalizing	remember	n/a
145.893	3.151	cue	n/a	n/a	likeability	n/a	n/a
149.044	6.124	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
155.234	3.328	rating	87.95	Very-strong	likeability	n/a	n/a
156.034	2.528	rating_mouse_trajectory	87.95	Very-strong	likeability	n/a	n/a
160.33	5.837	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
166.227	4.617	rating	28.14	Moderate	likeability	n/a	n/a
166.894	3.95	rating_mouse_trajectory	28.14	Moderate	likeability	n/a	n/a
171.348	5.173	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
176.603	3.704	rating	18.66	Moderate	likeability	n/a	n/a
177.103	3.204	rating_mouse_trajectory	18.66	Moderate	likeability	n/a	n/a
181.624	3.156	cue	n/a	n/a	similarity	n/a	n/a
184.78	5.001	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
189.848	2.869	rating	27.19	Moderate	similarity	n/a	n/a
190.681	2.036	rating_mouse_trajectory	27.19	Moderate	similarity	n/a	n/a
194.951	5.049	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
200.056	3.128	rating	10.41	Moderate	similarity	n/a	n/a
200.573	2.612	rating_mouse_trajectory	10.41	Moderate	similarity	n/a	n/a
205.132	5.234	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
210.432	3.525	rating	19.39	Moderate	similarity	n/a	n/a
211.132	2.825	rating_mouse_trajectory	19.39	Moderate	similarity	n/a	n/a
215.453	3.121	cue	n/a	n/a	mentalizing	danger	n/a
218.574	5.304	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
223.944	3.47	rating	6.95	Weak	mentalizing	danger	n/a
225.344	2.07	rating_mouse_trajectory	6.95	Weak	mentalizing	danger	n/a
