onset	duration	trial_type	response_value	stim_file
2.783	51.939	video	n/a	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
59.308	n/a	rating_relevance	n/a	n/a
64.343	n/a	rating_happy	n/a	n/a
68.194	3.331	rating_sad	0.52	n/a
74.397	n/a	rating_afraid	n/a	n/a
79.432	n/a	rating_disgusted	n/a	n/a
84.467	n/a	rating_warm	n/a	n/a
89.502	n/a	rating_engaged	n/a	n/a
90.093	198.207	video	n/a	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
292.846	n/a	rating_relevance	n/a	n/a
297.881	n/a	rating_happy	n/a	n/a
302.916	n/a	rating_sad	n/a	n/a
307.935	n/a	rating_afraid	n/a	n/a
312.954	n/a	rating_disgusted	n/a	n/a
317.989	n/a	rating_warm	n/a	n/a
323.024	n/a	rating_engaged	n/a	n/a
323.581	60.885	video	n/a	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
389.016	n/a	rating_relevance	n/a	n/a
394.051	n/a	rating_happy	n/a	n/a
399.086	n/a	rating_sad	n/a	n/a
404.121	n/a	rating_afraid	n/a	n/a
409.14	n/a	rating_disgusted	n/a	n/a
414.175	n/a	rating_warm	n/a	n/a
419.21	n/a	rating_engaged	n/a	n/a
419.753	38.764	video	n/a	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
463.06	n/a	rating_relevance	n/a	n/a
468.079	n/a	rating_happy	n/a	n/a
473.114	n/a	rating_sad	n/a	n/a
478.149	n/a	rating_afraid	n/a	n/a
483.185	n/a	rating_disgusted	n/a	n/a
488.203	n/a	rating_warm	n/a	n/a
493.222	n/a	rating_engaged	n/a	n/a
