onset	duration	trial_type	response_value	stim_file
2.767	106.327	video	n/a	task-alignvideo/ses-01_run-03_order-01_content-huggingpets.mp4
113.646	n/a	rating_relevance	n/a	n/a
118.681	n/a	rating_happy	n/a	n/a
123.717	n/a	rating_sad	n/a	n/a
128.752	n/a	rating_afraid	n/a	n/a
133.787	n/a	rating_disgusted	n/a	n/a
138.806	n/a	rating_warm	n/a	n/a
143.841	n/a	rating_engaged	n/a	n/a
144.378	59.185	video	n/a	task-alignvideo/ses-01_run-03_order-02_content-bestfriendsweating.mp4
208.115	n/a	rating_relevance	n/a	n/a
213.15	n/a	rating_happy	n/a	n/a
218.185	n/a	rating_sad	n/a	n/a
223.22	n/a	rating_afraid	n/a	n/a
228.239	n/a	rating_disgusted	n/a	n/a
233.274	n/a	rating_warm	n/a	n/a
238.309	n/a	rating_engaged	n/a	n/a
238.844	20.957	video	n/a	task-alignvideo/ses-01_run-03_order-03_content-cupstacking.mp4
264.336	n/a	rating_relevance	n/a	n/a
269.371	n/a	rating_happy	n/a	n/a
274.406	n/a	rating_sad	n/a	n/a
279.441	n/a	rating_afraid	n/a	n/a
284.477	n/a	rating_disgusted	n/a	n/a
289.512	n/a	rating_warm	n/a	n/a
294.53	n/a	rating_engaged	n/a	n/a
295.066	136.733	video	n/a	task-alignvideo/ses-01_run-03_order-04_content-dancewithdeath.mp4
436.35	n/a	rating_relevance	n/a	n/a
441.385	n/a	rating_happy	n/a	n/a
446.42	n/a	rating_sad	n/a	n/a
451.439	n/a	rating_afraid	n/a	n/a
456.474	n/a	rating_disgusted	n/a	n/a
461.509	n/a	rating_warm	n/a	n/a
466.544	n/a	rating_engaged	n/a	n/a
