onset	duration	trial_type	response_value	stim_file_TODO
2.766	105.983	video	n/a	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
112.249	3.446	rating_relevance	25.31	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
115.467	1.649	rating_happy	61.46	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
120.736	1.9	rating_sad	9.06	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
125.154	1.299	rating_afraid	0.62	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
131.956	3.083	rating_disgusted	9.69	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
135.825	1.933	rating_warm	88.23	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
141.593	2.683	rating_engaged	56.67	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
143.942	74.824	video	n/a	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
221.89	3.07	rating_relevance	11.46	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
225.775	1.932	rating_happy	75.1	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
229.676	0.816	rating_sad	0.0	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
234.711	0.832	rating_afraid	0.0	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
241.431	2.532	rating_disgusted	0.73	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
246.149	2.232	rating_warm	61.88	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
251.634	2.7	rating_engaged	47.6	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
253.967	196.925	video	n/a	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
453.06	2.122	rating_relevance	40.52	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
458.728	2.77	rating_happy	51.46	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
461.579	0.602	rating_sad	3.54	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
466.765	0.766	rating_afraid	1.56	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
473.017	1.999	rating_disgusted	1.04	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
479.069	3.034	rating_warm	77.19	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
483.187	2.133	rating_engaged	64.27	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
