onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.819	3.112	cue	n/a	n/a	mentalizing	remember	n/a
5.932	5.227	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
11.256	4.817	rating	13.81	Moderate	mentalizing	remember	n/a
13.706	2.367	rating_mouse_trajectory	13.81	Moderate	mentalizing	remember	n/a
16.367	5.56	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
21.993	4.852	rating	12.58	Moderate	mentalizing	remember	n/a
23.16	3.685	rating_mouse_trajectory	12.58	Moderate	mentalizing	remember	n/a
27.439	5.508	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
33.014	1.768	rating	179.51	Strongest-possible	mentalizing	remember	n/a
33.514	1.268	rating_mouse_trajectory	179.51	Strongest-possible	mentalizing	remember	n/a
38.032	3.158	cue	n/a	n/a	similarity	n/a	n/a
41.19	6.352	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
47.603	3.29	rating	15.38	Moderate	similarity	n/a	n/a
48.203	2.69	rating_mouse_trajectory	15.38	Moderate	similarity	n/a	n/a
52.703	5.839	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
58.623	2.535	rating	59.3	Strong	similarity	n/a	n/a
59.557	1.602	rating_mouse_trajectory	59.3	Strong	similarity	n/a	n/a
63.744	5.167	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
68.994	2.051	rating	48.2	Strong	similarity	n/a	n/a
69.527	1.518	rating_mouse_trajectory	48.2	Strong	similarity	n/a	n/a
74.012	3.117	cue	n/a	n/a	likeability	n/a	n/a
77.13	5.219	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
82.416	2.569	rating	75.12	Very-strong	likeability	n/a	n/a
82.932	2.052	rating_mouse_trajectory	75.12	Very-strong	likeability	n/a	n/a
87.504	5.299	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
92.869	1.918	rating	95.36	Very-strong	likeability	n/a	n/a
93.003	1.784	rating_mouse_trajectory	95.36	Very-strong	likeability	n/a	n/a
