onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.841	1.3	face	n/a	intensity	disgust	female	WC	old	task-faces/4Disgust_Model2_1Female_1WC_2Old.mp4
5.141	0.936	rating	0.3548	intensity	disgust	female	WC	old	n/a
5.575	0.503	rating_mouse_trajectory	0.3548	intensity	disgust	female	WC	old	n/a
7.135	2.041	face	n/a	intensity	pain	male	African	old	task-faces/7Pain_Model4_2Male_3African_2Old.mp4
9.176	0.718	rating	0.4782	intensity	pain	male	African	old	n/a
9.276	0.618	rating_mouse_trajectory	0.4782	intensity	pain	male	African	old	n/a
11.116	1.311	face	n/a	intensity	fear	male	EA	old	task-faces/3Fear_Model2_2Male_2EA_2Old.mp4
12.427	0.685	rating	0.4296	intensity	fear	male	EA	old	n/a
12.694	0.418	rating_mouse_trajectory	0.4296	intensity	fear	male	EA	old	n/a
15.35	1.312	face	n/a	intensity	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
16.662	0.869	rating	0.4964	intensity	happy	male	EA	old	n/a
16.912	0.619	rating_mouse_trajectory	0.4964	intensity	happy	male	EA	old	n/a
18.584	1.313	face	n/a	intensity	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
19.897	0.869	rating	0.646	intensity	happy	female	EA	old	n/a
20.113	0.652	rating_mouse_trajectory	0.646	intensity	happy	female	EA	old	n/a
25.837	1.312	face	n/a	intensity	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
27.149	0.969	rating	0.5287	intensity	anger	male	WC	young	n/a
27.683	0.436	rating_mouse_trajectory	0.5287	intensity	anger	male	WC	young	n/a
29.065	1.302	face	n/a	intensity	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
30.367	0.843	rating	0.3528	intensity	happy	male	WC	young	n/a
30.717	0.493	rating_mouse_trajectory	0.3528	intensity	happy	male	WC	young	n/a
32.274	1.312	face	n/a	intensity	disgust	male	WC	old	task-faces/4Disgust_Model3_2Male_1WC_2Old.mp4
33.585	0.775	rating	0.3851	intensity	disgust	male	WC	old	n/a
33.952	0.408	rating_mouse_trajectory	0.3851	intensity	disgust	male	WC	old	n/a
35.509	1.311	face	n/a	intensity	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
36.82	0.807	rating	0.2799	intensity	sad	male	WC	young	n/a
37.136	0.491	rating_mouse_trajectory	0.2799	intensity	sad	male	WC	young	n/a
38.742	2.045	face	n/a	intensity	pleasure	female	WC	young	task-faces/8Pleasure_Model1_1Female_1WC_1Young.mp4
40.788	0.889	rating	0.5712	intensity	pleasure	female	WC	young	n/a
40.888	0.789	rating_mouse_trajectory	0.5712	intensity	pleasure	female	WC	young	n/a
44.698	1.309	face	n/a	intensity	surprise	male	WC	old	task-faces/2Surprise_Model5_2Male_1WC_2Old.mp4
46.007	0.77	rating	0.6137	intensity	surprise	male	WC	old	n/a
46.223	0.554	rating_mouse_trajectory	0.6137	intensity	surprise	male	WC	old	n/a
48.932	1.309	face	n/a	intensity	happy	female	WC	young	task-faces/1Happy_Model2_1Female_1WC_1Young.mp4
50.241	0.902	rating	0.5267	intensity	happy	female	WC	young	n/a
50.525	0.619	rating_mouse_trajectory	0.5267	intensity	happy	female	WC	young	n/a
54.148	1.312	face	n/a	intensity	happy	male	African	young	task-faces/1Happy_Model5_2Male_3African_1Young.mp4
55.46	0.768	rating	0.4357	intensity	happy	male	African	young	n/a
55.76	0.468	rating_mouse_trajectory	0.4357	intensity	happy	male	African	young	n/a
58.382	1.313	face	n/a	intensity	sad	female	African	old	task-faces/6Sad_Model4_1Female_3African_2Old.mp4
59.695	0.785	rating	0.2314	intensity	sad	female	African	old	n/a
59.912	0.568	rating_mouse_trajectory	0.2314	intensity	sad	female	African	old	n/a
62.616	2.047	face	n/a	intensity	pain	female	WC	young	task-faces/7Pain_Model2_1Female_1WC_1Young.mp4
64.663	1.001	rating	0.5631	intensity	pain	female	WC	young	n/a
64.83	0.835	rating_mouse_trajectory	0.5631	intensity	pain	female	WC	young	n/a
67.582	1.3	face	n/a	intensity	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
68.882	1.152	rating	0.5328	intensity	happy	male	WC	old	n/a
69.682	0.352	rating_mouse_trajectory	0.5328	intensity	happy	male	WC	old	n/a
71.799	2.035	face	n/a	intensity	pain	male	EA	young	task-faces/7Pain_Model3_2Male_2EA_1Young.mp4
73.834	0.827	rating	0.6663	intensity	pain	male	EA	young	n/a
74.0	0.66	rating_mouse_trajectory	0.6663	intensity	pain	male	EA	young	n/a
76.749	2.036	face	n/a	intensity	pleasure	male	African	old	task-faces/8Pleasure_Model2_2Male_3African_2Old.mp4
78.785	0.975	rating	0.5449	intensity	pleasure	male	African	old	n/a
78.852	0.908	rating_mouse_trajectory	0.5449	intensity	pleasure	male	African	old	n/a
83.709	1.312	face	n/a	intensity	disgust	male	African	young	task-faces/4Disgust_Model2_2Male_3African_1Young.mp4
85.021	0.906	rating	0.5186	intensity	disgust	male	African	young	n/a
85.438	0.489	rating_mouse_trajectory	0.5186	intensity	disgust	male	African	young	n/a
86.944	1.312	face	n/a	intensity	fear	female	African	old	task-faces/3Fear_Model2_1Female_3African_2Old.mp4
88.256	0.738	rating	0.4862	intensity	fear	female	African	old	n/a
88.589	0.405	rating_mouse_trajectory	0.4862	intensity	fear	female	African	old	n/a
91.182	1.308	face	n/a	intensity	anger	male	EA	young	task-faces/5Anger_Model3_2Male_2EA_1Young.mp4
92.491	0.803	rating	0.4822	intensity	anger	male	EA	young	n/a
