onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.841	1.349	face	n/a	sex	surprise	female	African	old	task-faces/2Surprise_Model4_1Female_3African_2Old.mp4
5.191	1.837	rating	0.0061	sex	surprise	female	African	old	n/a
5.907	1.12	rating_mouse_trajectory	0.0061	sex	surprise	female	African	old	n/a
7.262	1.313	face	n/a	sex	disgust	male	EA	young	task-faces/4Disgust_Model4_2Male_2EA_1Young.mp4
8.575	1.036	rating	0.0	sex	disgust	male	EA	young	n/a
8.958	0.653	rating_mouse_trajectory	0.0	sex	disgust	male	EA	young	n/a
10.525	1.301	face	n/a	sex	sad	female	WC	young	task-faces/6Sad_Model4_1Female_1WC_1Young.mp4
11.826	1.078	rating	0.0	sex	sad	female	WC	young	n/a
12.21	0.695	rating_mouse_trajectory	0.0	sex	sad	female	WC	young	n/a
14.768	2.044	face	n/a	sex	pleasure	male	EA	old	task-faces/8Pleasure_Model5_2Male_2EA_2Old.mp4
16.812	1.093	rating	0.0	sex	pleasure	male	EA	old	n/a
17.245	0.66	rating_mouse_trajectory	0.0	sex	pleasure	male	EA	old	n/a
18.738	2.058	face	n/a	sex	pain	male	EA	young	task-faces/7Pain_Model1_2Male_2EA_1Young.mp4
20.796	1.45	rating	0.0109	sex	pain	male	EA	young	n/a
21.246	1.0	rating_mouse_trajectory	0.0109	sex	pain	male	EA	young	n/a
26.761	2.038	face	n/a	sex	pleasure	female	African	young	task-faces/8Pleasure_Model1_1Female_3African_1Young.mp4
28.799	1.405	rating	0.0655	sex	pleasure	female	African	young	n/a
29.199	1.005	rating_mouse_trajectory	0.0655	sex	pleasure	female	African	young	n/a
30.726	1.308	face	n/a	sex	surprise	female	EA	young	task-faces/2Surprise_Model5_1Female_2EA_1Young.mp4
32.034	1.854	rating	0.284	sex	surprise	female	EA	young	n/a
32.867	1.021	rating_mouse_trajectory	0.284	sex	surprise	female	EA	young	n/a
33.959	1.309	face	n/a	sex	disgust	female	African	old	task-faces/4Disgust_Model5_1Female_3African_2Old.mp4
35.268	1.086	rating	0.0291	sex	disgust	female	African	old	n/a
35.685	0.669	rating_mouse_trajectory	0.0291	sex	disgust	female	African	old	n/a
37.193	1.31	face	n/a	sex	fear	female	African	young	task-faces/3Fear_Model2_1Female_3African_1Young.mp4
38.503	1.068	rating	0.0	sex	fear	female	African	young	n/a
38.853	0.718	rating_mouse_trajectory	0.0	sex	fear	female	African	young	n/a
40.428	2.043	face	n/a	sex	pain	female	EA	old	task-faces/7Pain_Model2_1Female_2EA_2Old.mp4
42.471	1.536	rating	0.288	sex	pain	female	EA	old	n/a
42.521	1.486	rating_mouse_trajectory	0.288	sex	pain	female	EA	old	n/a
46.396	1.31	face	n/a	sex	fear	female	WC	young	task-faces/3Fear_Model5_1Female_1WC_1Young.mp4
47.706	1.102	rating	0.6986	sex	fear	female	WC	young	n/a
48.256	0.552	rating_mouse_trajectory	0.6986	sex	fear	female	WC	young	n/a
50.634	1.324	face	n/a	sex	happy	female	EA	young	task-faces/1Happy_Model5_1Female_2EA_1Young.mp4
51.958	0.919	rating	0.6744	sex	happy	female	EA	young	n/a
52.275	0.602	rating_mouse_trajectory	0.6744	sex	happy	female	EA	young	n/a
55.877	2.05	face	n/a	sex	pain	female	African	old	task-faces/7Pain_Model5_1Female_3African_2Old.mp4
57.927	0.669	rating	0.1788	sex	pain	female	African	old	n/a
58.027	0.569	rating_mouse_trajectory	0.1788	sex	pain	female	African	old	n/a
60.852	1.31	face	n/a	sex	disgust	female	African	young	task-faces/4Disgust_Model5_1Female_3African_1Young.mp4
62.162	1.51	rating	0.2132	sex	disgust	female	African	young	n/a
62.612	1.06	rating_mouse_trajectory	0.2132	sex	disgust	female	African	young	n/a
65.087	1.31	face	n/a	sex	surprise	male	WC	old	task-faces/2Surprise_Model2_2Male_1WC_2Old.mp4
66.397	1.875	rating	0.2051	sex	surprise	male	WC	old	n/a
66.863	1.408	rating_mouse_trajectory	0.2051	sex	surprise	male	WC	old	n/a
69.322	1.309	face	n/a	sex	sad	female	African	old	task-faces/6Sad_Model1_1Female_3African_2Old.mp4
70.632	1.873	rating	0.64	sex	sad	female	African	old	n/a
71.232	1.273	rating_mouse_trajectory	0.64	sex	sad	female	African	old	n/a
73.56	2.04	face	n/a	sex	pleasure	female	WC	old	task-faces/8Pleasure_Model3_1Female_1WC_2Old.mp4
75.6	1.571	rating	0.2253	sex	pleasure	female	WC	old	n/a
76.283	0.888	rating_mouse_trajectory	0.2253	sex	pleasure	female	WC	old	n/a
78.527	1.308	face	n/a	sex	surprise	male	African	old	task-faces/2Surprise_Model2_2Male_3African_2Old.mp4
79.835	1.436	rating	0.1768	sex	surprise	male	African	old	n/a
80.435	0.836	rating_mouse_trajectory	0.1768	sex	surprise	male	African	old	n/a
84.76	1.311	face	n/a	sex	disgust	male	EA	old	task-faces/4Disgust_Model2_2Male_2EA_2Old.mp4
86.071	1.217	rating	0.7229	sex	disgust	male	EA	old	n/a
86.504	0.783	rating_mouse_trajectory	0.7229	sex	disgust	male	EA	old	n/a
