onset	duration	trial_type	response_value	stim_file
2.772	119.115	video	n/a	task-alignvideo/ses-02_run-02_order-01_content-mediabias.mp4
126.456	n/a	rating_relevance	n/a	n/a
131.491	n/a	rating_happy	n/a	n/a
136.509	n/a	rating_sad	n/a	n/a
141.528	n/a	rating_afraid	n/a	n/a
146.563	n/a	rating_disgusted	n/a	n/a
151.598	n/a	rating_warm	n/a	n/a
156.617	n/a	rating_engaged	n/a	n/a
157.148	207.924	video	n/a	task-alignvideo/ses-02_run-02_order-02_content-photography.mp4
369.614	n/a	rating_relevance	n/a	n/a
374.649	n/a	rating_happy	n/a	n/a
379.685	n/a	rating_sad	n/a	n/a
384.72	n/a	rating_afraid	n/a	n/a
389.755	n/a	rating_disgusted	n/a	n/a
394.79	n/a	rating_warm	n/a	n/a
399.809	n/a	rating_engaged	n/a	n/a
400.33	203.893	video	n/a	task-alignvideo/ses-02_run-02_order-03_content-menrunning.mp4
608.771	n/a	rating_relevance	n/a	n/a
613.806	n/a	rating_happy	n/a	n/a
618.842	n/a	rating_sad	n/a	n/a
623.877	n/a	rating_afraid	n/a	n/a
628.895	n/a	rating_disgusted	n/a	n/a
633.914	n/a	rating_warm	n/a	n/a
638.949	n/a	rating_engaged	n/a	n/a
639.472	177.519	video	n/a	task-alignvideo/ses-02_run-02_order-04_content-giving.mp4
821.535	n/a	rating_relevance	n/a	n/a
826.57	n/a	rating_happy	n/a	n/a
831.605	n/a	rating_sad	n/a	n/a
836.641	n/a	rating_afraid	n/a	n/a
841.659	n/a	rating_disgusted	n/a	n/a
846.694	n/a	rating_warm	n/a	n/a
851.713	n/a	rating_engaged	n/a	n/a
