onset	duration	trial_type	response_value	stim_file
2.766	105.985	video	n/a	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
112.569	3.751	rating_relevance	5.73	n/a
116.537	2.699	rating_happy	24.38	n/a
120.922	2.066	rating_sad	17.4	n/a
123.89	0.022	rating_afraid	0.0	n/a
131.392	2.503	rating_disgusted	3.54	n/a
136.844	2.935	rating_warm	46.25	n/a
143.447	n/a	rating_engaged	n/a	n/a
143.98	74.832	video	n/a	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
220.492	1.633	rating_relevance	8.54	n/a
225.161	1.283	rating_happy	6.98	n/a
230.179	1.284	rating_sad	5.94	n/a
236.765	2.85	rating_afraid	30.83	n/a
241.984	3.049	rating_disgusted	12.29	n/a
245.418	1.466	rating_warm	12.81	n/a
253.488	n/a	rating_engaged	n/a	n/a
254.018	196.928	video	n/a	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
452.729	1.72	rating_relevance	6.77	n/a
459.231	3.217	rating_happy	13.12	n/a
462.816	1.783	rating_sad	12.19	n/a
470.569	n/a	rating_afraid	n/a	n/a
475.587	n/a	rating_disgusted	n/a	n/a
476.121	0.016	rating_warm	0.0	n/a
485.624	n/a	rating_engaged	n/a	n/a
