onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.885	1.335	face	n/a	intensity	disgust	female	WC	old	task-faces/4Disgust_Model2_1Female_1WC_2Old.mp4
5.22	1.69	rating	0.5024	intensity	disgust	female	WC	old	n/a
5.637	1.273	rating_mouse_trajectory	0.5024	intensity	disgust	female	WC	old	n/a
7.35	2.055	face	n/a	intensity	pain	male	African	old	task-faces/7Pain_Model4_2Male_3African_2Old.mp4
9.405	1.405	rating	0.5833	intensity	pain	male	African	old	n/a
9.822	0.988	rating_mouse_trajectory	0.5833	intensity	pain	male	African	old	n/a
11.347	1.309	face	n/a	intensity	fear	male	EA	old	task-faces/3Fear_Model2_2Male_2EA_2Old.mp4
12.656	1.07	rating	0.5591	intensity	fear	male	EA	old	n/a
13.156	0.57	rating_mouse_trajectory	0.5591	intensity	fear	male	EA	old	n/a
15.585	1.323	face	n/a	intensity	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
16.908	1.674	rating	0.4033	intensity	happy	male	EA	old	n/a
17.408	1.174	rating_mouse_trajectory	0.4033	intensity	happy	male	EA	old	n/a
18.84	1.319	face	n/a	intensity	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
20.159	0.919	rating	0.466	intensity	happy	female	EA	old	n/a
n/a	n/a	rating_mouse_trajectory	0.466	intensity	happy	female	EA	old	n/a
26.1	1.312	face	n/a	intensity	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
27.412	1.552	rating	0.46	intensity	anger	male	WC	young	n/a
28.128	0.835	rating_mouse_trajectory	0.46	intensity	anger	male	WC	young	n/a
29.335	1.311	face	n/a	intensity	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
30.646	1.552	rating	0.3143	intensity	happy	male	WC	young	n/a
31.213	0.985	rating_mouse_trajectory	0.3143	intensity	happy	male	WC	young	n/a
32.563	1.318	face	n/a	intensity	disgust	male	WC	old	task-faces/4Disgust_Model3_2Male_1WC_2Old.mp4
33.881	1.135	rating	0.284	intensity	disgust	male	WC	old	n/a
34.414	0.602	rating_mouse_trajectory	0.284	intensity	disgust	male	WC	old	n/a
35.788	1.311	face	n/a	intensity	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
37.099	1.869	rating	0.2799	intensity	sad	male	WC	young	n/a
37.449	1.519	rating_mouse_trajectory	0.2799	intensity	sad	male	WC	young	n/a
39.051	2.049	face	n/a	intensity	pleasure	female	WC	young	task-faces/8Pleasure_Model1_1Female_1WC_1Young.mp4
41.1	1.035	rating	0.3487	intensity	pleasure	female	WC	young	n/a
41.617	0.518	rating_mouse_trajectory	0.3487	intensity	pleasure	female	WC	young	n/a
45.05	1.319	face	n/a	intensity	surprise	male	WC	old	task-faces/2Surprise_Model5_2Male_1WC_2Old.mp4
46.369	1.408	rating	0.2718	intensity	surprise	male	WC	old	n/a
46.769	1.008	rating_mouse_trajectory	0.2718	intensity	surprise	male	WC	old	n/a
49.298	1.305	face	n/a	intensity	happy	female	WC	young	task-faces/1Happy_Model2_1Female_1WC_1Young.mp4
50.604	1.122	rating	0.3487	intensity	happy	female	WC	young	n/a
51.304	0.422	rating_mouse_trajectory	0.3487	intensity	happy	female	WC	young	n/a
54.531	1.308	face	n/a	intensity	happy	male	African	young	task-faces/1Happy_Model5_2Male_3African_1Young.mp4
55.839	1.72	rating	0.4316	intensity	happy	male	African	young	n/a
56.239	1.32	rating_mouse_trajectory	0.4316	intensity	happy	male	African	young	n/a
58.764	1.31	face	n/a	intensity	sad	female	African	old	task-faces/6Sad_Model4_1Female_3African_2Old.mp4
60.074	1.086	rating	0.0971	intensity	sad	female	African	old	n/a
60.357	0.802	rating_mouse_trajectory	0.0971	intensity	sad	female	African	old	n/a
62.99	2.036	face	n/a	intensity	pain	female	WC	young	task-faces/7Pain_Model2_1Female_1WC_1Young.mp4
65.026	1.435	rating	0.3305	intensity	pain	female	WC	young	n/a
65.709	0.752	rating_mouse_trajectory	0.3305	intensity	pain	female	WC	young	n/a
67.936	1.308	face	n/a	intensity	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
69.244	1.502	rating	0.4235	intensity	happy	male	WC	old	n/a
69.577	1.168	rating_mouse_trajectory	0.4235	intensity	happy	male	WC	old	n/a
72.165	2.031	face	n/a	intensity	pain	male	EA	young	task-faces/7Pain_Model3_2Male_2EA_1Young.mp4
74.196	1.556	rating	0.2921	intensity	pain	male	EA	young	n/a
74.496	1.256	rating_mouse_trajectory	0.2921	intensity	pain	male	EA	young	n/a
77.114	2.033	face	n/a	intensity	pleasure	male	African	old	task-faces/8Pleasure_Model2_2Male_3African_2Old.mp4
79.148	1.835	rating	0.377	intensity	pleasure	male	African	old	n/a
79.598	1.385	rating_mouse_trajectory	0.377	intensity	pleasure	male	African	old	n/a
84.055	1.312	face	n/a	intensity	disgust	male	African	young	task-faces/4Disgust_Model2_2Male_3African_1Young.mp4
85.367	1.054	rating	0.5004	intensity	disgust	male	African	young	n/a
85.733	0.687	rating_mouse_trajectory	0.5004	intensity	disgust	male	African	young	n/a
87.28	1.305	face	n/a	intensity	fear	female	African	old	task-faces/3Fear_Model2_1Female_3African_2Old.mp4
88.585	0.935	rating	0.5692	intensity	fear	female	African	old	n/a
89.151	0.368	rating_mouse_trajectory	0.5692	intensity	fear	female	African	old	n/a
91.513	1.307	face	n/a	intensity	anger	male	EA	young	task-faces/5Anger_Model3_2Male_2EA_1Young.mp4
92.82	0.973	rating	0.2981	intensity	anger	male	EA	young	n/a
93.22	0.573	rating_mouse_trajectory	0.2981	intensity	anger	male	EA	young	n/a
94.747	1.307	face	n/a	intensity	fear	female	EA	young	task-faces/3Fear_Model2_1Female_2EA_1Young.mp4
96.054	0.739	rating	0.466	intensity	fear	female	EA	young	n/a
97.004	-0.211	rating_mouse_trajectory	0.466	intensity	fear	female	EA	young	n/a
98.977	1.311	face	n/a	intensity	surprise	male	EA	young	task-faces/2Surprise_Model2_2Male_2EA_1Young.mp4
100.289	1.754	rating	0.1242	intensity	surprise	male	EA	young	n/a
100.789	1.254	rating_mouse_trajectory	0.1242	intensity	surprise	male	EA	young	n/a
103.213	2.045	face	n/a	intensity	pleasure	female	African	young	task-faces/8Pleasure_Model5_1Female_3African_1Young.mp4
105.257	1.769	rating	0.3325	intensity	pleasure	female	African	young	n/a
106.074	0.952	rating_mouse_trajectory	0.3325	intensity	pleasure	female	African	young	n/a
108.165	2.045	face	n/a	intensity	pain	male	WC	old	task-faces/7Pain_Model1_2Male_1WC_2Old.mp4
