onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
7.859	12.67	narrative_presentation	n/a	n/a	Enmity of kin	prison	Audio	task-narratives/Narrative5Situation1.mp3
20.529	1.784	rating_feeling	751	549	Enmity of kin	prison	Audio	n/a
21.329	0.984	feeling_mouse_trajectory	751	549	Enmity of kin	prison	Audio	n/a
24.584	2.168	rating_expectation	679	539	Enmity of kin	prison	Audio	n/a
25.734	1.018	expectation_mouse_trajectory	679	539	Enmity of kin	prison	Audio	n/a
31.655	28.117	narrative_presentation	n/a	n/a	All sacrificed for passion	prison	Audio	task-narratives/Narrative5Situation2.mp3
59.772	3.535	rating_feeling	1152	639	All sacrificed for passion	prison	Audio	n/a
61.872	1.435	feeling_mouse_trajectory	1152	639	All sacrificed for passion	prison	Audio	n/a
63.797	2.034	rating_expectation	1062	602	All sacrificed for passion	prison	Audio	n/a
64.047	1.784	expectation_mouse_trajectory	1062	602	All sacrificed for passion	prison	Audio	n/a
70.852	13.317	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Audio	task-narratives/Narrative5Situation3.mp3
84.168	1.551	rating_feeling	647	596	Discovery of dishonour of loved one	prison	Audio	n/a
84.202	1.517	feeling_mouse_trajectory	647	596	Discovery of dishonour of loved one	prison	Audio	n/a
88.206	1.64	rating_expectation	641	589	Discovery of dishonour of loved one	prison	Audio	n/a
88.373	1.473	expectation_mouse_trajectory	641	589	Discovery of dishonour of loved one	prison	Audio	n/a
93.277	20.149	narrative_presentation	n/a	n/a	Crimes of love	park	Audio	task-narratives/Narrative5Situation4.mp3
113.425	2.618	rating_feeling	1205	625	Crimes of love	park	Audio	n/a
114.609	1.434	feeling_mouse_trajectory	1205	625	Crimes of love	park	Audio	n/a
117.45	0.717	rating_expectation	1150	599	Crimes of love	park	Audio	n/a
117.584	0.584	expectation_mouse_trajectory	1150	599	Crimes of love	park	Audio	n/a
126.522	14.117	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	park	Audio	task-narratives/Narrative5Situation5.mp3
140.639	1.904	rating_feeling	689	547	Necessity of sacrificing loved ones	park	Audio	n/a
141.405	1.137	feeling_mouse_trajectory	689	547	Necessity of sacrificing loved ones	park	Audio	n/a
144.679	1.802	rating_expectation	674	515	Necessity of sacrificing loved ones	park	Audio	n/a
144.879	1.602	expectation_mouse_trajectory	674	515	Necessity of sacrificing loved ones	park	Audio	n/a
151.733	5.492	narrative_presentation	n/a	n/a	Adultery	park	Audio	task-narratives/Narrative5Situation6.mp3
157.225	1.918	rating_feeling	1114	610	Adultery	park	Audio	n/a
158.241	0.901	feeling_mouse_trajectory	1114	610	Adultery	park	Audio	n/a
161.253	1.884	rating_expectation	1190	653	Adultery	park	Audio	n/a
161.736	1.401	expectation_mouse_trajectory	1190	653	Adultery	park	Audio	n/a
169.305	20.832	narrative_presentation	n/a	n/a	Revolt	beach	Audio	task-narratives/Narrative5Situation7.mp3
190.138	1.069	rating_feeling	632	620	Revolt	beach	Audio	n/a
190.638	0.569	feeling_mouse_trajectory	632	620	Revolt	beach	Audio	n/a
194.163	1.134	rating_expectation	692	621	Revolt	beach	Audio	n/a
194.346	0.951	expectation_mouse_trajectory	692	621	Revolt	beach	Audio	n/a
