onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file_TODO
211.358	3.155	cue	n/a	n/a	mentalizing	tired	n/a
214.513	5.565	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
220.145	2.901	rating	3.86	Weak	mentalizing	tired	n/a
220.828	2.218	rating_mouse_trajectory	3.86	Weak	mentalizing	tired	n/a
225.238	6.195	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
231.499	1.384	rating	0.0	No sensation	mentalizing	tired	n/a
231.966	0.917	rating_mouse_trajectory	0.0	No sensation	mentalizing	tired	n/a
236.596	5.007	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
241.669	2.284	rating	25.93	Moderate	mentalizing	tired	n/a
242.119	1.834	rating_mouse_trajectory	25.93	Moderate	mentalizing	tired	n/a
246.705	3.135	cue	n/a	n/a	likeability	n/a	n/a
249.839	5.007	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
254.908	1.455	rating	33.63	Strong	likeability	n/a	n/a
255.241	1.122	rating_mouse_trajectory	33.63	Strong	likeability	n/a	n/a
260.024	5.322	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
265.412	2.068	rating	39.24	Strong	likeability	n/a	n/a
265.678	1.801	rating_mouse_trajectory	39.24	Strong	likeability	n/a	n/a
270.478	5.388	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
275.932	1.367	rating	57.11	Strong	likeability	n/a	n/a
276.316	0.984	rating_mouse_trajectory	57.11	Strong	likeability	n/a	n/a
280.967	3.141	cue	n/a	n/a	mentalizing	heights	n/a
284.108	5.838	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
290.004	2.625	rating	0.0	No sensation	mentalizing	heights	n/a
291.037	1.592	rating_mouse_trajectory	0.0	No sensation	mentalizing	heights	n/a
295.101	5.195	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
300.358	2.638	rating	0.0	No sensation	mentalizing	heights	n/a
300.775	2.221	rating_mouse_trajectory	0.0	No sensation	mentalizing	heights	n/a
305.467	5.013	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
310.562	2.935	rating	23.63	Moderate	mentalizing	heights	n/a
311.162	2.335	rating_mouse_trajectory	23.63	Moderate	mentalizing	heights	n/a
315.597	3.19	cue	n/a	n/a	similarity	n/a	n/a
318.787	6.675	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
325.517	1.595	rating	0.0	No sensation	similarity	n/a	n/a
326.117	0.995	rating_mouse_trajectory	0.0	No sensation	similarity	n/a	n/a
330.656	5.106	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
335.838	2.068	rating	4.43	Weak	similarity	n/a	n/a
336.171	1.734	rating_mouse_trajectory	4.43	Weak	similarity	n/a	n/a
340.944	6.836	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
347.842	2.087	rating	6.01	Weak	similarity	n/a	n/a
348.359	1.57	rating_mouse_trajectory	6.01	Weak	similarity	n/a	n/a
352.861	3.174	cue	n/a	n/a	likeability	n/a	n/a
356.035	6.68	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
362.781	1.334	rating	0.69	Barely detectable	likeability	n/a	n/a
363.181	0.934	rating_mouse_trajectory	0.69	Barely detectable	likeability	n/a	n/a
367.862	5.301	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
373.218	2.251	rating	49.24	Strong	likeability	n/a	n/a
373.568	1.901	rating_mouse_trajectory	49.24	Strong	likeability	n/a	n/a
378.294	5.219	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
383.572	1.94	rating	62.52	Strong	likeability	n/a	n/a
384.039	1.474	rating_mouse_trajectory	62.52	Strong	likeability	n/a	n/a
388.608	3.197	cue	n/a	n/a	mentalizing	angry	n/a
391.805	6.675	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
398.545	3.585	rating	88.48	Very strong	mentalizing	angry	n/a
398.945	3.185	rating_mouse_trajectory	88.48	Very strong	mentalizing	angry	n/a
403.668	5.181	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
408.915	1.317	rating	0.0	No sensation	mentalizing	angry	n/a
409.398	0.834	rating_mouse_trajectory	0.0	No sensation	mentalizing	angry	n/a
414.036	4.077	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
418.185	1.634	rating	5.3	Weak	mentalizing	angry	n/a
418.519	1.301	rating_mouse_trajectory	5.3	Weak	mentalizing	angry	n/a
423.204	3.13	cue	n/a	n/a	similarity	n/a	n/a
426.334	5.296	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
431.69	1.372	rating	58.8	Strong	similarity	n/a	n/a
431.99	1.072	rating_mouse_trajectory	58.8	Strong	similarity	n/a	n/a
436.775	5.788	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
442.628	2.302	rating	73.79	Very strong	similarity	n/a	n/a
443.211	1.718	rating_mouse_trajectory	73.79	Very strong	similarity	n/a	n/a
447.721	6.194	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
453.982	1.634	rating	28.38	Moderate	similarity	n/a	n/a
454.515	1.101	rating_mouse_trajectory	28.38	Moderate	similarity	n/a	n/a
459.017	3.154	cue	n/a	n/a	mentalizing	calm	n/a
462.171	6.841	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
469.071	2.359	rating	49.17	Strong	mentalizing	calm	n/a
470.138	1.292	rating_mouse_trajectory	49.17	Strong	mentalizing	calm	n/a
474.168	5.045	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
479.275	1.488	rating	0.0	No sensation	mentalizing	calm	n/a
479.558	1.205	rating_mouse_trajectory	0.0	No sensation	mentalizing	calm	n/a
484.353	5.793	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
490.195	1.934	rating	42.95	Strong	mentalizing	calm	n/a
490.612	1.518	rating_mouse_trajectory	42.95	Strong	mentalizing	calm	n/a
495.231	3.148	cue	n/a	n/a	likeability	n/a	n/a
498.378	6.351	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
504.784	1.501	rating	25.07	Moderate	likeability	n/a	n/a
505.118	1.167	rating_mouse_trajectory	25.07	Moderate	likeability	n/a	n/a
509.861	5.502	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
515.422	1.258	rating	65.15	Very strong	likeability	n/a	n/a
515.872	0.808	rating_mouse_trajectory	65.15	Very strong	likeability	n/a	n/a
520.537	4.076	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
524.675	1.138	rating	25.74	Moderate	likeability	n/a	n/a
524.958	0.854	rating_mouse_trajectory	25.74	Moderate	likeability	n/a	n/a
529.694	3.158	cue	n/a	n/a	mentalizing	enjoy	n/a
532.851	5.329	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
538.263	3.535	rating	19.7	Moderate	mentalizing	enjoy	n/a
539.43	2.368	rating_mouse_trajectory	19.7	Moderate	mentalizing	enjoy	n/a
543.361	6.119	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
549.534	1.329	rating	0.7	Barely detectable	mentalizing	enjoy	n/a
549.968	0.895	rating_mouse_trajectory	0.7	Barely detectable	mentalizing	enjoy	n/a
554.608	5.397	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
560.071	1.367	rating	28.73	Moderate	mentalizing	enjoy	n/a
560.438	1.001	rating_mouse_trajectory	28.73	Moderate	mentalizing	enjoy	n/a
565.107	3.148	cue	n/a	n/a	similarity	n/a	n/a
568.254	5.325	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
573.643	1.27	rating	7.59	Weak	similarity	n/a	n/a
574.06	0.853	rating_mouse_trajectory	7.59	Weak	similarity	n/a	n/a
578.758	5.572	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
584.397	2.551	rating	15.56	Moderate	similarity	n/a	n/a
584.747	2.201	rating_mouse_trajectory	15.56	Moderate	similarity	n/a	n/a
589.495	4.084	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
593.634	2.051	rating	29.37	Strong	similarity	n/a	n/a
594.067	1.618	rating_mouse_trajectory	29.37	Strong	similarity	n/a	n/a
598.653	3.144	cue	n/a	n/a	likeability	n/a	n/a
601.797	6.849	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
608.706	2.64	rating	30.64	Strong	likeability	n/a	n/a
609.306	2.04	rating_mouse_trajectory	30.64	Strong	likeability	n/a	n/a
613.778	5.801	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
619.644	1.752	rating	56.38	Strong	likeability	n/a	n/a
620.077	1.319	rating_mouse_trajectory	56.38	Strong	likeability	n/a	n/a
624.75	5.182	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
629.998	1.667	rating	59.73	Strong	likeability	n/a	n/a
630.481	1.184	rating_mouse_trajectory	59.73	Strong	likeability	n/a	n/a
635.016	3.123	cue	n/a	n/a	similarity	n/a	n/a
638.139	5.507	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
643.703	1.851	rating	24.58	Moderate	similarity	n/a	n/a
644.519	1.034	rating_mouse_trajectory	24.58	Moderate	similarity	n/a	n/a
648.811	6.119	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
654.99	1.356	rating	4.07	Weak	similarity	n/a	n/a
655.407	0.939	rating_mouse_trajectory	4.07	Weak	similarity	n/a	n/a
660.094	5.018	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
665.177	1.785	rating	12.86	Moderate	similarity	n/a	n/a
665.461	1.502	rating_mouse_trajectory	12.86	Moderate	similarity	n/a	n/a
670.213	3.144	cue	n/a	n/a	likeability	n/a	n/a
673.357	6.126	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
679.533	2.701	rating	24.53	Moderate	likeability	n/a	n/a
680.033	2.201	rating_mouse_trajectory	24.53	Moderate	likeability	n/a	n/a
684.639	5.181	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
689.887	2.368	rating	49.37	Strong	likeability	n/a	n/a
690.07	2.185	rating_mouse_trajectory	49.37	Strong	likeability	n/a	n/a
694.984	5.841	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
700.891	1.905	rating	6.95	Weak	likeability	n/a	n/a
701.257	1.539	rating_mouse_trajectory	6.95	Weak	likeability	n/a	n/a
705.926	3.138	cue	n/a	n/a	similarity	n/a	n/a
709.063	5.833	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
714.963	1.934	rating	9.93	Weak	similarity	n/a	n/a
715.296	1.601	rating_mouse_trajectory	9.93	Weak	similarity	n/a	n/a
720.066	6.351	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
726.484	1.467	rating	20.36	Moderate	similarity	n/a	n/a
726.717	1.234	rating_mouse_trajectory	20.36	Moderate	similarity	n/a	n/a
731.591	5.18	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
736.837	1.417	rating	19.59	Moderate	similarity	n/a	n/a
737.054	1.201	rating_mouse_trajectory	19.59	Moderate	similarity	n/a	n/a
