onset	duration	trial_type	response_value	stim_file
2.777	211.37	video	n/a	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
218.732	n/a	rating_relevance	n/a	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
223.767	n/a	rating_happy	n/a	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
228.802	n/a	rating_sad	n/a	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
233.837	n/a	rating_afraid	n/a	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
238.873	n/a	rating_disgusted	n/a	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
243.908	n/a	rating_warm	n/a	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
248.943	n/a	rating_engaged	n/a	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
249.535	20.933	video	n/a	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
275.019	n/a	rating_relevance	n/a	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
280.038	n/a	rating_happy	n/a	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
285.073	n/a	rating_sad	n/a	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
290.108	n/a	rating_afraid	n/a	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
295.143	n/a	rating_disgusted	n/a	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
300.179	n/a	rating_warm	n/a	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
305.197	n/a	rating_engaged	n/a	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
305.747	30.147	video	n/a	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
340.444	n/a	rating_relevance	n/a	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
345.479	n/a	rating_happy	n/a	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
350.497	n/a	rating_sad	n/a	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
355.516	n/a	rating_afraid	n/a	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
360.535	n/a	rating_disgusted	n/a	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
365.553	n/a	rating_warm	n/a	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
370.572	n/a	rating_engaged	n/a	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
371.122	123.289	video	n/a	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
498.953	n/a	rating_relevance	n/a	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
503.971	n/a	rating_happy	n/a	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
509.007	n/a	rating_sad	n/a	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
514.042	n/a	rating_afraid	n/a	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
519.077	n/a	rating_disgusted	n/a	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
524.112	n/a	rating_warm	n/a	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
529.131	n/a	rating_engaged	n/a	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
