onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.805	3.113	cue	n/a	n/a	likeability	n/a	n/a
5.919	5.394	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
11.392	2.854	rating	29.35	Strong	likeability	n/a	n/a
12.975	1.27	rating_mouse_trajectory	29.35	Strong	likeability	n/a	n/a
16.505	5.324	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
21.896	2.352	rating	24.52	Moderate	likeability	n/a	n/a
22.279	1.968	rating_mouse_trajectory	24.52	Moderate	likeability	n/a	n/a
26.994	5.006	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
32.066	1.351	rating	16.08	Moderate	likeability	n/a	n/a
32.433	0.984	rating_mouse_trajectory	16.08	Moderate	likeability	n/a	n/a
37.101	3.112	cue	n/a	n/a	mentalizing	calm	n/a
40.213	5.225	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
45.505	3.285	rating	2.35	Barely detectable	mentalizing	calm	n/a
46.171	2.618	rating_mouse_trajectory	2.35	Barely detectable	mentalizing	calm	n/a
50.612	5.55	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
56.242	2.404	rating	0.0	No sensation	mentalizing	calm	n/a
57.059	1.587	rating_mouse_trajectory	0.0	No sensation	mentalizing	calm	n/a
61.317	5.496	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
66.879	2.118	rating	0.0	No sensation	mentalizing	calm	n/a
67.529	1.468	rating_mouse_trajectory	0.0	No sensation	mentalizing	calm	n/a
71.898	3.151	cue	n/a	n/a	similarity	n/a	n/a
75.049	5.185	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
80.284	1.895	rating	0.0	No sensation	similarity	n/a	n/a
80.618	1.561	rating_mouse_trajectory	0.0	No sensation	similarity	n/a	n/a
85.344	5.395	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
90.805	1.784	rating	28.55	Moderate	similarity	n/a	n/a
91.455	1.134	rating_mouse_trajectory	28.55	Moderate	similarity	n/a	n/a
95.908	5.554	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
101.525	2.07	rating	14.74	Moderate	similarity	n/a	n/a
101.975	1.62	rating_mouse_trajectory	14.74	Moderate	similarity	n/a	n/a
106.544	3.112	cue	n/a	n/a	likeability	n/a	n/a
109.656	5.225	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
114.947	1.351	rating	31.0	Strong	likeability	n/a	n/a
115.297	1.001	rating_mouse_trajectory	31.0	Strong	likeability	n/a	n/a
120.028	5.301	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
125.384	2.334	rating	28.35	Moderate	likeability	n/a	n/a
125.968	1.751	rating_mouse_trajectory	28.35	Moderate	likeability	n/a	n/a
130.534	6.671	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
137.272	1.557	rating	0.0	No sensation	likeability	n/a	n/a
137.789	1.04	rating_mouse_trajectory	0.0	No sensation	likeability	n/a	n/a
142.291	3.123	cue	n/a	n/a	mentalizing	danger	n/a
145.414	5.298	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
150.777	3.502	rating	28.28	Moderate	mentalizing	danger	n/a
151.877	2.402	rating_mouse_trajectory	28.28	Moderate	mentalizing	danger	n/a
155.882	6.349	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
162.298	1.517	rating	180.0	Strongest possible	mentalizing	danger	n/a
162.648	1.167	rating_mouse_trajectory	180.0	Strongest possible	mentalizing	danger	n/a
167.447	5.115	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
