onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.824	1.344	face	n/a	age	disgust	female	WC	young	task-faces/4Disgust_Model4_1Female_1WC_1Young.mp4
5.168	1.8	rating	0.4903	age	disgust	female	WC	young	n/a
6.368	0.6	rating_mouse_trajectory	0.4903	age	disgust	female	WC	young	n/a
7.073	1.33	face	n/a	age	anger	female	WC	old	task-faces/5Anger_Model2_1Female_1WC_2Old.mp4
8.403	1.758	rating	0.5409	age	anger	female	WC	old	n/a
8.736	1.425	rating_mouse_trajectory	0.5409	age	anger	female	WC	old	n/a
10.324	1.313	face	n/a	age	disgust	male	WC	old	task-faces/4Disgust_Model1_2Male_1WC_2Old.mp4
11.637	1.707	rating	0.5409	age	disgust	male	WC	old	n/a
12.087	1.257	rating_mouse_trajectory	0.5409	age	disgust	male	WC	old	n/a
14.56	1.329	face	n/a	age	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
15.889	1.505	rating	0.5773	age	anger	female	African	old	n/a
16.306	1.089	rating_mouse_trajectory	0.5773	age	anger	female	African	old	n/a
17.818	1.323	face	n/a	age	surprise	male	African	young	task-faces/2Surprise_Model2_2Male_3African_1Young.mp4
19.14	1.754	rating	0.3851	age	surprise	male	African	young	n/a
19.657	1.238	rating_mouse_trajectory	0.3851	age	surprise	male	African	young	n/a
25.065	1.311	face	n/a	age	sad	male	WC	young	task-faces/6Sad_Model4_2Male_1WC_1Young.mp4
26.376	1.433	rating	0.5024	age	sad	male	WC	young	n/a
27.376	0.433	rating_mouse_trajectory	0.5024	age	sad	male	WC	young	n/a
28.279	1.298	face	n/a	age	fear	male	EA	young	task-faces/3Fear_Model5_2Male_2EA_1Young.mp4
29.578	1.168	rating	0.5146	age	fear	male	EA	young	n/a
30.178	0.568	rating_mouse_trajectory	0.5146	age	fear	male	EA	young	n/a
31.48	1.315	face	n/a	age	fear	male	African	old	task-faces/3Fear_Model3_2Male_3African_2Old.mp4
32.795	1.734	rating	0.466	age	fear	male	African	old	n/a
n/a	n/a	rating_mouse_trajectory	0.466	age	fear	male	African	old	n/a
34.715	1.332	face	n/a	age	surprise	male	EA	young	task-faces/2Surprise_Model3_2Male_2EA_1Young.mp4
36.047	1.618	rating	0.5409	age	surprise	male	EA	young	n/a
36.697	0.968	rating_mouse_trajectory	0.5409	age	surprise	male	EA	young	n/a
37.964	1.334	face	n/a	age	anger	male	EA	young	task-faces/5Anger_Model4_2Male_2EA_1Young.mp4
39.298	0.701	rating	0.466	age	anger	male	EA	young	n/a
n/a	n/a	rating_mouse_trajectory	0.466	age	anger	male	EA	young	n/a
43.215	2.052	face	n/a	age	pleasure	female	WC	young	task-faces/8Pleasure_Model2_1Female_1WC_1Young.mp4
45.267	1.661	rating	0.3871	age	pleasure	female	WC	young	n/a
45.667	1.261	rating_mouse_trajectory	0.3871	age	pleasure	female	WC	young	n/a
48.171	1.314	face	n/a	age	happy	male	African	old	task-faces/1Happy_Model2_2Male_3African_2Old.mp4
49.485	1.743	rating	0.6036	age	happy	male	African	old	n/a
49.968	1.26	rating_mouse_trajectory	0.6036	age	happy	male	African	old	n/a
53.394	1.31	face	n/a	age	happy	male	WC	young	task-faces/1Happy_Model4_2Male_1WC_1Young.mp4
54.704	1.867	rating	0.464	age	happy	male	WC	young	n/a
55.987	0.583	rating_mouse_trajectory	0.464	age	happy	male	WC	young	n/a
57.625	1.313	face	n/a	age	disgust	male	WC	young	task-faces/4Disgust_Model1_2Male_1WC_1Young.mp4
58.939	1.873	rating	0.466	age	disgust	male	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	0.466	age	disgust	male	WC	young	n/a
61.861	1.33	face	n/a	age	fear	female	EA	young	task-faces/3Fear_Model5_1Female_2EA_1Young.mp4
63.19	1.867	rating	0.3568	age	fear	female	EA	young	n/a
64.357	0.7	rating_mouse_trajectory	0.3568	age	fear	female	EA	young	n/a
66.115	1.31	face	n/a	age	disgust	female	EA	young	task-faces/4Disgust_Model3_1Female_2EA_1Young.mp4
67.425	1.853	rating	0.5469	age	disgust	female	EA	young	n/a
68.075	1.203	rating_mouse_trajectory	0.5469	age	disgust	female	EA	young	n/a
70.332	1.312	face	n/a	age	disgust	male	African	young	task-faces/4Disgust_Model3_2Male_3African_1Young.mp4
71.644	1.868	rating	0.4822	age	disgust	male	African	young	n/a
72.394	1.118	rating_mouse_trajectory	0.4822	age	disgust	male	African	young	n/a
74.548	1.314	face	n/a	age	sad	female	WC	young	task-faces/6Sad_Model3_1Female_1WC_1Young.mp4
75.862	1.468	rating	0.4438	age	sad	female	WC	young	n/a
76.595	0.734	rating_mouse_trajectory	0.4438	age	sad	female	WC	young	n/a
80.766	2.048	face	n/a	age	pain	female	African	young	task-faces/7Pain_Model2_1Female_3African_1Young.mp4
82.814	1.401	rating	0.466	age	pain	female	African	young	n/a
n/a	n/a	rating_mouse_trajectory	0.466	age	pain	female	African	young	n/a
84.732	1.3	face	n/a	age	disgust	female	African	old	task-faces/4Disgust_Model1_1Female_3African_2Old.mp4
86.032	1.833	rating	0.4782	age	disgust	female	African	old	n/a
87.649	0.217	rating_mouse_trajectory	0.4782	age	disgust	female	African	old	n/a
88.949	2.052	face	n/a	age	pain	male	EA	young	task-faces/7Pain_Model5_2Male_2EA_1Young.mp4
91.001	1.477	rating	0.4478	age	pain	male	EA	young	n/a
91.451	1.027	rating_mouse_trajectory	0.4478	age	pain	male	EA	young	n/a
92.904	2.049	face	n/a	age	pleasure	male	EA	young	task-faces/8Pleasure_Model5_2Male_2EA_1Young.mp4
94.952	1.793	rating	0.5469	age	pleasure	male	EA	young	n/a
95.419	1.326	rating_mouse_trajectory	0.5469	age	pleasure	male	EA	young	n/a
97.857	1.313	face	n/a	age	fear	female	WC	young	task-faces/3Fear_Model1_1Female_1WC_1Young.mp4
99.171	n/a	rating	n/a	age	fear	female	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	fear	female	WC	young	n/a
102.082	1.307	face	n/a	age	happy	female	WC	old	task-faces/1Happy_Model3_1Female_1WC_2Old.mp4
103.389	1.739	rating	0.5934	age	happy	female	WC	old	n/a
104.122	1.006	rating_mouse_trajectory	0.5934	age	happy	female	WC	old	n/a
106.311	1.313	face	n/a	age	fear	male	WC	young	task-faces/3Fear_Model2_2Male_1WC_1Young.mp4
107.624	n/a	rating	n/a	age	fear	male	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	fear	male	WC	young	n/a
109.545	2.047	face	n/a	age	pain	male	WC	old	task-faces/7Pain_Model5_2Male_1WC_2Old.mp4
111.592	1.817	rating	0.9697	age	pain	male	WC	old	n/a
111.792	1.617	rating_mouse_trajectory	0.9697	age	pain	male	WC	old	n/a
113.497	1.313	face	n/a	age	happy	male	African	young	task-faces/1Happy_Model2_2Male_3African_1Young.mp4
114.81	1.752	rating	0.5854	age	happy	male	African	young	n/a
115.577	0.985	rating_mouse_trajectory	0.5854	age	happy	male	African	young	n/a
116.713	1.315	face	n/a	age	fear	male	WC	old	task-faces/3Fear_Model2_2Male_1WC_2Old.mp4
118.028	1.851	rating	0.6117	age	fear	male	WC	old	n/a
119.061	0.818	rating_mouse_trajectory	0.6117	age	fear	male	WC	old	n/a
120.932	2.047	face	n/a	age	pain	female	African	old	task-faces/7Pain_Model4_1Female_3African_2Old.mp4
122.98	1.851	rating	0.642	age	pain	female	African	old	n/a
123.63	1.201	rating_mouse_trajectory	0.642	age	pain	female	African	old	n/a
125.884	1.314	face	n/a	age	sad	male	WC	old	task-faces/6Sad_Model5_2Male_1WC_2Old.mp4
127.198	1.75	rating	0.6319	age	sad	male	WC	old	n/a
127.881	1.067	rating_mouse_trajectory	0.6319	age	sad	male	WC	old	n/a
130.12	1.313	face	n/a	age	surprise	female	EA	old	task-faces/2Surprise_Model1_1Female_2EA_2Old.mp4
131.433	1.412	rating	0.64	age	surprise	female	EA	old	n/a
131.95	0.896	rating_mouse_trajectory	0.64	age	surprise	female	EA	old	n/a
133.336	1.315	face	n/a	age	disgust	male	EA	old	task-faces/4Disgust_Model5_2Male_2EA_2Old.mp4
134.651	1.483	rating	0.6319	age	disgust	male	EA	old	n/a
135.118	1.017	rating_mouse_trajectory	0.6319	age	disgust	male	EA	old	n/a
136.565	1.303	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model2_1Female_2EA_2Old.mp4
137.869	1.451	rating	0.7006	age	happy	female	EA	old	n/a
138.335	0.984	rating_mouse_trajectory	0.7006	age	happy	female	EA	old	n/a
140.782	1.305	face	n/a	age	sad	female	African	young	task-faces/6Sad_Model1_1Female_3African_1Young.mp4
142.087	1.542	rating	0.5854	age	sad	female	African	young	n/a
142.854	0.775	rating_mouse_trajectory	0.5854	age	sad	female	African	young	n/a
144.008	1.314	face	n/a	age	happy	male	EA	old	task-faces/1Happy_Model4_2Male_2EA_2Old.mp4
145.322	1.517	rating	0.7168	age	happy	male	EA	old	n/a
146.672	0.167	rating_mouse_trajectory	0.7168	age	happy	male	EA	old	n/a
147.242	2.031	face	n/a	age	pleasure	male	African	young	task-faces/8Pleasure_Model4_2Male_3African_1Young.mp4
149.273	1.506	rating	0.5591	age	pleasure	male	African	young	n/a
149.856	0.922	rating_mouse_trajectory	0.5591	age	pleasure	male	African	young	n/a
153.196	1.313	face	n/a	age	fear	male	African	young	task-faces/3Fear_Model3_2Male_3African_1Young.mp4
154.508	1.855	rating	0.5449	age	fear	male	African	young	n/a
155.258	1.105	rating_mouse_trajectory	0.5449	age	fear	male	African	young	n/a
158.43	2.047	face	n/a	age	pleasure	female	African	old	task-faces/8Pleasure_Model2_1Female_3African_2Old.mp4
160.477	1.851	rating	0.6804	age	pleasure	female	African	old	n/a
161.027	1.301	rating_mouse_trajectory	0.6804	age	pleasure	female	African	old	n/a
