onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.84	1.31	face	n/a	sex	surprise	female	African	old	task-faces/2Surprise_Model4_1Female_3African_2Old.mp4
5.15	1.652	rating	0.2739	sex	surprise	female	African	old	n/a
5.85	0.952	rating_mouse_trajectory	0.2739	sex	surprise	female	African	old	n/a
7.142	1.309	face	n/a	sex	disgust	male	EA	young	task-faces/4Disgust_Model4_2Male_2EA_1Young.mp4
8.451	0.709	rating	0.29	sex	disgust	male	EA	young	n/a
8.701	0.459	rating_mouse_trajectory	0.29	sex	disgust	male	EA	young	n/a
10.396	1.306	face	n/a	sex	sad	female	WC	young	task-faces/6Sad_Model4_1Female_1WC_1Young.mp4
11.702	0.657	rating	0.5186	sex	sad	female	WC	young	n/a
12.035	0.324	rating_mouse_trajectory	0.5186	sex	sad	female	WC	young	n/a
14.643	2.045	face	n/a	sex	pleasure	male	EA	old	task-faces/8Pleasure_Model5_2Male_2EA_2Old.mp4
16.687	0.972	rating	0.2152	sex	pleasure	male	EA	old	n/a
16.787	0.872	rating_mouse_trajectory	0.2152	sex	pleasure	male	EA	old	n/a
18.613	2.042	face	n/a	sex	pain	male	EA	young	task-faces/7Pain_Model1_2Male_2EA_1Young.mp4
20.655	0.62	rating	0.371	sex	pain	male	EA	young	n/a
20.789	0.487	rating_mouse_trajectory	0.371	sex	pain	male	EA	young	n/a
26.598	2.044	face	n/a	sex	pleasure	female	African	young	task-faces/8Pleasure_Model1_1Female_3African_1Young.mp4
28.642	1.035	rating	0.1262	sex	pleasure	female	African	young	n/a
28.942	0.735	rating_mouse_trajectory	0.1262	sex	pleasure	female	African	young	n/a
30.563	1.313	face	n/a	sex	surprise	female	EA	young	task-faces/2Surprise_Model5_1Female_2EA_1Young.mp4
31.876	1.502	rating	0.6359	sex	surprise	female	EA	young	n/a
32.16	1.219	rating_mouse_trajectory	0.6359	sex	surprise	female	EA	young	n/a
33.797	1.331	face	n/a	sex	disgust	female	African	old	task-faces/4Disgust_Model5_1Female_3African_2Old.mp4
35.128	0.801	rating	0.3851	sex	disgust	female	African	old	n/a
35.494	0.435	rating_mouse_trajectory	0.3851	sex	disgust	female	African	old	n/a
37.047	1.299	face	n/a	sex	fear	female	African	young	task-faces/3Fear_Model2_1Female_3African_1Young.mp4
38.345	0.835	rating	0.4235	sex	fear	female	African	young	n/a
38.929	0.251	rating_mouse_trajectory	0.4235	sex	fear	female	African	young	n/a
40.263	2.033	face	n/a	sex	pain	female	EA	old	task-faces/7Pain_Model2_1Female_2EA_2Old.mp4
42.297	1.135	rating	0.3447	sex	pain	female	EA	old	n/a
43.18	0.252	rating_mouse_trajectory	0.3447	sex	pain	female	EA	old	n/a
46.214	1.302	face	n/a	sex	fear	female	WC	young	task-faces/3Fear_Model5_1Female_1WC_1Young.mp4
47.515	0.794	rating	0.5955	sex	fear	female	WC	young	n/a
47.865	0.444	rating_mouse_trajectory	0.5955	sex	fear	female	WC	young	n/a
50.423	1.311	face	n/a	sex	happy	female	EA	young	task-faces/1Happy_Model5_1Female_2EA_1Young.mp4
51.734	0.992	rating	0.6764	sex	happy	female	EA	young	n/a
52.017	0.709	rating_mouse_trajectory	0.6764	sex	happy	female	EA	young	n/a
