onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.825	3.391	cue	n/a	n/a	likeability	n/a	n/a
6.217	5.005	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-12_content-photography.mp4
11.312	2.76	rating	22.74	Moderate	likeability	n/a	n/a
11.912	2.16	rating_mouse_trajectory	22.74	Moderate	likeability	n/a	n/a
16.545	5.394	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-19_content-beatbox.mp4
21.999	2.24	rating	57.53	Strong	likeability	n/a	n/a
22.699	1.54	rating_mouse_trajectory	57.53	Strong	likeability	n/a	n/a
27.144	5.328	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-18_content-angrygrandpa.mp4
32.537	2.302	rating	18.51	Moderate	likeability	n/a	n/a
33.187	1.652	rating_mouse_trajectory	18.51	Moderate	likeability	n/a	n/a
37.572	3.142	cue	n/a	n/a	mentalizing	remember	n/a
40.714	5.561	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-11_content-menrunning.mp4
46.342	4.967	rating	26.78	Moderate	mentalizing	remember	n/a
49.508	1.8	rating_mouse_trajectory	26.78	Moderate	mentalizing	remember	n/a
51.427	5.229	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-10_content-captureflag.mp4
56.729	4.352	rating	16.59	Moderate	mentalizing	remember	n/a
59.579	1.502	rating_mouse_trajectory	16.59	Moderate	mentalizing	remember	n/a
61.848	5.508	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
67.416	2.135	rating	90.0	Very strong	mentalizing	remember	n/a
68.133	1.418	rating_mouse_trajectory	90.0	Very strong	mentalizing	remember	n/a
72.451	3.148	cue	n/a	n/a	similarity	n/a	n/a
75.6	5.039	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-01_content-visswar.mp4
80.705	2.218	rating	5.66	Weak	similarity	n/a	n/a
81.221	1.702	rating_mouse_trajectory	5.66	Weak	similarity	n/a	n/a
85.811	4.998	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-12_content-photography.mp4
90.875	1.667	rating	5.57	Weak	similarity	n/a	n/a
91.475	1.067	rating_mouse_trajectory	5.57	Weak	similarity	n/a	n/a
95.945	5.227	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-10_content-captureflag.mp4
101.229	2.326	rating	6.57	Weak	similarity	n/a	n/a
101.779	1.776	rating_mouse_trajectory	6.57	Weak	similarity	n/a	n/a
106.264	3.166	cue	n/a	n/a	likeability	n/a	n/a
109.43	5.175	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-13_content-wanderers.mp4
114.667	1.755	rating	22.77	Moderate	likeability	n/a	n/a
115.334	1.088	rating_mouse_trajectory	22.77	Moderate	likeability	n/a	n/a
119.764	5.842	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-03_content-bestfriendsweating.mp4
125.671	3.868	rating	16.45	Moderate	likeability	n/a	n/a
126.488	3.052	rating_mouse_trajectory	16.45	Moderate	likeability	n/a	n/a
130.775	6.117	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-14_content-alwaysafamily.mp4
136.959	2.735	rating	59.67	Strong	likeability	n/a	n/a
137.609	2.085	rating_mouse_trajectory	59.67	Strong	likeability	n/a	n/a
141.994	3.119	cue	n/a	n/a	similarity	n/a	n/a
145.113	5.801	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-16_content-huggingpets.mp4
150.981	2.051	rating	10.18	Moderate	similarity	n/a	n/a
151.464	1.568	rating_mouse_trajectory	10.18	Moderate	similarity	n/a	n/a
156.076	6.195	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-08_content-dancewithdeath.mp4
162.335	3.104	rating	13.92	Moderate	similarity	n/a	n/a
163.018	2.42	rating_mouse_trajectory	13.92	Moderate	similarity	n/a	n/a
167.418	5.304	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-07_content-youth.mp4
172.789	1.884	rating	13.01	Moderate	similarity	n/a	n/a
173.256	1.418	rating_mouse_trajectory	13.01	Moderate	similarity	n/a	n/a
177.824	3.12	cue	n/a	n/a	mentalizing	danger	n/a
180.944	5.301	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-07_content-youth.mp4
186.311	4.435	rating	18.07	Moderate	mentalizing	danger	n/a
187.994	2.752	rating_mouse_trajectory	18.07	Moderate	mentalizing	danger	n/a
191.415	6.35	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-17_content-freesolo.mp4
197.832	2.24	rating	56.09	Strong	mentalizing	danger	n/a
198.665	1.407	rating_mouse_trajectory	56.09	Strong	mentalizing	danger	n/a
202.97	5.116	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-06_content-war.mp4
208.152	4.203	rating	133.54	Strongest possible	mentalizing	danger	n/a
208.735	3.62	rating_mouse_trajectory	133.54	Strongest possible	mentalizing	danger	n/a
213.187	3.119	cue	n/a	n/a	similarity	n/a	n/a
216.306	5.501	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
221.874	1.984	rating	62.77	Strong	similarity	n/a	n/a
222.44	1.418	rating_mouse_trajectory	62.77	Strong	similarity	n/a	n/a
226.978	6.134	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-14_content-alwaysafamily.mp4
233.178	2.001	rating	27.81	Moderate	similarity	n/a	n/a
233.578	1.601	rating_mouse_trajectory	27.81	Moderate	similarity	n/a	n/a
238.29	5.015	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-21_content-iceblock.mp4
243.365	2.823	rating	8.16	Weak	similarity	n/a	n/a
244.699	1.49	rating_mouse_trajectory	8.16	Weak	similarity	n/a	n/a
248.4	3.136	cue	n/a	n/a	mentalizing	tired	n/a
251.536	5.002	video	n/a	n/a	mentalizing	tired	task-shortvideos/ses-03_run-01_order-12_content-photography.mp4
256.603	3.518	rating	47.21	Strong	mentalizing	tired	n/a
258.453	1.668	rating_mouse_trajectory	47.21	Strong	mentalizing	tired	n/a
261.683	6.191	video	n/a	n/a	mentalizing	tired	task-shortvideos/ses-03_run-01_order-08_content-dancewithdeath.mp4
267.941	3.101	rating	40.24	Strong	mentalizing	tired	n/a
268.841	2.201	rating_mouse_trajectory	40.24	Strong	mentalizing	tired	n/a
273.051	5.561	video	n/a	n/a	mentalizing	tired	task-shortvideos/ses-03_run-01_order-20_content-cupstacking.mp4
278.678	4.585	rating	32.35	Strong	mentalizing	tired	n/a
279.878	3.385	rating_mouse_trajectory	32.35	Strong	mentalizing	tired	n/a
283.814	3.186	cue	n/a	n/a	similarity	n/a	n/a
287.0	5.122	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-06_content-war.mp4
292.183	1.939	rating	4.59	Weak	similarity	n/a	n/a
293.167	0.955	rating_mouse_trajectory	4.59	Weak	similarity	n/a	n/a
297.291	6.848	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-04_content-unefille.mp4
304.205	2.384	rating	10.45	Moderate	similarity	n/a	n/a
304.838	1.751	rating_mouse_trajectory	10.45	Moderate	similarity	n/a	n/a
309.35	6.676	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-02_content-HB.mp4
316.092	4.535	rating	18.51	Moderate	similarity	n/a	n/a
317.559	3.069	rating_mouse_trajectory	18.51	Moderate	similarity	n/a	n/a
321.178	3.121	cue	n/a	n/a	likeability	n/a	n/a
324.299	5.507	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
329.881	3.101	rating	94.76	Very strong	likeability	n/a	n/a
330.481	2.501	rating_mouse_trajectory	94.76	Very strong	likeability	n/a	n/a
334.987	6.352	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-17_content-freesolo.mp4
341.402	2.087	rating	37.61	Strong	likeability	n/a	n/a
342.152	1.337	rating_mouse_trajectory	37.61	Strong	likeability	n/a	n/a
346.523	4.082	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-05_content-parkour.mp4
350.672	1.934	rating	43.84	Strong	likeability	n/a	n/a
351.272	1.334	rating_mouse_trajectory	43.84	Strong	likeability	n/a	n/a
355.707	3.152	cue	n/a	n/a	mentalizing	heights	n/a
358.859	5.834	video	n/a	n/a	mentalizing	heights	task-shortvideos/ses-03_run-01_order-03_content-bestfriendsweating.mp4
364.76	4.767	rating	10.33	Moderate	mentalizing	heights	n/a
368.36	1.167	rating_mouse_trajectory	10.33	Moderate	mentalizing	heights	n/a
369.882	5.023	video	n/a	n/a	mentalizing	heights	task-shortvideos/ses-03_run-01_order-21_content-iceblock.mp4
374.964	1.691	rating	10.41	Moderate	mentalizing	heights	n/a
375.531	1.124	rating_mouse_trajectory	10.41	Moderate	mentalizing	heights	n/a
380.058	5.181	video	n/a	n/a	mentalizing	heights	task-shortvideos/ses-03_run-01_order-09_content-knifegame.mp4
