onset	duration	trial_type	response_value	stim_file
2.768	148.07	video	n/a	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
153.922	3.039	rating_relevance	56.88	n/a
157.857	1.956	rating_happy	74.48	n/a
162.842	1.916	rating_sad	0.0	n/a
170.445	n/a	rating_afraid	n/a	n/a
175.48	n/a	rating_disgusted	n/a	n/a
179.448	3.449	rating_warm	51.35	n/a
182.583	1.566	rating_engaged	78.54	n/a
186.051	86.599	video	n/a	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
276.134	3.451	rating_relevance	40.83	n/a
282.22	n/a	rating_happy	n/a	n/a
287.238	n/a	rating_sad	n/a	n/a
289.556	1.8	rating_afraid	52.92	n/a
294.774	2.0	rating_disgusted	14.79	n/a
302.294	n/a	rating_warm	n/a	n/a
305.345	2.532	rating_engaged	44.69	n/a
307.848	196.705	video	n/a	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
507.02	2.431	rating_relevance	22.92	n/a
511.655	2.05	rating_happy	0.0	n/a
518.491	3.867	rating_sad	66.88	n/a
522.276	2.633	rating_afraid	17.71	n/a
529.162	n/a	rating_disgusted	n/a	n/a
534.197	n/a	rating_warm	n/a	n/a
537.198	2.482	rating_engaged	51.77	n/a
539.747	35.153	video	n/a	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
577.296	2.366	rating_relevance	32.4	n/a
582.598	2.649	rating_happy	64.58	n/a
589.484	n/a	rating_sad	n/a	n/a
594.503	n/a	rating_afraid	n/a	n/a
599.521	n/a	rating_disgusted	n/a	n/a
603.423	3.384	rating_warm	65.1	n/a
606.524	1.466	rating_engaged	42.71	n/a
