onset	duration	trial_type	response_value	stim_file
2.781	211.372	video	n/a	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
217.47	3.242	rating_relevance	0.1	n/a
221.038	1.799	rating_happy	0.52	n/a
225.656	1.399	rating_sad	0.73	n/a
232.359	3.071	rating_afraid	48.96	n/a
237.277	2.97	rating_disgusted	0.31	n/a
241.946	2.622	rating_warm	0.1	n/a
247.231	2.887	rating_engaged	2.19	n/a
249.439	20.934	video	n/a	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
272.224	1.815	rating_relevance	1.15	n/a
276.792	1.366	rating_happy	0.1	n/a
283.528	3.083	rating_sad	75.0	n/a
287.98	2.522	rating_afraid	89.27	n/a
293.182	2.703	rating_disgusted	16.98	n/a
297.15	1.649	rating_warm	0.31	n/a
305.019	n/a	rating_engaged	n/a	n/a
305.575	30.143	video	n/a	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
340.266	n/a	rating_relevance	n/a	n/a
345.301	n/a	rating_happy	n/a	n/a
350.336	n/a	rating_sad	n/a	n/a
355.371	n/a	rating_afraid	n/a	n/a
360.39	n/a	rating_disgusted	n/a	n/a
365.425	n/a	rating_warm	n/a	n/a
370.444	n/a	rating_engaged	n/a	n/a
370.988	123.286	video	n/a	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
498.825	n/a	rating_relevance	n/a	n/a
503.86	n/a	rating_happy	n/a	n/a
508.879	n/a	rating_sad	n/a	n/a
513.897	n/a	rating_afraid	n/a	n/a
518.932	n/a	rating_disgusted	n/a	n/a
523.968	n/a	rating_warm	n/a	n/a
529.003	n/a	rating_engaged	n/a	n/a
