onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.869	3.51	cue	n/a	n/a	likeability	n/a	n/a
6.379	5.01	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
11.523	3.585	rating	38.99	Strong	likeability	n/a	n/a
11.923	3.185	rating_mouse_trajectory	38.99	Strong	likeability	n/a	n/a
16.857	5.399	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
22.343	2.769	rating	26.25	Moderate	likeability	n/a	n/a
22.893	2.219	rating_mouse_trajectory	26.25	Moderate	likeability	n/a	n/a
27.519	5.345	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
32.947	2.318	rating	46.05	Strong	likeability	n/a	n/a
33.031	2.235	rating_mouse_trajectory	46.05	Strong	likeability	n/a	n/a
38.016	3.229	cue	n/a	n/a	similarity	n/a	n/a
41.245	6.694	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
48.02	2.386	rating	2.8	Barely-detectable	similarity	n/a	n/a
48.603	1.803	rating_mouse_trajectory	2.8	Barely-detectable	similarity	n/a	n/a
53.209	5.132	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
58.44	2.952	rating	1.63	Barely-detectable	similarity	n/a	n/a
58.907	2.485	rating_mouse_trajectory	1.63	Barely-detectable	similarity	n/a	n/a
63.614	6.847	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
70.528	2.779	rating	10.94	Moderate	similarity	n/a	n/a
70.928	2.379	rating_mouse_trajectory	10.94	Moderate	similarity	n/a	n/a
75.563	3.173	cue	n/a	n/a	mentalizing	remember	n/a
78.736	5.564	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
84.383	2.872	rating	13.51	Moderate	mentalizing	remember	n/a
85.267	1.989	rating_mouse_trajectory	13.51	Moderate	mentalizing	remember	n/a
89.47	5.219	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
94.77	3.785	rating	16.97	Moderate	mentalizing	remember	n/a
95.737	2.819	rating_mouse_trajectory	16.97	Moderate	mentalizing	remember	n/a
99.864	5.508	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
105.441	2.852	rating	85.68	Very-strong	mentalizing	remember	n/a
105.908	2.385	rating_mouse_trajectory	85.68	Very-strong	mentalizing	remember	n/a
110.476	3.133	cue	n/a	n/a	similarity	n/a	n/a
113.609	5.797	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
119.48	3.076	rating	40.79	Strong	similarity	n/a	n/a
119.946	2.61	rating_mouse_trajectory	40.79	Strong	similarity	n/a	n/a
124.569	5.303	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
129.95	2.789	rating	40.68	Strong	similarity	n/a	n/a
130.367	2.372	rating_mouse_trajectory	40.68	Strong	similarity	n/a	n/a
135.047	6.192	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
141.321	2.601	rating	29.96	Strong	similarity	n/a	n/a
141.804	2.118	rating_mouse_trajectory	29.96	Strong	similarity	n/a	n/a
146.356	3.132	cue	n/a	n/a	mentalizing	danger	n/a
149.489	5.305	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
154.859	2.868	rating	9.69	Weak	mentalizing	danger	n/a
154.993	2.735	rating_mouse_trajectory	9.69	Weak	mentalizing	danger	n/a
160.018	5.138	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
165.23	2.559	rating	79.45	Very-strong	mentalizing	danger	n/a
165.313	2.476	rating_mouse_trajectory	79.45	Very-strong	mentalizing	danger	n/a
170.362	6.36	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
176.801	3.672	rating	120.96	Strongest-possible	mentalizing	danger	n/a
177.418	3.055	rating_mouse_trajectory	120.96	Strongest-possible	mentalizing	danger	n/a
181.836	3.153	cue	n/a	n/a	similarity	n/a	n/a
184.989	5.567	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
190.639	2.235	rating	5.36	Weak	similarity	n/a	n/a
190.989	1.885	rating_mouse_trajectory	5.36	Weak	similarity	n/a	n/a
195.724	5.398	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
201.193	2.118	rating	8.75	Weak	similarity	n/a	n/a
201.627	1.685	rating_mouse_trajectory	8.75	Weak	similarity	n/a	n/a
206.31	5.196	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
211.581	2.135	rating	2.08	Barely-detectable	similarity	n/a	n/a
211.914	1.801	rating_mouse_trajectory	2.08	Barely-detectable	similarity	n/a	n/a
216.616	3.156	cue	n/a	n/a	likeability	n/a	n/a
219.772	6.848	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
226.686	3.269	rating	26.35	Moderate	likeability	n/a	n/a
227.42	2.536	rating_mouse_trajectory	26.35	Moderate	likeability	n/a	n/a
231.799	5.192	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
237.057	2.251	rating	0.0	No-sensation	likeability	n/a	n/a
237.423	1.885	rating_mouse_trajectory	0.0	No-sensation	likeability	n/a	n/a
242.155	5.8	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
248.028	2.318	rating	62.72	Strong	likeability	n/a	n/a
248.378	1.968	rating_mouse_trajectory	62.72	Strong	likeability	n/a	n/a
253.063	3.19	cue	n/a	n/a	similarity	n/a	n/a
256.253	5.336	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
261.666	2.373	rating	25.09	Moderate	similarity	n/a	n/a
262.266	1.773	rating_mouse_trajectory	25.09	Moderate	similarity	n/a	n/a
266.798	4.091	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
270.969	2.003	rating	2.13	Barely-detectable	similarity	n/a	n/a
271.486	1.486	rating_mouse_trajectory	2.13	Barely-detectable	similarity	n/a	n/a
276.11	5.58	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
281.773	3.335	rating	1.42	Barely-detectable	similarity	n/a	n/a
282.29	2.819	rating_mouse_trajectory	1.42	Barely-detectable	similarity	n/a	n/a
286.809	3.161	cue	n/a	n/a	likeability	n/a	n/a
289.969	4.092	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
294.145	3.168	rating	6.83	Weak	likeability	n/a	n/a
294.378	2.935	rating_mouse_trajectory	6.83	Weak	likeability	n/a	n/a
299.224	5.509	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
304.799	2.474	rating	48.11	Strong	likeability	n/a	n/a
305.315	1.957	rating_mouse_trajectory	48.11	Strong	likeability	n/a	n/a
309.925	6.362	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
316.37	1.836	rating	15.32	Moderate	likeability	n/a	n/a
316.636	1.569	rating_mouse_trajectory	15.32	Moderate	likeability	n/a	n/a
321.405	3.156	cue	n/a	n/a	mentalizing	tired	n/a
324.561	5.014	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
329.658	2.768	rating	14.96	Moderate	mentalizing	tired	n/a
330.675	1.752	rating_mouse_trajectory	14.96	Moderate	mentalizing	tired	n/a
334.794	5.585	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
340.462	2.335	rating	0.24	Barely-detectable	mentalizing	tired	n/a
340.945	1.851	rating_mouse_trajectory	0.24	Barely-detectable	mentalizing	tired	n/a
345.568	6.199	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
351.833	3.389	rating	2.33	Barely-detectable	mentalizing	tired	n/a
352.383	2.839	rating_mouse_trajectory	2.33	Barely-detectable	mentalizing	tired	n/a
356.868	3.136	cue	n/a	n/a	likeability	n/a	n/a
360.004	6.202	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
366.272	2.568	rating	14.27	Moderate	likeability	n/a	n/a
366.688	2.151	rating_mouse_trajectory	14.27	Moderate	likeability	n/a	n/a
371.446	5.13	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
376.659	2.802	rating	8.16	Weak	likeability	n/a	n/a
376.975	2.485	rating_mouse_trajectory	8.16	Weak	likeability	n/a	n/a
381.796	5.585	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
387.463	2.618	rating	18.28	Moderate	likeability	n/a	n/a
387.93	2.152	rating_mouse_trajectory	18.28	Moderate	likeability	n/a	n/a
392.498	3.153	cue	n/a	n/a	mentalizing	heights	n/a
