onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
4.806	54.302	narrative_presentation	n/a	n/a	Deliverance	prison	Audio	task-narratives/Narrative7Situation1.mp3
59.108	3.183	rating_feeling	721	534	Deliverance	prison	Audio	n/a
60.492	1.8	feeling_mouse_trajectory	721	534	Deliverance	prison	Audio	n/a
63.15	0.269	rating_expectation	960	707	Deliverance	prison	Audio	n/a
63.516	-0.098	expectation_mouse_trajectory	960	707	Deliverance	prison	Audio	n/a
70.336	5.944	narrative_presentation	n/a	n/a	Adultery	prison	Audio	task-narratives/Narrative7Situation2.mp3
76.28	3.168	rating_feeling	1141	568	Adultery	prison	Audio	n/a
76.796	2.652	feeling_mouse_trajectory	1141	568	Adultery	prison	Audio	n/a
80.304	2.051	rating_expectation	797	582	Adultery	prison	Audio	n/a
80.487	1.868	expectation_mouse_trajectory	797	582	Adultery	prison	Audio	n/a
92.395	7.457	narrative_presentation	n/a	n/a	Pursuit	prison	Audio	task-narratives/Narrative7Situation3.mp3
99.851	3.255	rating_feeling	781	596	Pursuit	prison	Audio	n/a
101.301	1.805	feeling_mouse_trajectory	781	596	Pursuit	prison	Audio	n/a
103.884	2.304	rating_expectation	1147	523	Pursuit	prison	Audio	n/a
104.317	1.871	expectation_mouse_trajectory	1147	523	Pursuit	prison	Audio	n/a
110.969	11.477	narrative_presentation	n/a	n/a	Conflict with a god	park	Audio	task-narratives/Narrative7Situation4.mp3
122.446	3.019	rating_feeling	1067	584	Conflict with a god	park	Audio	n/a
123.646	1.819	feeling_mouse_trajectory	1067	584	Conflict with a god	park	Audio	n/a
126.471	1.884	rating_expectation	1209	478	Conflict with a god	park	Audio	n/a
126.855	1.501	expectation_mouse_trajectory	1209	478	Conflict with a god	park	Audio	n/a
135.546	8.008	narrative_presentation	n/a	n/a	Recovery of a lost one	park	Audio	task-narratives/Narrative7Situation5.mp3
143.555	2.672	rating_feeling	1132	576	Recovery of a lost one	park	Audio	n/a
144.455	1.772	feeling_mouse_trajectory	1132	576	Recovery of a lost one	park	Audio	n/a
147.585	1.788	rating_expectation	712	513	Recovery of a lost one	park	Audio	n/a
148.035	1.338	expectation_mouse_trajectory	712	513	Recovery of a lost one	park	Audio	n/a
154.685	8.777	narrative_presentation	n/a	n/a	Supplication	park	Audio	task-narratives/Narrative7Situation6.mp3
163.461	2.885	rating_feeling	809	608	Supplication	park	Audio	n/a
