onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.827	2.058	face	n/a	intensity	pain	female	African	young	task-faces/7Pain_Model2_1Female_3African_1Young.mp4
5.885	1.133	rating	0.6299	intensity	pain	female	African	young	n/a
6.569	0.45	rating_mouse_trajectory	0.6299	intensity	pain	female	African	young	n/a
7.808	1.312	face	n/a	intensity	fear	female	African	young	task-faces/3Fear_Model1_1Female_3African_1Young.mp4
9.12	0.65	rating	0.5085	intensity	fear	female	African	young	n/a
9.737	0.033	rating_mouse_trajectory	0.5085	intensity	fear	female	African	young	n/a
11.043	1.312	face	n/a	intensity	anger	female	WC	young	task-faces/5Anger_Model3_1Female_1WC_1Young.mp4
12.355	1.817	rating	0.3811	intensity	anger	female	WC	young	n/a
13.455	0.717	rating_mouse_trajectory	0.3811	intensity	anger	female	WC	young	n/a
15.275	1.331	face	n/a	intensity	happy	female	African	young	task-faces/1Happy_Model5_1Female_3African_1Young.mp4
16.606	1.817	rating	0.2314	intensity	happy	female	African	young	n/a
17.173	1.25	rating_mouse_trajectory	0.2314	intensity	happy	female	African	young	n/a
18.536	2.055	face	n/a	intensity	pleasure	male	African	young	task-faces/8Pleasure_Model4_2Male_3African_1Young.mp4
20.591	0.85	rating	0.3184	intensity	pleasure	male	African	young	n/a
20.974	0.467	rating_mouse_trajectory	0.3184	intensity	pleasure	male	African	young	n/a
26.515	1.312	face	n/a	intensity	anger	male	EA	young	task-faces/5Anger_Model4_2Male_2EA_1Young.mp4
27.827	1.533	rating	0.377	intensity	anger	male	EA	young	n/a
28.794	0.567	rating_mouse_trajectory	0.377	intensity	anger	male	EA	young	n/a
29.749	1.313	face	n/a	intensity	surprise	male	EA	young	task-faces/2Surprise_Model3_2Male_2EA_1Young.mp4
31.061	0.75	rating	0.5489	intensity	surprise	male	EA	young	n/a
31.428	0.383	rating_mouse_trajectory	0.5489	intensity	surprise	male	EA	young	n/a
32.984	1.312	face	n/a	intensity	surprise	male	WC	young	task-faces/2Surprise_Model2_2Male_1WC_1Young.mp4
34.296	0.817	rating	0.3366	intensity	surprise	male	WC	young	n/a
34.729	0.383	rating_mouse_trajectory	0.3366	intensity	surprise	male	WC	young	n/a
36.219	1.328	face	n/a	intensity	sad	female	African	old	task-faces/6Sad_Model5_1Female_3African_2Old.mp4
37.547	0.767	rating	0.6015	intensity	sad	female	African	old	n/a
37.88	0.433	rating_mouse_trajectory	0.6015	intensity	sad	female	African	old	n/a
39.473	1.308	face	n/a	intensity	disgust	male	WC	old	task-faces/4Disgust_Model1_2Male_1WC_2Old.mp4
40.782	0.517	rating	0.7532	intensity	disgust	male	WC	old	n/a
41.032	0.267	rating_mouse_trajectory	0.7532	intensity	disgust	male	WC	old	n/a
44.706	2.045	face	n/a	intensity	pain	male	African	old	task-faces/7Pain_Model3_2Male_3African_2Old.mp4
46.751	1.017	rating	0.8382	intensity	pain	male	African	old	n/a
47.017	0.75	rating_mouse_trajectory	0.8382	intensity	pain	male	African	old	n/a
49.657	2.046	face	n/a	intensity	pleasure	female	African	young	task-faces/8Pleasure_Model4_1Female_3African_1Young.mp4
51.702	0.433	rating	0.4862	intensity	pleasure	female	African	young	n/a
52.119	0.017	rating_mouse_trajectory	0.4862	intensity	pleasure	female	African	young	n/a
55.624	2.047	face	n/a	intensity	pain	male	WC	old	task-faces/7Pain_Model5_2Male_1WC_2Old.mp4
57.671	1.217	rating	0.6905	intensity	pain	male	WC	old	n/a
57.988	0.9	rating_mouse_trajectory	0.6905	intensity	pain	male	WC	old	n/a
60.59	1.316	face	n/a	intensity	disgust	male	African	old	task-faces/4Disgust_Model4_2Male_3African_2Old.mp4
61.906	0.45	rating	0.6379	intensity	disgust	male	African	old	n/a
62.273	0.083	rating_mouse_trajectory	0.6379	intensity	disgust	male	African	old	n/a
