onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.825	1.352	face	n/a	age	surprise	male	African	old	task-faces/2Surprise_Model3_2Male_3African_2Old.mp4
5.177	1.383	rating	0.7451	age	surprise	male	African	old	n/a
5.493	1.067	rating_mouse_trajectory	0.7451	age	surprise	male	African	old	n/a
7.188	1.306	face	n/a	age	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
8.495	0.983	rating	0.8483	age	happy	male	WC	old	n/a
8.661	0.817	rating_mouse_trajectory	0.8483	age	happy	male	WC	old	n/a
10.435	1.311	face	n/a	age	sad	male	African	young	task-faces/6Sad_Model2_2Male_3African_1Young.mp4
11.746	1.067	rating	0.0918	age	sad	male	African	young	n/a
12.046	0.767	rating_mouse_trajectory	0.0918	age	sad	male	African	young	n/a
14.686	2.046	face	n/a	age	pleasure	female	EA	young	task-faces/8Pleasure_Model2_1Female_2EA_1Young.mp4
16.731	1.033	rating	0.2091	age	pleasure	female	EA	young	n/a
17.098	0.667	rating_mouse_trajectory	0.2091	age	pleasure	female	EA	young	n/a
18.654	1.328	face	n/a	age	fear	female	African	old	task-faces/3Fear_Model2_1Female_3African_2Old.mp4
19.982	0.967	rating	0.7876	age	fear	female	African	old	n/a
20.016	0.933	rating_mouse_trajectory	0.7876	age	fear	female	African	old	n/a
25.935	1.317	face	n/a	age	fear	male	African	young	task-faces/3Fear_Model1_2Male_3African_1Young.mp4
27.252	1.783	rating	0.1646	age	fear	male	African	young	n/a
27.468	1.567	rating_mouse_trajectory	0.1646	age	fear	male	African	young	n/a
29.175	1.311	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
30.486	1.15	rating	0.7977	age	happy	female	EA	old	n/a
30.569	1.067	rating_mouse_trajectory	0.7977	age	happy	female	EA	old	n/a
32.401	1.303	face	n/a	age	happy	female	WC	young	task-faces/1Happy_Model2_1Female_1WC_1Young.mp4
33.704	1.683	rating	0.2435	age	happy	female	WC	young	n/a
34.254	1.133	rating_mouse_trajectory	0.2435	age	happy	female	WC	young	n/a
35.628	1.311	face	n/a	age	disgust	female	African	old	task-faces/4Disgust_Model3_1Female_3African_2Old.mp4
36.939	1.75	rating	0.7694	age	disgust	female	African	old	n/a
37.122	1.567	rating_mouse_trajectory	0.7694	age	disgust	female	African	old	n/a
38.861	1.312	face	n/a	age	happy	female	WC	old	task-faces/1Happy_Model5_1Female_1WC_2Old.mp4
40.173	0.4	rating	0.6824	age	happy	female	WC	old	n/a
40.34	0.233	rating_mouse_trajectory	0.6824	age	happy	female	WC	old	n/a
44.097	1.312	face	n/a	age	happy	female	EA	young	task-faces/1Happy_Model4_1Female_2EA_1Young.mp4
45.408	1.417	rating	0.6258	age	happy	female	EA	young	n/a
46.008	0.817	rating_mouse_trajectory	0.6258	age	happy	female	EA	young	n/a
48.335	2.041	face	n/a	age	pain	male	African	young	task-faces/7Pain_Model4_2Male_3African_1Young.mp4
50.377	1.467	rating	0.2698	age	pain	male	African	young	n/a
50.477	1.367	rating_mouse_trajectory	0.2698	age	pain	male	African	young	n/a
54.285	1.31	face	n/a	age	anger	male	EA	young	task-faces/5Anger_Model3_2Male_2EA_1Young.mp4
55.595	1.417	rating	0.1424	age	anger	male	EA	young	n/a
56.162	0.85	rating_mouse_trajectory	0.1424	age	anger	male	EA	young	n/a
58.502	1.311	face	n/a	age	sad	male	EA	young	task-faces/6Sad_Model4_2Male_2EA_1Young.mp4
59.814	1.3	rating	0.1707	age	sad	male	EA	young	n/a
60.08	1.033	rating_mouse_trajectory	0.1707	age	sad	male	EA	young	n/a
62.737	1.311	face	n/a	age	sad	female	WC	young	task-faces/6Sad_Model5_1Female_1WC_1Young.mp4
64.048	0.667	rating	0.1121	age	sad	female	WC	young	n/a
64.148	0.567	rating_mouse_trajectory	0.1121	age	sad	female	WC	young	n/a
66.969	1.315	face	n/a	age	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
68.283	1.217	rating	0.6703	age	happy	male	EA	old	n/a
68.433	1.067	rating_mouse_trajectory	0.6703	age	happy	male	EA	old	n/a
71.202	2.05	face	n/a	age	pleasure	male	WC	old	task-faces/8Pleasure_Model2_2Male_1WC_2Old.mp4
73.252	0.6	rating	0.7998	age	pleasure	male	WC	old	n/a
73.319	0.533	rating_mouse_trajectory	0.7998	age	pleasure	male	WC	old	n/a
76.168	1.319	face	n/a	age	fear	male	African	old	task-faces/3Fear_Model4_2Male_3African_2Old.mp4
77.487	0.933	rating	0.8078	age	fear	male	African	old	n/a
77.72	0.7	rating_mouse_trajectory	0.8078	age	fear	male	African	old	n/a
82.394	1.312	face	n/a	age	disgust	female	African	young	task-faces/4Disgust_Model4_1Female_3African_1Young.mp4
83.706	1.8	rating	0.2638	age	disgust	female	African	young	n/a
84.356	1.15	rating_mouse_trajectory	0.2638	age	disgust	female	African	young	n/a
85.628	1.312	face	n/a	age	surprise	male	WC	young	task-faces/2Surprise_Model3_2Male_1WC_1Young.mp4
86.94	1.317	rating	0.1019	age	surprise	male	WC	young	n/a
87.157	1.1	rating_mouse_trajectory	0.1019	age	surprise	male	WC	young	n/a
89.864	2.045	face	n/a	age	pleasure	male	EA	young	task-faces/8Pleasure_Model4_2Male_2EA_1Young.mp4
91.909	1.2	rating	0.1828	age	pleasure	male	EA	young	n/a
92.475	0.633	rating_mouse_trajectory	0.1828	age	pleasure	male	EA	young	n/a
93.832	1.311	face	n/a	age	anger	male	WC	old	task-faces/5Anger_Model3_2Male_1WC_2Old.mp4
95.143	1.633	rating	0.7573	age	anger	male	WC	old	n/a
95.227	1.55	rating_mouse_trajectory	0.7573	age	anger	male	WC	old	n/a
98.051	1.311	face	n/a	age	disgust	female	WC	young	task-faces/4Disgust_Model5_1Female_1WC_1Young.mp4
99.361	1.85	rating	0.2415	age	disgust	female	WC	young	n/a
100.761	0.45	rating_mouse_trajectory	0.2415	age	disgust	female	WC	young	n/a
102.268	1.312	face	n/a	age	surprise	female	WC	old	task-faces/2Surprise_Model3_1Female_1WC_2Old.mp4
103.58	1.217	rating	0.6541	age	surprise	female	WC	old	n/a
103.896	0.9	rating_mouse_trajectory	0.6541	age	surprise	female	WC	old	n/a
106.487	1.311	face	n/a	age	sad	male	African	old	task-faces/6Sad_Model2_2Male_3African_2Old.mp4
107.798	1.867	rating	0.466	age	sad	male	African	old	n/a
107.965	1.7	rating_mouse_trajectory	0.466	age	sad	male	African	old	n/a
109.718	1.315	face	n/a	age	disgust	male	WC	young	task-faces/4Disgust_Model2_2Male_1WC_1Young.mp4
111.032	1.817	rating	0.2961	age	disgust	male	WC	young	n/a
111.082	1.767	rating_mouse_trajectory	0.2961	age	disgust	male	WC	young	n/a
112.951	1.299	face	n/a	age	anger	female	African	old	task-faces/5Anger_Model3_1Female_3African_2Old.mp4
114.25	1.85	rating	0.64	age	anger	female	African	old	n/a
114.317	1.783	rating_mouse_trajectory	0.64	age	anger	female	African	old	n/a
116.167	2.051	face	n/a	age	pain	female	African	young	task-faces/7Pain_Model3_1Female_3African_1Young.mp4
118.218	1.083	rating	0.1889	age	pain	female	African	young	n/a
118.452	0.85	rating_mouse_trajectory	0.1889	age	pain	female	African	young	n/a
121.135	1.301	face	n/a	age	surprise	male	EA	young	task-faces/2Surprise_Model2_2Male_2EA_1Young.mp4
122.437	0.917	rating	0.104	age	surprise	male	EA	young	n/a
122.853	0.5	rating_mouse_trajectory	0.104	age	surprise	male	EA	young	n/a
125.344	1.311	face	n/a	age	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
126.655	1.767	rating	0.288	age	happy	male	WC	young	n/a
127.555	0.867	rating_mouse_trajectory	0.288	age	happy	male	WC	young	n/a
129.578	1.311	face	n/a	age	disgust	female	EA	young	task-faces/4Disgust_Model5_1Female_2EA_1Young.mp4
130.89	0.783	rating	0.3345	age	disgust	female	EA	young	n/a
131.473	0.2	rating_mouse_trajectory	0.3345	age	disgust	female	EA	young	n/a
132.817	1.307	face	n/a	age	happy	male	African	old	task-faces/1Happy_Model3_2Male_3African_2Old.mp4
134.124	1.233	rating	0.6501	age	happy	male	African	old	n/a
134.458	0.9	rating_mouse_trajectory	0.6501	age	happy	male	African	old	n/a
136.047	2.045	face	n/a	age	pleasure	male	African	young	task-faces/8Pleasure_Model2_2Male_3African_1Young.mp4
138.092	0.767	rating	0.2557	age	pleasure	male	African	young	n/a
138.192	0.667	rating_mouse_trajectory	0.2557	age	pleasure	male	African	young	n/a
141.017	1.311	face	n/a	age	anger	female	WC	old	task-faces/5Anger_Model1_1Female_1WC_2Old.mp4
142.327	1.083	rating	0.7755	age	anger	female	WC	old	n/a
142.661	0.75	rating_mouse_trajectory	0.7755	age	anger	female	WC	old	n/a
144.232	1.314	face	n/a	age	disgust	female	EA	old	task-faces/4Disgust_Model3_1Female_2EA_2Old.mp4
145.545	1.45	rating	0.7735	age	disgust	female	EA	old	n/a
145.778	1.217	rating_mouse_trajectory	0.7735	age	disgust	female	EA	old	n/a
147.45	1.313	face	n/a	age	surprise	female	African	old	task-faces/2Surprise_Model1_1Female_3African_2Old.mp4
148.763	1.6	rating	0.6642	age	surprise	female	African	old	n/a
149.796	0.567	rating_mouse_trajectory	0.6642	age	surprise	female	African	old	n/a
152.685	1.313	face	n/a	age	anger	female	EA	young	task-faces/5Anger_Model1_1Female_2EA_1Young.mp4
153.998	0.917	rating	0.3184	age	anger	female	EA	young	n/a
154.415	0.5	rating_mouse_trajectory	0.3184	age	anger	female	EA	young	n/a
157.919	1.315	face	n/a	age	fear	male	WC	old	task-faces/3Fear_Model1_2Male_1WC_2Old.mp4
159.234	1.35	rating	0.7553	age	fear	male	WC	old	n/a
159.85	0.733	rating_mouse_trajectory	0.7553	age	fear	male	WC	old	n/a
164.157	1.312	face	n/a	age	fear	male	EA	young	task-faces/3Fear_Model1_2Male_2EA_1Young.mp4
165.469	1.867	rating	0.3912	age	fear	male	EA	young	n/a
166.002	1.333	rating_mouse_trajectory	0.3912	age	fear	male	EA	young	n/a
168.393	1.311	face	n/a	age	anger	female	African	young	task-faces/5Anger_Model2_1Female_3African_1Young.mp4
169.704	0.65	rating	0.3588	age	anger	female	African	young	n/a
170.271	0.083	rating_mouse_trajectory	0.3588	age	anger	female	African	young	n/a
172.612	1.311	face	n/a	age	anger	male	African	young	task-faces/5Anger_Model1_2Male_3African_1Young.mp4
173.922	1.867	rating	0.3831	age	anger	male	African	young	n/a
174.639	1.15	rating_mouse_trajectory	0.3831	age	anger	male	African	young	n/a
175.845	2.045	face	n/a	age	pleasure	male	African	old	task-faces/8Pleasure_Model2_2Male_3African_2Old.mp4
177.89	1.317	rating	0.7633	age	pleasure	male	African	old	n/a
177.957	1.25	rating_mouse_trajectory	0.7633	age	pleasure	male	African	old	n/a
180.814	1.311	face	n/a	age	disgust	male	African	old	task-faces/4Disgust_Model1_2Male_3African_2Old.mp4
182.125	1.1	rating	0.6541	age	disgust	male	African	old	n/a
182.592	0.633	rating_mouse_trajectory	0.6541	age	disgust	male	African	old	n/a
184.031	1.312	face	n/a	age	disgust	male	WC	old	task-faces/4Disgust_Model3_2Male_1WC_2Old.mp4
185.343	1.267	rating	0.7775	age	disgust	male	WC	old	n/a
185.426	1.183	rating_mouse_trajectory	0.7775	age	disgust	male	WC	old	n/a
189.268	1.31	face	n/a	age	surprise	female	EA	old	task-faces/2Surprise_Model4_1Female_2EA_2Old.mp4
190.578	1.183	rating	0.6824	age	surprise	female	EA	old	n/a
190.978	0.783	rating_mouse_trajectory	0.6824	age	surprise	female	EA	old	n/a
194.503	1.311	face	n/a	age	anger	male	African	old	task-faces/5Anger_Model5_2Male_3African_2Old.mp4
195.814	1.767	rating	0.6622	age	anger	male	African	old	n/a
195.88	1.7	rating_mouse_trajectory	0.6622	age	anger	male	African	old	n/a
198.738	1.311	face	n/a	age	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
200.049	0.283	rating	0.2658	age	anger	male	WC	young	n/a
200.099	0.233	rating_mouse_trajectory	0.2658	age	anger	male	WC	young	n/a
202.968	1.315	face	n/a	age	surprise	male	WC	old	task-faces/2Surprise_Model5_2Male_1WC_2Old.mp4
204.283	1.367	rating	0.8463	age	surprise	male	WC	old	n/a
204.933	0.717	rating_mouse_trajectory	0.8463	age	surprise	male	WC	old	n/a
207.201	2.051	face	n/a	age	pain	male	WC	young	task-faces/7Pain_Model5_2Male_1WC_1Young.mp4
209.252	0.767	rating	0.2961	age	pain	male	WC	young	n/a
209.685	0.333	rating_mouse_trajectory	0.2961	age	pain	male	WC	young	n/a
212.176	1.311	face	n/a	age	disgust	female	WC	old	task-faces/4Disgust_Model2_1Female_1WC_2Old.mp4
213.487	1.717	rating	0.7654	age	disgust	female	WC	old	n/a
213.953	1.25	rating_mouse_trajectory	0.7654	age	disgust	female	WC	old	n/a
216.41	2.045	face	n/a	age	pain	female	EA	young	task-faces/7Pain_Model4_1Female_2EA_1Young.mp4
218.455	1.067	rating	0.29	age	pain	female	EA	young	n/a
219.022	0.5	rating_mouse_trajectory	0.29	age	pain	female	EA	young	n/a
221.385	1.305	face	n/a	age	sad	male	WC	old	task-faces/6Sad_Model1_2Male_1WC_2Old.mp4
222.69	1.717	rating	0.731	age	sad	male	WC	old	n/a
223.257	1.15	rating_mouse_trajectory	0.731	age	sad	male	WC	old	n/a
225.614	2.045	face	n/a	age	pleasure	female	WC	old	task-faces/8Pleasure_Model1_1Female_1WC_2Old.mp4
227.659	1.55	rating	0.735	age	pleasure	female	WC	old	n/a
227.709	1.5	rating_mouse_trajectory	0.735	age	pleasure	female	WC	old	n/a
229.585	1.309	face	n/a	age	fear	female	WC	old	task-faces/3Fear_Model3_1Female_1WC_2Old.mp4
230.893	1.017	rating	0.6319	age	fear	female	WC	old	n/a
231.443	0.467	rating_mouse_trajectory	0.6319	age	fear	female	WC	old	n/a
232.798	2.047	face	n/a	age	pain	male	WC	old	task-faces/7Pain_Model1_2Male_1WC_2Old.mp4
234.845	1.217	rating	0.6946	age	pain	male	WC	old	n/a
235.145	0.917	rating_mouse_trajectory	0.6946	age	pain	male	WC	old	n/a
238.752	1.312	face	n/a	age	disgust	male	African	young	task-faces/4Disgust_Model2_2Male_3African_1Young.mp4
240.063	1.6	rating	0.375	age	disgust	male	African	young	n/a
