onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
4.828	25.987	narrative_presentation	n/a	n/a	Recovery of a lost one	town	Audio	task-narratives/Narrative6Situation1.mp3
30.815	3.967	rating_feeling	1046	659	Recovery of a lost one	town	Audio	n/a
31.298	3.483	feeling_mouse_trajectory	1046	659	Recovery of a lost one	town	Audio	n/a
34.871	3.85	rating_expectation	647	530	Recovery of a lost one	town	Audio	n/a
34.904	3.817	expectation_mouse_trajectory	647	530	Recovery of a lost one	town	Audio	n/a
41.924	27.967	narrative_presentation	n/a	n/a	The enigma	town	Audio	task-narratives/Narrative6Situation2.mp3
69.891	2.783	rating_feeling	1302	405	The enigma	town	Audio	n/a
70.358	2.317	feeling_mouse_trajectory	1302	405	The enigma	town	Audio	n/a
73.917	3.683	rating_expectation	751	607	The enigma	town	Audio	n/a
74.417	3.183	expectation_mouse_trajectory	751	607	The enigma	town	Audio	n/a
82.973	11.974	narrative_presentation	n/a	n/a	Revolt	town	Audio	task-narratives/Narrative6Situation3.mp3
94.947	3.983	rating_feeling	755	615	Revolt	town	Audio	n/a
97.314	1.617	feeling_mouse_trajectory	755	615	Revolt	town	Audio	n/a
98.984	3.4	rating_expectation	677	608	Revolt	town	Audio	n/a
99.05	3.333	expectation_mouse_trajectory	677	608	Revolt	town	Audio	n/a
105.064	11.978	narrative_presentation	n/a	n/a	Loss of loved one	swamp	Audio	task-narratives/Narrative6Situation4.mp3
117.042	3.967	rating_feeling	555	423	Loss of loved one	swamp	Audio	n/a
117.376	3.633	feeling_mouse_trajectory	555	423	Loss of loved one	swamp	Audio	n/a
121.068	3.7	rating_expectation	992	620	Loss of loved one	swamp	Audio	n/a
122.652	2.117	expectation_mouse_trajectory	992	620	Loss of loved one	swamp	Audio	n/a
127.123	7.32	narrative_presentation	n/a	n/a	An enemy loved	swamp	Audio	task-narratives/Narrative6Situation5.mp3
134.443	2.517	rating_feeling	578	387	An enemy loved	swamp	Audio	n/a
135.077	1.883	feeling_mouse_trajectory	578	387	An enemy loved	swamp	Audio	n/a
138.475	1.967	rating_expectation	1150	574	An enemy loved	swamp	Audio	n/a
138.825	1.617	expectation_mouse_trajectory	1150	574	An enemy loved	swamp	Audio	n/a
144.529	10.813	narrative_presentation	n/a	n/a	Daring Enterprise	swamp	Audio	task-narratives/Narrative6Situation6.mp3
155.342	1.733	rating_feeling	569	396	Daring Enterprise	swamp	Audio	n/a
155.759	1.317	feeling_mouse_trajectory	569	396	Daring Enterprise	swamp	Audio	n/a
159.367	1.517	rating_expectation	1087	599	Daring Enterprise	swamp	Audio	n/a
159.867	1.017	expectation_mouse_trajectory	1087	599	Daring Enterprise	swamp	Audio	n/a
168.422	23.269	narrative_presentation	n/a	n/a	Self-sacrifice for kin	city	Audio	task-narratives/Narrative6Situation7.mp3
191.691	2.95	rating_feeling	570	422	Self-sacrifice for kin	city	Audio	n/a
192.041	2.6	feeling_mouse_trajectory	570	422	Self-sacrifice for kin	city	Audio	n/a
195.717	0.9	rating_expectation	574	417	Self-sacrifice for kin	city	Audio	n/a
196.05	0.567	expectation_mouse_trajectory	574	417	Self-sacrifice for kin	city	Audio	n/a
204.769	5.293	narrative_presentation	n/a	n/a	Falling prey to misfortune	city	Audio	task-narratives/Narrative6Situation8.mp3
210.062	3.633	rating_feeling	655	471	Falling prey to misfortune	city	Audio	n/a
212.412	1.283	feeling_mouse_trajectory	655	471	Falling prey to misfortune	city	Audio	n/a
214.086	1.767	rating_expectation	583	380	Falling prey to misfortune	city	Audio	n/a
214.203	1.65	expectation_mouse_trajectory	583	380	Falling prey to misfortune	city	Audio	n/a
222.142	9.308	narrative_presentation	n/a	n/a	Madness	city	Audio	task-narratives/Narrative6Situation9.mp3
231.451	3.983	rating_feeling	755	560	Madness	city	Audio	n/a
231.684	3.75	feeling_mouse_trajectory	755	560	Madness	city	Audio	n/a
235.484	2.3	rating_expectation	1131	614	Madness	city	Audio	n/a
235.517	2.267	expectation_mouse_trajectory	1131	614	Madness	city	Audio	n/a
244.568	12.642	narrative_presentation	n/a	n/a	Enmity of kin	prison	Audio	task-narratives/Narrative5Situation1.mp3
257.21	3.767	rating_feeling	979	575	Enmity of kin	prison	Audio	n/a
258.477	2.5	feeling_mouse_trajectory	979	575	Enmity of kin	prison	Audio	n/a
261.237	2.717	rating_expectation	661	590	Enmity of kin	prison	Audio	n/a
261.27	2.683	expectation_mouse_trajectory	661	590	Enmity of kin	prison	Audio	n/a
268.292	28.117	narrative_presentation	n/a	n/a	All sacrificed for passion	prison	Audio	task-narratives/Narrative5Situation2.mp3
296.409	2.45	rating_feeling	1214	528	All sacrificed for passion	prison	Audio	n/a
297.559	1.3	feeling_mouse_trajectory	1214	528	All sacrificed for passion	prison	Audio	n/a
300.435	3.433	rating_expectation	1100	583	All sacrificed for passion	prison	Audio	n/a
302.202	1.667	expectation_mouse_trajectory	1100	583	All sacrificed for passion	prison	Audio	n/a
307.49	13.311	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Audio	task-narratives/Narrative5Situation3.mp3
320.801	3.033	rating_feeling	597	402	Discovery of dishonour of loved one	prison	Audio	n/a
321.684	2.15	feeling_mouse_trajectory	597	402	Discovery of dishonour of loved one	prison	Audio	n/a
324.834	2.033	rating_expectation	868	618	Discovery of dishonour of loved one	prison	Audio	n/a
325.317	1.55	expectation_mouse_trajectory	868	618	Discovery of dishonour of loved one	prison	Audio	n/a
329.916	20.16	narrative_presentation	n/a	n/a	Crimes of love	park	Audio	task-narratives/Narrative5Situation4.mp3
350.076	3.533	rating_feeling	586	376	Crimes of love	park	Audio	n/a
351.876	1.733	feeling_mouse_trajectory	586	376	Crimes of love	park	Audio	n/a
354.105	2.367	rating_expectation	545	433	Crimes of love	park	Audio	n/a
355.255	1.217	expectation_mouse_trajectory	545	433	Crimes of love	park	Audio	n/a
363.162	14.116	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	park	Audio	task-narratives/Narrative5Situation5.mp3
377.278	3.467	rating_feeling	572	392	Necessity of sacrificing loved ones	park	Audio	n/a
379.611	1.133	feeling_mouse_trajectory	572	392	Necessity of sacrificing loved ones	park	Audio	n/a
381.3	2.017	rating_expectation	600	368	Necessity of sacrificing loved ones	park	Audio	n/a
382.134	1.183	expectation_mouse_trajectory	600	368	Necessity of sacrificing loved ones	park	Audio	n/a
388.353	5.482	narrative_presentation	n/a	n/a	Adultery	park	Audio	task-narratives/Narrative5Situation6.mp3
393.835	2.533	rating_feeling	585	383	Adultery	park	Audio	n/a
393.885	2.483	feeling_mouse_trajectory	585	383	Adultery	park	Audio	n/a
397.855	2.45	rating_expectation	791	580	Adultery	park	Audio	n/a
399.121	1.183	expectation_mouse_trajectory	791	580	Adultery	park	Audio	n/a
405.909	20.822	narrative_presentation	n/a	n/a	Revolt	beach	Audio	task-narratives/Narrative5Situation7.mp3
426.732	1.433	rating_feeling	720	494	Revolt	beach	Audio	n/a
427.432	0.733	feeling_mouse_trajectory	720	494	Revolt	beach	Audio	n/a
430.75	3.983	rating_expectation	979	517	Revolt	beach	Audio	n/a
432.067	2.667	expectation_mouse_trajectory	979	517	Revolt	beach	Audio	n/a
437.805	7.29	narrative_presentation	n/a	n/a	An enemy loved	beach	Audio	task-narratives/Narrative5Situation8.mp3
445.095	1.2	rating_feeling	569	413	An enemy loved	beach	Audio	n/a
445.461	0.833	feeling_mouse_trajectory	569	413	An enemy loved	beach	Audio	n/a
449.124	2.35	rating_expectation	601	360	An enemy loved	beach	Audio	n/a
449.957	1.517	expectation_mouse_trajectory	601	360	An enemy loved	beach	Audio	n/a
456.195	37.951	narrative_presentation	n/a	n/a	Mistaken jealousy	beach	Audio	task-narratives/Narrative5Situation9.mp3
494.147	3.667	rating_feeling	1019	457	Mistaken jealousy	beach	Audio	n/a
494.564	3.25	feeling_mouse_trajectory	1019	457	Mistaken jealousy	beach	Audio	n/a
498.183	2.367	rating_expectation	1060	433	Mistaken jealousy	beach	Audio	n/a
499.267	1.283	expectation_mouse_trajectory	1060	433	Mistaken jealousy	beach	Audio	n/a
