onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.835	1.32	face	n/a	sex	happy	male	WC	old	task-faces/1Happy_Model3_2Male_1WC_2Old.mp4
5.155	1.55	rating	0.2193	sex	happy	male	WC	old	n/a
5.388	1.317	rating_mouse_trajectory	0.2193	sex	happy	male	WC	old	n/a
7.147	2.043	face	n/a	sex	pleasure	female	EA	young	task-faces/8Pleasure_Model1_1Female_2EA_1Young.mp4
9.19	1.717	rating	0.4276	sex	pleasure	female	EA	young	n/a
9.373	1.533	rating_mouse_trajectory	0.4276	sex	pleasure	female	EA	young	n/a
11.145	1.312	face	n/a	sex	disgust	male	African	old	task-faces/4Disgust_Model5_2Male_3African_2Old.mp4
12.458	1.717	rating	0.2294	sex	disgust	male	African	old	n/a
12.724	1.45	rating_mouse_trajectory	0.2294	sex	disgust	male	African	old	n/a
15.398	2.045	face	n/a	sex	pain	male	WC	old	task-faces/7Pain_Model2_2Male_1WC_2Old.mp4
17.443	1.783	rating	0.1586	sex	pain	male	WC	old	n/a
17.543	1.683	rating_mouse_trajectory	0.1586	sex	pain	male	WC	old	n/a
19.37	1.308	face	n/a	sex	anger	male	African	old	task-faces/5Anger_Model3_2Male_3African_2Old.mp4
20.678	1.833	rating	0.1545	sex	anger	male	African	old	n/a
20.994	1.517	rating_mouse_trajectory	0.1545	sex	anger	male	African	old	n/a
26.62	1.31	face	n/a	sex	happy	male	African	young	task-faces/1Happy_Model1_2Male_3African_1Young.mp4
27.93	1.55	rating	0.2961	sex	happy	male	African	young	n/a
28.197	1.283	rating_mouse_trajectory	0.2961	sex	happy	male	African	young	n/a
29.852	1.312	face	n/a	sex	disgust	male	African	young	task-faces/4Disgust_Model1_2Male_3African_1Young.mp4
31.165	0.633	rating	0.2314	sex	disgust	male	African	young	n/a
31.331	0.467	rating_mouse_trajectory	0.2314	sex	disgust	male	African	young	n/a
33.086	1.314	face	n/a	sex	fear	male	African	old	task-faces/3Fear_Model1_2Male_3African_2Old.mp4
34.399	1.783	rating	0.2435	sex	fear	male	African	old	n/a
34.766	1.417	rating_mouse_trajectory	0.2435	sex	fear	male	African	old	n/a
36.303	1.314	face	n/a	sex	fear	female	African	young	task-faces/3Fear_Model2_1Female_3African_1Young.mp4
37.617	1.833	rating	0.375	sex	fear	female	African	young	n/a
38.017	1.433	rating_mouse_trajectory	0.375	sex	fear	female	African	young	n/a
39.535	1.3	face	n/a	sex	happy	male	EA	young	task-faces/1Happy_Model1_2Male_2EA_1Young.mp4
40.835	1.617	rating	0.4235	sex	happy	male	EA	young	n/a
