onset	duration	trial_type	response_value	stim_file
2.765	106.339	video	n/a	task-alignvideo/ses-01_run-03_order-01_content-huggingpets.mp4
113.656	n/a	rating_relevance	n/a	n/a
118.691	n/a	rating_happy	n/a	n/a
123.709	n/a	rating_sad	n/a	n/a
128.728	n/a	rating_afraid	n/a	n/a
133.763	n/a	rating_disgusted	n/a	n/a
138.798	n/a	rating_warm	n/a	n/a
143.834	n/a	rating_engaged	n/a	n/a
144.367	59.182	video	n/a	task-alignvideo/ses-01_run-03_order-02_content-bestfriendsweating.mp4
208.091	n/a	rating_relevance	n/a	n/a
213.126	n/a	rating_happy	n/a	n/a
218.161	n/a	rating_sad	n/a	n/a
223.197	n/a	rating_afraid	n/a	n/a
228.232	n/a	rating_disgusted	n/a	n/a
233.25	n/a	rating_warm	n/a	n/a
238.285	n/a	rating_engaged	n/a	n/a
238.817	20.944	video	n/a	task-alignvideo/ses-01_run-03_order-03_content-cupstacking.mp4
264.312	n/a	rating_relevance	n/a	n/a
269.33	n/a	rating_happy	n/a	n/a
274.366	n/a	rating_sad	n/a	n/a
279.401	n/a	rating_afraid	n/a	n/a
284.436	n/a	rating_disgusted	n/a	n/a
289.455	n/a	rating_warm	n/a	n/a
294.49	n/a	rating_engaged	n/a	n/a
295.021	136.72	video	n/a	task-alignvideo/ses-01_run-03_order-04_content-dancewithdeath.mp4
436.293	n/a	rating_relevance	n/a	n/a
441.311	n/a	rating_happy	n/a	n/a
446.346	n/a	rating_sad	n/a	n/a
451.382	n/a	rating_afraid	n/a	n/a
456.417	n/a	rating_disgusted	n/a	n/a
461.452	n/a	rating_warm	n/a	n/a
466.487	n/a	rating_engaged	n/a	n/a
