onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.836	1.334	face	n/a	sex	happy	male	WC	old	task-faces/1Happy_Model3_2Male_1WC_2Old.mp4
5.17	1.819	rating	0.3467	sex	happy	male	WC	old	n/a
5.737	1.252	rating_mouse_trajectory	0.3467	sex	happy	male	WC	old	n/a
7.168	2.054	face	n/a	sex	pleasure	female	EA	young	task-faces/8Pleasure_Model1_1Female_2EA_1Young.mp4
9.222	1.101	rating	0.5955	sex	pleasure	female	EA	young	n/a
9.505	0.818	rating_mouse_trajectory	0.5955	sex	pleasure	female	EA	young	n/a
11.16	1.313	face	n/a	sex	disgust	male	African	old	task-faces/4Disgust_Model5_2Male_3African_2Old.mp4
12.473	1.851	rating	0.4741	sex	disgust	male	African	old	n/a
12.956	1.368	rating_mouse_trajectory	0.4741	sex	disgust	male	African	old	n/a
15.411	2.047	face	n/a	sex	pain	male	WC	old	task-faces/7Pain_Model2_2Male_1WC_2Old.mp4
17.458	1.605	rating	0.2476	sex	pain	male	WC	old	n/a
17.758	1.305	rating_mouse_trajectory	0.2476	sex	pain	male	WC	old	n/a
19.379	1.33	face	n/a	sex	anger	male	African	old	task-faces/5Anger_Model3_2Male_3African_2Old.mp4
20.709	1.434	rating	0.3224	sex	anger	male	African	old	n/a
21.159	0.984	rating_mouse_trajectory	0.3224	sex	anger	male	African	old	n/a
26.66	1.319	face	n/a	sex	happy	male	African	young	task-faces/1Happy_Model1_2Male_3African_1Young.mp4
27.979	1.701	rating	0.4984	sex	happy	male	African	young	n/a
28.695	0.984	rating_mouse_trajectory	0.4984	sex	happy	male	African	young	n/a
29.901	1.312	face	n/a	sex	disgust	male	African	young	task-faces/4Disgust_Model1_2Male_3African_1Young.mp4
31.213	1.818	rating	0.5712	sex	disgust	male	African	young	n/a
31.98	1.051	rating_mouse_trajectory	0.5712	sex	disgust	male	African	young	n/a
33.127	1.321	face	n/a	sex	fear	male	African	old	task-faces/3Fear_Model1_2Male_3African_2Old.mp4
34.448	1.408	rating	0.3649	sex	fear	male	African	old	n/a
34.848	1.008	rating_mouse_trajectory	0.3649	sex	fear	male	African	old	n/a
36.369	1.313	face	n/a	sex	fear	female	African	young	task-faces/3Fear_Model2_1Female_3African_1Young.mp4
37.682	1.474	rating	0.3467	sex	fear	female	African	young	n/a
38.116	1.04	rating_mouse_trajectory	0.3467	sex	fear	female	African	young	n/a
39.609	1.308	face	n/a	sex	happy	male	EA	young	task-faces/1Happy_Model1_2Male_2EA_1Young.mp4
40.917	1.622	rating	0.5307	sex	happy	male	EA	young	n/a
41.367	1.172	rating_mouse_trajectory	0.5307	sex	happy	male	EA	young	n/a
44.843	1.326	face	n/a	sex	fear	male	WC	old	task-faces/3Fear_Model3_2Male_1WC_2Old.mp4
46.169	1.054	rating	0.2779	sex	fear	male	WC	old	n/a
46.369	0.854	rating_mouse_trajectory	0.2779	sex	fear	male	WC	old	n/a
49.09	2.064	face	n/a	sex	pain	female	African	young	task-faces/7Pain_Model4_1Female_3African_1Young.mp4
51.154	1.435	rating	0.5975	sex	pain	female	African	young	n/a
51.204	1.385	rating_mouse_trajectory	0.5975	sex	pain	female	African	young	n/a
55.059	2.047	face	n/a	sex	pain	male	African	young	task-faces/7Pain_Model3_2Male_3African_1Young.mp4
57.106	1.018	rating	0.3871	sex	pain	male	African	young	n/a
57.456	0.668	rating_mouse_trajectory	0.3871	sex	pain	male	African	young	n/a
60.026	1.315	face	n/a	sex	disgust	female	WC	young	task-faces/4Disgust_Model2_1Female_1WC_1Young.mp4
61.341	1.434	rating	0.5388	sex	disgust	female	WC	young	n/a
61.808	0.968	rating_mouse_trajectory	0.5388	sex	disgust	female	WC	young	n/a
64.26	2.05	face	n/a	sex	pain	male	WC	young	task-faces/7Pain_Model4_2Male_1WC_1Young.mp4
66.31	1.134	rating	0.3366	sex	pain	male	WC	young	n/a
66.443	1.001	rating_mouse_trajectory	0.3366	sex	pain	male	WC	young	n/a
69.226	2.052	face	n/a	sex	pain	male	African	old	task-faces/7Pain_Model1_2Male_3African_2Old.mp4
71.278	1.618	rating	0.3689	sex	pain	male	African	old	n/a
71.612	1.284	rating_mouse_trajectory	0.3689	sex	pain	male	African	old	n/a
74.193	1.32	face	n/a	sex	surprise	male	EA	young	task-faces/2Surprise_Model4_2Male_2EA_1Young.mp4
75.513	1.201	rating	0.5065	sex	surprise	male	EA	young	n/a
75.963	0.751	rating_mouse_trajectory	0.5065	sex	surprise	male	EA	young	n/a
78.418	1.297	face	n/a	sex	fear	female	WC	young	task-faces/3Fear_Model5_1Female_1WC_1Young.mp4
79.715	1.408	rating	0.3831	sex	fear	female	WC	young	n/a
80.181	0.942	rating_mouse_trajectory	0.3831	sex	fear	female	WC	young	n/a
84.636	1.314	face	n/a	sex	surprise	female	EA	old	task-faces/2Surprise_Model3_1Female_2EA_2Old.mp4
85.95	1.155	rating	0.5773	sex	surprise	female	EA	old	n/a
86.467	0.639	rating_mouse_trajectory	0.5773	sex	surprise	female	EA	old	n/a
87.871	1.314	face	n/a	sex	anger	female	EA	young	task-faces/5Anger_Model5_1Female_2EA_1Young.mp4
89.185	1.121	rating	0.6299	sex	anger	female	EA	young	n/a
89.468	0.838	rating_mouse_trajectory	0.6299	sex	anger	female	EA	young	n/a
92.107	1.313	face	n/a	sex	happy	male	WC	young	task-faces/1Happy_Model5_2Male_1WC_1Young.mp4
93.42	1.436	rating	0.3507	sex	happy	male	WC	young	n/a
93.703	1.153	rating_mouse_trajectory	0.3507	sex	happy	male	WC	young	n/a
95.324	2.048	face	n/a	sex	pain	female	African	old	task-faces/7Pain_Model5_1Female_3African_2Old.mp4
97.371	1.468	rating	0.373	sex	pain	female	African	old	n/a
97.905	0.935	rating_mouse_trajectory	0.373	sex	pain	female	African	old	n/a
100.276	1.314	face	n/a	sex	anger	male	EA	old	task-faces/5Anger_Model2_2Male_2EA_2Old.mp4
101.59	1.551	rating	0.5368	sex	anger	male	EA	old	n/a
102.056	1.084	rating_mouse_trajectory	0.5368	sex	anger	male	EA	old	n/a
104.494	1.314	face	n/a	sex	disgust	male	WC	young	task-faces/4Disgust_Model3_2Male_1WC_1Young.mp4
105.808	1.184	rating	0.3224	sex	disgust	male	WC	young	n/a
106.208	0.784	rating_mouse_trajectory	0.3224	sex	disgust	male	WC	young	n/a
108.727	2.05	face	n/a	sex	pleasure	male	EA	old	task-faces/8Pleasure_Model5_2Male_2EA_2Old.mp4
110.776	1.034	rating	0.4094	sex	pleasure	male	EA	old	n/a
111.043	0.767	rating_mouse_trajectory	0.4094	sex	pleasure	male	EA	old	n/a
112.693	1.302	face	n/a	sex	sad	female	EA	young	task-faces/6Sad_Model2_1Female_2EA_1Young.mp4
113.994	1.512	rating	0.5833	sex	sad	female	EA	young	n/a
114.578	0.928	rating_mouse_trajectory	0.5833	sex	sad	female	EA	young	n/a
115.898	2.047	face	n/a	sex	pain	female	WC	old	task-faces/7Pain_Model4_1Female_1WC_2Old.mp4
117.946	1.184	rating	0.5914	sex	pain	female	WC	old	n/a
118.146	0.984	rating_mouse_trajectory	0.5914	sex	pain	female	WC	old	n/a
119.85	1.313	face	n/a	sex	sad	male	EA	young	task-faces/6Sad_Model3_2Male_2EA_1Young.mp4
121.164	1.101	rating	0.2981	sex	sad	male	EA	young	n/a
121.53	0.734	rating_mouse_trajectory	0.2981	sex	sad	male	EA	young	n/a
124.077	1.305	face	n/a	sex	disgust	female	WC	old	task-faces/4Disgust_Model1_1Female_1WC_2Old.mp4
125.382	1.591	rating	0.5591	sex	disgust	female	WC	old	n/a
125.782	1.191	rating_mouse_trajectory	0.5591	sex	disgust	female	WC	old	n/a
128.303	2.047	face	n/a	sex	pleasure	female	African	young	task-faces/8Pleasure_Model1_1Female_3African_1Young.mp4
130.35	1.406	rating	0.3568	sex	pleasure	female	African	young	n/a
130.7	1.056	rating_mouse_trajectory	0.3568	sex	pleasure	female	African	young	n/a
133.272	2.047	face	n/a	sex	pain	female	EA	old	task-faces/7Pain_Model2_1Female_2EA_2Old.mp4
135.319	1.57	rating	0.5489	sex	pain	female	EA	old	n/a
135.369	1.52	rating_mouse_trajectory	0.5489	sex	pain	female	EA	old	n/a
137.24	1.313	face	n/a	sex	anger	female	African	young	task-faces/5Anger_Model1_1Female_3African_1Young.mp4
138.553	1.417	rating	0.5611	sex	anger	female	African	young	n/a
139.337	0.633	rating_mouse_trajectory	0.5611	sex	anger	female	African	young	n/a
140.457	2.047	face	n/a	sex	pleasure	male	WC	old	task-faces/8Pleasure_Model3_2Male_1WC_2Old.mp4
142.505	1.468	rating	0.3548	sex	pleasure	male	WC	old	n/a
142.888	1.084	rating_mouse_trajectory	0.3548	sex	pleasure	male	WC	old	n/a
145.409	1.314	face	n/a	sex	fear	male	African	young	task-faces/3Fear_Model5_2Male_3African_1Young.mp4
146.723	1.801	rating	0.3912	sex	fear	male	African	young	n/a
147.34	1.184	rating_mouse_trajectory	0.3912	sex	fear	male	African	young	n/a
148.642	2.049	face	n/a	sex	pleasure	male	WC	young	task-faces/8Pleasure_Model4_2Male_1WC_1Young.mp4
150.691	1.468	rating	0.3952	sex	pleasure	male	WC	young	n/a
150.991	1.168	rating_mouse_trajectory	0.3952	sex	pleasure	male	WC	young	n/a
