onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
4.819	25.979	narrative_presentation	n/a	n/a	Enmity of kin	prison	Text	task-narratives/Narrative6Situation1.mp3
30.798	2.392	rating_feeling	690	453	Enmity of kin	prison	Text	task-narratives/Narrative6Situation1.mp3
31.614	1.575	feeling_mouse_trajectory	690	453	Enmity of kin	prison	Text	task-narratives/Narrative6Situation1.mp3
34.83	2.44	rating_expectation	638	416	Enmity of kin	prison	Text	task-narratives/Narrative6Situation1.mp3
35.58	1.69	expectation_mouse_trajectory	638	416	Enmity of kin	prison	Text	task-narratives/Narrative6Situation1.mp3
41.914	27.98	narrative_presentation	n/a	n/a	The enigma	town	Text	task-narratives/Narrative6Situation2.mp3
69.894	2.918	rating_feeling	690	453	The enigma	town	Text	task-narratives/Narrative6Situation2.mp3
70.344	2.468	feeling_mouse_trajectory	690	453	The enigma	town	Text	task-narratives/Narrative6Situation2.mp3
73.92	1.742	rating_expectation	638	416	The enigma	town	Text	task-narratives/Narrative6Situation2.mp3
74.77	0.892	expectation_mouse_trajectory	638	416	The enigma	town	Text	task-narratives/Narrative6Situation2.mp3
82.976	11.977	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative6Situation3.mp3
94.954	1.801	rating_feeling	690	453	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative6Situation3.mp3
95.437	1.318	feeling_mouse_trajectory	690	453	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative6Situation3.mp3
98.979	1.818	rating_expectation	638	416	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative6Situation3.mp3
99.479	1.318	expectation_mouse_trajectory	638	416	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative6Situation3.mp3
105.033	11.977	narrative_presentation	n/a	n/a	Loss of loved one	swamp	Text	task-narratives/Narrative6Situation4.mp3
117.01	2.018	rating_feeling	690	453	Loss of loved one	swamp	Text	task-narratives/Narrative6Situation4.mp3
