onset	duration	trial_type	response_value	stim_file
2.767	106.322	video	n/a	task-alignvideo/ses-01_run-03_order-01_content-huggingpets.mp4
110.906	1.771	rating_relevance	100.0	n/a
116.158	2.016	rating_happy	100.0	n/a
122.21	3.05	rating_sad	0.42	n/a
126.678	2.5	rating_afraid	0.0	n/a
130.813	1.617	rating_disgusted	0.31	n/a
136.932	2.716	rating_warm	99.48	n/a
141.934	2.697	rating_engaged	84.27	n/a
144.271	59.186	video	n/a	task-alignvideo/ses-01_run-03_order-02_content-bestfriendsweating.mp4
206.075	2.574	rating_relevance	67.19	n/a
210.293	1.783	rating_happy	0.73	n/a
215.145	1.616	rating_sad	8.02	n/a
220.613	2.067	rating_afraid	38.75	n/a
225.348	1.783	rating_disgusted	39.58	n/a
230.367	1.788	rating_warm	0.1	n/a
236.786	3.187	rating_engaged	72.5	n/a
238.638	20.94	video	n/a	task-alignvideo/ses-01_run-03_order-03_content-cupstacking.mp4
262.712	3.087	rating_relevance	14.58	n/a
266.28	1.649	rating_happy	35.42	n/a
271.882	2.232	rating_sad	0.21	n/a
276.251	1.583	rating_afraid	0.73	n/a
281.253	1.566	rating_disgusted	0.21	n/a
286.671	1.965	rating_warm	0.31	n/a
292.657	2.933	rating_engaged	57.5	n/a
294.755	136.721	video	n/a	task-alignvideo/ses-01_run-03_order-04_content-dancewithdeath.mp4
434.076	2.556	rating_relevance	63.02	n/a
440.295	3.754	rating_happy	68.02	n/a
443.046	1.499	rating_sad	2.08	n/a
448.515	1.949	rating_afraid	40.31	n/a
454.817	3.233	rating_disgusted	15.42	n/a
459.252	2.649	rating_warm	32.81	n/a
464.304	2.682	rating_engaged	100.0	n/a
