onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.825	3.336	cue	n/a	n/a	similarity	n/a	n/a
6.161	5.805	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
12.045	3.654	rating	12.98	Moderate	similarity	n/a	n/a
12.545	3.154	rating_mouse_trajectory	12.98	Moderate	similarity	n/a	n/a
17.266	6.183	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
23.516	2.401	rating	50.92	Strong	similarity	n/a	n/a
24.249	1.668	rating_mouse_trajectory	50.92	Strong	similarity	n/a	n/a
28.623	5.297	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
33.987	2.184	rating	15.88	Moderate	similarity	n/a	n/a
34.303	1.868	rating_mouse_trajectory	15.88	Moderate	similarity	n/a	n/a
39.022	3.122	cue	n/a	n/a	mentalizing	remember	n/a
42.143	5.506	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
47.708	4.983	rating	71.72	Very strong	mentalizing	remember	n/a
48.592	4.1	rating_mouse_trajectory	71.72	Very strong	mentalizing	remember	n/a
52.833	5.549	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
58.462	4.304	rating	4.72	Weak	mentalizing	remember	n/a
58.512	4.254	rating_mouse_trajectory	4.72	Weak	mentalizing	remember	n/a
63.577	5.222	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
68.85	3.402	rating	24.39	Moderate	mentalizing	remember	n/a
69.383	2.868	rating_mouse_trajectory	24.39	Moderate	mentalizing	remember	n/a
73.885	3.153	cue	n/a	n/a	likeability	n/a	n/a
77.038	5.017	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
82.121	4.186	rating	11.36	Moderate	likeability	n/a	n/a
82.771	3.536	rating_mouse_trajectory	11.36	Moderate	likeability	n/a	n/a
87.214	5.044	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
92.325	1.484	rating	9.73	Weak	likeability	n/a	n/a
92.558	1.251	rating_mouse_trajectory	9.73	Weak	likeability	n/a	n/a
97.423	5.56	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
103.046	3.22	rating	131.51	Strongest possible	likeability	n/a	n/a
103.462	2.803	rating_mouse_trajectory	131.51	Strongest possible	likeability	n/a	n/a
108.064	3.153	cue	n/a	n/a	mentalizing	danger	n/a
111.218	6.35	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
117.634	4.002	rating	53.18	Strong	mentalizing	danger	n/a
118.401	3.235	rating_mouse_trajectory	53.18	Strong	mentalizing	danger	n/a
122.709	5.296	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
128.072	2.134	rating	32.35	Strong	mentalizing	danger	n/a
128.455	1.751	rating_mouse_trajectory	32.35	Strong	mentalizing	danger	n/a
133.211	5.122	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
138.392	1.74	rating	84.01	Very strong	mentalizing	danger	n/a
138.792	1.34	rating_mouse_trajectory	84.01	Very strong	mentalizing	danger	n/a
143.427	3.141	cue	n/a	n/a	similarity	n/a	n/a
146.569	5.83	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
152.464	1.902	rating	5.53	Weak	similarity	n/a	n/a
152.781	1.585	rating_mouse_trajectory	5.53	Weak	similarity	n/a	n/a
157.566	6.353	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
163.985	2.068	rating	9.58	Weak	similarity	n/a	n/a
164.035	2.018	rating_mouse_trajectory	9.58	Weak	similarity	n/a	n/a
169.102	5.187	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
174.356	1.151	rating	9.31	Weak	similarity	n/a	n/a
174.556	0.951	rating_mouse_trajectory	9.31	Weak	similarity	n/a	n/a
179.391	3.142	cue	n/a	n/a	mentalizing	tired	n/a
182.532	5.0	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
187.594	3.389	rating	28.33	Moderate	mentalizing	tired	n/a
188.544	2.439	rating_mouse_trajectory	28.33	Moderate	mentalizing	tired	n/a
192.679	6.186	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
198.915	1.918	rating	9.01	Weak	mentalizing	tired	n/a
199.248	1.584	rating_mouse_trajectory	9.01	Weak	mentalizing	tired	n/a
204.029	5.557	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
209.652	1.667	rating	3.22	Weak	mentalizing	tired	n/a
210.002	1.317	rating_mouse_trajectory	3.22	Weak	mentalizing	tired	n/a
214.687	3.145	cue	n/a	n/a	similarity	n/a	n/a
217.832	5.192	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
223.09	2.351	rating	31.74	Strong	similarity	n/a	n/a
223.707	1.734	rating_mouse_trajectory	31.74	Strong	similarity	n/a	n/a
228.192	5.557	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
233.811	1.838	rating	21.93	Moderate	similarity	n/a	n/a
234.344	1.305	rating_mouse_trajectory	21.93	Moderate	similarity	n/a	n/a
238.89	5.393	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
244.348	1.984	rating	9.91	Weak	similarity	n/a	n/a
244.798	1.534	rating_mouse_trajectory	9.91	Weak	similarity	n/a	n/a
249.367	3.117	cue	n/a	n/a	likeability	n/a	n/a
252.483	5.387	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
257.937	1.767	rating	147.69	Strongest possible	likeability	n/a	n/a
258.403	1.301	rating_mouse_trajectory	147.69	Strongest possible	likeability	n/a	n/a
263.026	5.014	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
268.107	3.318	rating	49.6	Strong	likeability	n/a	n/a
270.341	1.085	rating_mouse_trajectory	49.6	Strong	likeability	n/a	n/a
273.218	5.331	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
