onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.848	3.437	cue	n/a	n/a	similarity	n/a	n/a
6.285	5.4	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
11.785	2.963	rating	31.0	Strong	similarity	n/a	n/a
12.835	1.913	rating_mouse_trajectory	31.0	Strong	similarity	n/a	n/a
17.025	5.189	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
22.289	2.435	rating	20.04	Moderate	similarity	n/a	n/a
22.989	1.735	rating_mouse_trajectory	20.04	Moderate	similarity	n/a	n/a
27.407	5.558	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
33.027	3.922	rating	29.03	Strong	similarity	n/a	n/a
33.96	2.988	rating_mouse_trajectory	29.03	Strong	similarity	n/a	n/a
38.062	3.136	cue	n/a	n/a	likeability	n/a	n/a
41.198	5.551	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
46.815	1.718	rating	30.88	Strong	likeability	n/a	n/a
47.082	1.451	rating_mouse_trajectory	30.88	Strong	likeability	n/a	n/a
51.931	5.051	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
57.069	1.368	rating	23.17	Moderate	likeability	n/a	n/a
57.486	0.951	rating_mouse_trajectory	23.17	Moderate	likeability	n/a	n/a
62.216	5.016	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
67.29	2.526	rating	25.37	Moderate	likeability	n/a	n/a
68.073	1.743	rating_mouse_trajectory	25.37	Moderate	likeability	n/a	n/a
72.309	3.159	cue	n/a	n/a	mentalizing	remember	n/a
75.468	5.561	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
81.095	4.933	rating	31.52	Strong	mentalizing	remember	n/a
82.312	3.717	rating_mouse_trajectory	31.52	Strong	mentalizing	remember	n/a
86.168	5.232	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
91.466	3.768	rating	0.0	No-sensation	mentalizing	remember	n/a
92.683	2.552	rating_mouse_trajectory	0.0	No-sensation	mentalizing	remember	n/a
96.551	5.503	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
102.12	2.618	rating	32.75	Strong	mentalizing	remember	n/a
102.67	2.068	rating_mouse_trajectory	32.75	Strong	mentalizing	remember	n/a
107.156	3.162	cue	n/a	n/a	similarity	n/a	n/a
110.318	5.565	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
115.959	1.201	rating	1.61	Barely-detectable	similarity	n/a	n/a
116.426	0.734	rating_mouse_trajectory	1.61	Barely-detectable	similarity	n/a	n/a
121.072	4.077	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
125.213	4.871	rating	14.71	Moderate	similarity	n/a	n/a
126.279	3.804	rating_mouse_trajectory	14.71	Moderate	similarity	n/a	n/a
130.723	5.327	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
136.117	1.334	rating	0.92	Barely-detectable	similarity	n/a	n/a
136.584	0.867	rating_mouse_trajectory	0.92	Barely-detectable	similarity	n/a	n/a
141.152	3.134	cue	n/a	n/a	likeability	n/a	n/a
