onset	duration	trial_type	response_value	stim_file_TODO
2.779	50.494	video	n/a	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
55.873	2.525	rating_relevance	33.75	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
59.975	1.616	rating_happy	5.73	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
65.21	1.833	rating_sad	7.92	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
69.578	1.182	rating_afraid	3.02	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
74.497	1.083	rating_disgusted	2.29	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
79.482	1.049	rating_warm	1.25	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
85.484	2.032	rating_engaged	45.0	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
88.542	179.462	video	n/a	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
270.387	2.342	rating_relevance	16.98	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
274.838	1.783	rating_happy	77.81	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
278.99	0.916	rating_sad	6.15	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
284.142	1.049	rating_afraid	3.85	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
290.161	2.05	rating_disgusted	0.0	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
296.78	3.651	rating_warm	88.65	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
300.264	2.122	rating_engaged	80.21	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
303.201	56.92	video	n/a	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
362.571	2.412	rating_relevance	5.0	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
367.023	1.848	rating_happy	21.88	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
371.591	1.4	rating_sad	8.75	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
376.293	1.082	rating_afraid	5.52	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
381.795	1.567	rating_disgusted	2.19	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
386.947	1.7	rating_warm	1.56	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
391.715	1.455	rating_engaged	52.08	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
395.31	147.761	video	n/a	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
544.722	1.615	rating_relevance	2.81	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
549.474	1.349	rating_happy	22.6	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
554.726	1.583	rating_sad	16.56	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
559.244	1.083	rating_afraid	1.04	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
563.896	0.716	rating_disgusted	3.12	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
569.365	1.172	rating_warm	3.02	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
574.95	1.736	rating_engaged	17.29	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
