onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
250.95	0.732	memory	test	test_old	correct	task-memory/obj011backpack.png	old	n/a
253.501	1.202	memory	test	test_old	correct	task-memory/obj281spaghetti.png	old	n/a
256.102	1.28	memory	test	test_old	correct	task-memory/obj056cheese.png	old	n/a
258.936	2.0	memory	test	test_new	correct	task-memory/obj192nail.png	n/a	n/a
261.854	1.293	memory	test	test_new	correct	task-memory/obj295teapot.png	new	n/a
264.421	0.661	memory	test	test_old	correct	task-memory/obj320umbrella.png	old	n/a
267.356	1.363	memory	test	test_old	correct	task-memory/obj283spider.png	old	n/a
270.207	0.716	memory	test	test_old	correct	task-memory/obj013balloon.png	old	n/a
272.791	1.044	memory	test	test_old	incorrect	task-memory/obj017barbecue.png	new	n/a
275.325	0.773	memory	test	test_old	correct	task-memory/obj284spoon.png	old	n/a
278.126	0.969	memory	test	test_new	correct	task-memory/obj043cage.png	new	n/a
280.794	1.221	memory	test	test_new	correct	task-memory/obj003alligator.png	new	n/a
283.679	1.144	memory	test	test_new	correct	task-memory/obj271skis.png	new	n/a
286.546	0.878	memory	test	test_old	correct	task-memory/obj005ant.png	old	n/a
289.231	1.022	memory	test	test_new	correct	task-memory/obj183mirror.png	new	n/a
291.965	0.76	memory	test	test_old	correct	task-memory/obj175mailbox.png	old	n/a
294.916	0.924	memory	test	test_new	correct	task-memory/obj121globe.png	new	n/a
297.75	1.073	memory	test	test_old	correct	task-memory/obj115funnel.png	old	n/a
308.488	1.017	memory	dummy	study_dummy	n/a	task-memory/obj042cactus.png	n/a	n/a
310.522	1.017	memory	dummy	study_dummy	n/a	task-memory/obj084dolphin.png	n/a	n/a
312.556	1.017	memory	dummy	study_dummy	n/a	task-memory/obj108flute.png	n/a	n/a
314.59	1.017	memory	study	study	n/a	task-memory/obj083dog.png	n/a	n/a
316.624	1.017	memory	study	study	n/a	task-memory/obj142hook.png	n/a	n/a
318.658	1.034	memory	study	study	n/a	task-memory/obj180medal.png	n/a	n/a
320.709	1.034	memory	study	study	n/a	task-memory/obj025binoculars.png	n/a	n/a
322.76	1.017	memory	study	study	n/a	task-memory/obj169lips.png	n/a	n/a
324.794	1.017	memory	study	study	n/a	task-memory/obj161lamp.png	n/a	n/a
326.845	1.017	memory	study	study	n/a	task-memory/obj250rope.png	n/a	n/a
328.895	1.017	memory	study	study	n/a	task-memory/obj226plate.png	n/a	n/a
330.929	1.017	memory	study	study	n/a	task-memory/obj263seahorse.png	n/a	n/a
332.964	1.017	memory	study	study	n/a	task-memory/obj268sink.png	n/a	n/a
334.998	1.017	memory	study	study	n/a	task-memory/obj002acorn.png	n/a	n/a
337.032	1.017	memory	study	study	n/a	task-memory/obj078dentist.png	n/a	n/a
339.066	1.017	memory	study	study	n/a	task-memory/obj289submarine.png	n/a	n/a
341.1	1.017	memory	study	study	n/a	task-memory/obj061church.png	n/a	n/a
343.134	1.017	memory	study	study	n/a	task-memory/obj319typewriter.png	n/a	n/a
345.168	1.017	memory	study	study	n/a	task-memory/obj039bus.png	n/a	n/a
347.202	1.017	memory	study	study	n/a	task-memory/obj107flower.png	n/a	n/a
349.236	1.017	memory	study	study	n/a	task-memory/obj022bell.png	n/a	n/a
351.27	1.017	memory	study	study	n/a	task-memory/obj333whale.png	n/a	n/a
353.304	1.017	memory	study	study	n/a	task-memory/obj086door.png	n/a	n/a
355.339	1.017	memory	dummy	study_dummy	n/a	task-memory/obj230priest.png	n/a	n/a
357.373	1.017	memory	dummy	study_dummy	n/a	task-memory/obj238rain.png	n/a	n/a
359.407	1.017	memory	dummy	study_dummy	n/a	task-memory/obj260scissors.png	n/a	n/a
371.578	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.655	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.716	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
455.776	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.622	1.964	memory	test	test_new	correct	task-memory/obj141hoof.png	new	n/a
493.04	1.531	memory	test	test_new	correct	task-memory/obj331watermelon.png	new	n/a
495.941	1.066	memory	test	test_new	correct	task-memory/obj095envelope.png	new	n/a
498.825	0.973	memory	test	test_old	correct	task-memory/obj169lips.png	old	n/a
501.743	0.81	memory	test	test_old	correct	task-memory/obj039bus.png	old	n/a
504.778	1.159	memory	test	test_new	correct	task-memory/obj253saddle.png	new	n/a
507.612	0.75	memory	test	test_old	correct	task-memory/obj083dog.png	old	n/a
510.246	0.711	memory	test	test_old	correct	task-memory/obj161lamp.png	old	n/a
513.147	1.157	memory	test	test_new	incorrect	task-memory/obj018barrel.png	old	n/a
516.182	0.732	memory	test	test_new	correct	task-memory/obj206panda.png	new	n/a
519.133	0.802	memory	test	test_old	correct	task-memory/obj250rope.png	old	n/a
521.851	0.682	memory	test	test_old	correct	task-memory/obj226plate.png	old	n/a
524.585	0.866	memory	test	test_old	correct	task-memory/obj078dentist.png	old	n/a
527.536	1.057	memory	test	test_new	correct	task-memory/obj068cork.png	new	n/a
530.371	1.589	memory	test	test_new	incorrect	task-memory/obj213pen.png	old	n/a
533.222	0.751	memory	test	test_old	correct	task-memory/obj319typewriter.png	old	n/a
535.939	1.328	memory	test	test_old	correct	task-memory/obj025binoculars.png	old	n/a
538.49	0.966	memory	test	test_new	correct	task-memory/obj200orange.png	new	n/a
541.325	0.994	memory	test	test_new	correct	task-memory/obj150jar.png	new	n/a
544.059	0.923	memory	test	test_old	correct	task-memory/obj263seahorse.png	old	n/a
546.827	0.921	memory	test	test_new	incorrect	task-memory/obj098fan.png	old	n/a
549.711	0.742	memory	test	test_old	correct	task-memory/obj107flower.png	old	n/a
552.695	1.374	memory	test	test_new	correct	task-memory/obj259scarf.png	new	n/a
555.613	0.696	memory	test	test_old	correct	task-memory/obj061church.png	old	n/a
558.198	0.67	memory	test	test_old	correct	task-memory/obj333whale.png	old	n/a
560.799	1.459	memory	test	test_new	correct	task-memory/obj075crown.png	new	n/a
563.349	0.954	memory	test	test_new	correct	task-memory/obj279sock.png	new	n/a
566.017	0.867	memory	test	test_old	correct	task-memory/obj002acorn.png	old	n/a
569.035	1.589	memory	test	test_new	correct	task-memory/obj048candle.png	new	n/a
571.703	1.32	memory	test	test_new	correct	task-memory/obj044cake.png	new	n/a
574.637	0.826	memory	test	test_new	correct	task-memory/obj164lemon.png	new	n/a
577.188	0.758	memory	test	test_old	correct	task-memory/obj180medal.png	old	n/a
579.906	1.243	memory	test	test_old	correct	task-memory/obj289submarine.png	old	n/a
582.59	1.59	memory	test	test_old	correct	task-memory/obj022bell.png	old	n/a
585.291	0.955	memory	test	test_old	incorrect	task-memory/obj142hook.png	new	n/a
588.042	1.197	memory	test	test_new	correct	task-memory/obj082doctor.png	new	n/a
590.776	1.561	memory	test	test_new	correct	task-memory/obj165leopard.png	new	n/a
593.677	1.336	memory	test	test_new	correct	task-memory/obj001accordion.png	new	n/a
596.262	0.872	memory	test	test_old	correct	task-memory/obj086door.png	old	n/a
599.23	0.869	memory	test	test_old	correct	task-memory/obj268sink.png	old	n/a
