onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.835	1.335	face	n/a	age	surprise	male	African	old	task-faces/2Surprise_Model3_2Male_3African_2Old.mp4
5.17	1.817	rating	0.5409	age	surprise	male	African	old	n/a
5.437	1.55	rating_mouse_trajectory	0.5409	age	surprise	male	African	old	n/a
7.158	1.313	face	n/a	age	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
8.471	1.283	rating	0.2941	age	happy	male	WC	old	n/a
8.855	0.9	rating_mouse_trajectory	0.2941	age	happy	male	WC	old	n/a
10.411	1.311	face	n/a	age	sad	male	African	young	task-faces/6Sad_Model2_2Male_3African_1Young.mp4
11.722	1.333	rating	0.1222	age	sad	male	African	young	n/a
12.156	0.9	rating_mouse_trajectory	0.1222	age	sad	male	African	young	n/a
14.645	2.046	face	n/a	age	pleasure	female	EA	young	task-faces/8Pleasure_Model2_1Female_2EA_1Young.mp4
16.691	1.5	rating	0.1282	age	pleasure	female	EA	young	n/a
16.974	1.217	rating_mouse_trajectory	0.1282	age	pleasure	female	EA	young	n/a
18.614	1.311	face	n/a	age	fear	female	African	old	task-faces/3Fear_Model2_1Female_3African_2Old.mp4
19.926	1.1	rating	0.557	age	fear	female	African	old	n/a
20.476	0.55	rating_mouse_trajectory	0.557	age	fear	female	African	old	n/a
25.866	1.313	face	n/a	age	fear	male	African	young	task-faces/3Fear_Model1_2Male_3African_1Young.mp4
27.178	1.167	rating	0.3528	age	fear	male	African	young	n/a
28.095	0.25	rating_mouse_trajectory	0.3528	age	fear	male	African	young	n/a
29.1	1.313	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
30.413	1.233	rating	0.6642	age	happy	female	EA	old	n/a
30.763	0.883	rating_mouse_trajectory	0.6642	age	happy	female	EA	old	n/a
32.343	1.304	face	n/a	age	happy	female	WC	young	task-faces/1Happy_Model2_1Female_1WC_1Young.mp4
33.647	0.75	rating	0.1828	age	happy	female	WC	young	n/a
33.997	0.4	rating_mouse_trajectory	0.1828	age	happy	female	WC	young	n/a
35.57	1.312	face	n/a	age	disgust	female	African	old	task-faces/4Disgust_Model3_1Female_3African_2Old.mp4
36.882	0.783	rating	0.7755	age	disgust	female	African	old	n/a
37.215	0.45	rating_mouse_trajectory	0.7755	age	disgust	female	African	old	n/a
38.804	1.312	face	n/a	age	happy	female	WC	old	task-faces/1Happy_Model5_1Female_1WC_2Old.mp4
40.116	0.75	rating	0.2779	age	happy	female	WC	old	n/a
40.333	0.533	rating_mouse_trajectory	0.2779	age	happy	female	WC	old	n/a
44.04	1.312	face	n/a	age	happy	female	EA	young	task-faces/1Happy_Model4_1Female_2EA_1Young.mp4
45.352	1.45	rating	0.2314	age	happy	female	EA	young	n/a
45.602	1.2	rating_mouse_trajectory	0.2314	age	happy	female	EA	young	n/a
48.261	2.042	face	n/a	age	pain	male	African	young	task-faces/7Pain_Model4_2Male_3African_1Young.mp4
50.304	1.767	rating	0.3811	age	pain	male	African	young	n/a
50.654	1.417	rating_mouse_trajectory	0.3811	age	pain	male	African	young	n/a
54.21	1.312	face	n/a	age	anger	male	EA	young	task-faces/5Anger_Model3_2Male_2EA_1Young.mp4
55.522	0.983	rating	0.3305	age	anger	male	EA	young	n/a
55.855	0.65	rating_mouse_trajectory	0.3305	age	anger	male	EA	young	n/a
58.444	1.313	face	n/a	age	sad	male	EA	young	task-faces/6Sad_Model4_2Male_2EA_1Young.mp4
59.757	0.883	rating	0.5651	age	sad	male	EA	young	n/a
60.14	0.5	rating_mouse_trajectory	0.5651	age	sad	male	EA	young	n/a
62.681	1.311	face	n/a	age	sad	female	WC	young	task-faces/6Sad_Model5_1Female_1WC_1Young.mp4
63.992	1.083	rating	0.5874	age	sad	female	WC	young	n/a
64.709	0.367	rating_mouse_trajectory	0.5874	age	sad	female	WC	young	n/a
66.911	1.316	face	n/a	age	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
68.227	0.867	rating	0.7108	age	happy	male	EA	old	n/a
68.544	0.55	rating_mouse_trajectory	0.7108	age	happy	male	EA	old	n/a
71.144	2.035	face	n/a	age	pleasure	male	WC	old	task-faces/8Pleasure_Model2_2Male_1WC_2Old.mp4
73.179	1.333	rating	0.7431	age	pleasure	male	WC	old	n/a
73.495	1.017	rating_mouse_trajectory	0.7431	age	pleasure	male	WC	old	n/a
76.086	1.311	face	n/a	age	fear	male	African	old	task-faces/3Fear_Model4_2Male_3African_2Old.mp4
77.397	1.867	rating	0.7755	age	fear	male	African	old	n/a
77.48	1.783	rating_mouse_trajectory	0.7755	age	fear	male	African	old	n/a
82.321	1.312	face	n/a	age	disgust	female	African	young	task-faces/4Disgust_Model4_1Female_3African_1Young.mp4
83.633	0.933	rating	0.5813	age	disgust	female	African	young	n/a
84.299	0.267	rating_mouse_trajectory	0.5813	age	disgust	female	African	young	n/a
85.556	1.312	face	n/a	age	surprise	male	WC	young	task-faces/2Surprise_Model3_2Male_1WC_1Young.mp4
86.867	0.9	rating	0.3184	age	surprise	male	WC	young	n/a
86.95	0.817	rating_mouse_trajectory	0.3184	age	surprise	male	WC	young	n/a
89.791	2.044	face	n/a	age	pleasure	male	EA	young	task-faces/8Pleasure_Model4_2Male_2EA_1Young.mp4
91.836	0.7	rating	0.5914	age	pleasure	male	EA	young	n/a
92.152	0.383	rating_mouse_trajectory	0.5914	age	pleasure	male	EA	young	n/a
93.759	1.311	face	n/a	age	anger	male	WC	old	task-faces/5Anger_Model3_2Male_1WC_2Old.mp4
95.07	0.717	rating	0.6966	age	anger	male	WC	old	n/a
95.437	0.35	rating_mouse_trajectory	0.6966	age	anger	male	WC	old	n/a
97.976	1.312	face	n/a	age	disgust	female	WC	young	task-faces/4Disgust_Model5_1Female_1WC_1Young.mp4
99.288	1.217	rating	0.2435	age	disgust	female	WC	young	n/a
99.672	0.833	rating_mouse_trajectory	0.2435	age	disgust	female	WC	young	n/a
102.195	1.312	face	n/a	age	surprise	female	WC	old	task-faces/2Surprise_Model3_1Female_1WC_2Old.mp4
103.507	1.233	rating	0.8301	age	surprise	female	WC	old	n/a
103.84	0.9	rating_mouse_trajectory	0.8301	age	surprise	female	WC	old	n/a
106.427	1.315	face	n/a	age	sad	male	African	old	task-faces/6Sad_Model2_2Male_3African_2Old.mp4
107.742	1.417	rating	0.7876	age	sad	male	African	old	n/a
108.242	0.917	rating_mouse_trajectory	0.7876	age	sad	male	African	old	n/a
109.66	1.3	face	n/a	age	disgust	male	WC	young	task-faces/4Disgust_Model2_2Male_1WC_1Young.mp4
110.959	0.933	rating	0.2779	age	disgust	male	WC	young	n/a
111.343	0.55	rating_mouse_trajectory	0.2779	age	disgust	male	WC	young	n/a
112.876	1.301	face	n/a	age	anger	female	African	old	task-faces/5Anger_Model3_1Female_3African_2Old.mp4
114.177	1.117	rating	0.7998	age	anger	female	African	old	n/a
114.577	0.717	rating_mouse_trajectory	0.7998	age	anger	female	African	old	n/a
116.092	2.037	face	n/a	age	pain	female	African	young	task-faces/7Pain_Model3_1Female_3African_1Young.mp4
118.129	1.8	rating	0.7128	age	pain	female	African	young	n/a
118.195	1.733	rating_mouse_trajectory	0.7128	age	pain	female	African	young	n/a
121.043	1.304	face	n/a	age	surprise	male	EA	young	task-faces/2Surprise_Model2_2Male_2EA_1Young.mp4
122.347	0.8	rating	0.6197	age	surprise	male	EA	young	n/a
122.564	0.583	rating_mouse_trajectory	0.6197	age	surprise	male	EA	young	n/a
125.271	1.311	face	n/a	age	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
