onset	duration	subtask_type	event_type	value	response_accuracy	stim_file_TODO	participant_response	reaction_time
251.161	0.9	memory	test	test_old	correct	task-memory/obj249rooster.png	old	n/a
253.962	0.892	memory	test	test_old	correct	task-memory/obj078dentist.png	old	n/a
256.796	1.052	memory	test	test_new	correct	task-memory/obj022bell.png	new	n/a
259.447	0.866	memory	test	test_old	correct	task-memory/obj263seahorse.png	old	n/a
262.199	1.461	memory	test	test_new	correct	task-memory/obj219pillow.png	new	n/a
264.933	0.932	memory	test	test_old	correct	task-memory/obj045camel.png	old	n/a
267.551	1.263	memory	test	test_new	correct	task-memory/obj143horse.png	new	n/a
270.368	0.752	memory	test	test_old	correct	task-memory/obj025binoculars.png	old	n/a
273.269	1.159	memory	test	test_old	correct	task-memory/obj255sailor.png	old	n/a
276.187	0.888	memory	test	test_new	correct	task-memory/obj198octopus.png	new	n/a
278.888	1.203	memory	test	test_new	correct	task-memory/obj315trumpet.png	new	n/a
281.856	0.813	memory	test	test_old	correct	task-memory/obj183mirror.png	old	n/a
284.607	0.905	memory	test	test_new	correct	task-memory/obj070cow.png	new	n/a
287.458	1.226	memory	test	test_old	correct	task-memory/obj208paper.png	old	n/a
290.442	1.071	memory	test	test_new	correct	task-memory/obj348zipper.png	new	n/a
293.093	1.023	memory	test	test_old	correct	task-memory/obj228porcupine.png	old	n/a
295.928	1.242	memory	test	test_new	correct	task-memory/obj319typewriter.png	new	n/a
298.546	1.521	memory	test	test_new	correct	task-memory/obj326violin.png	new	n/a
308.866	1.017	memory	dummy	study_dummy	n/a	task-memory/obj009asparagus.png	n/a	n/a
310.9	1.017	memory	dummy	study_dummy	n/a	task-memory/obj020bat.png	n/a	n/a
312.934	1.017	memory	dummy	study_dummy	n/a	task-memory/obj069corn.png	n/a	n/a
314.968	1.017	memory	study	study	n/a	task-memory/obj196nose.png	n/a	n/a
317.002	1.017	memory	study	study	n/a	task-memory/obj042cactus.png	n/a	n/a
319.037	1.017	memory	study	study	n/a	task-memory/obj293table.png	n/a	n/a
321.071	1.017	memory	study	study	n/a	task-memory/obj161lamp.png	n/a	n/a
323.105	1.017	memory	study	study	n/a	task-memory/obj203paintbrush.png	n/a	n/a
325.139	1.017	memory	study	study	n/a	task-memory/obj135heart.png	n/a	n/a
327.173	1.017	memory	study	study	n/a	task-memory/obj225pizza.png	n/a	n/a
329.207	1.017	memory	study	study	n/a	task-memory/obj335wheelbarrow.png	n/a	n/a
331.241	1.034	memory	study	study	n/a	task-memory/obj110football.png	n/a	n/a
333.292	1.034	memory	study	study	n/a	task-memory/obj079desk.png	n/a	n/a
335.343	1.034	memory	study	study	n/a	task-memory/obj085donkey.png	n/a	n/a
337.393	1.017	memory	study	study	n/a	task-memory/obj282spatula.png	n/a	n/a
339.428	1.017	memory	study	study	n/a	task-memory/obj077deer.png	n/a	n/a
341.478	1.017	memory	study	study	n/a	task-memory/obj049cane.png	n/a	n/a
343.529	1.017	memory	study	study	n/a	task-memory/obj073crackers.png	n/a	n/a
345.58	1.017	memory	study	study	n/a	task-memory/obj038broom.png	n/a	n/a
347.614	1.017	memory	study	study	n/a	task-memory/obj347zebra.png	n/a	n/a
349.648	1.017	memory	study	study	n/a	task-memory/obj002acorn.png	n/a	n/a
351.682	1.017	memory	study	study	n/a	task-memory/obj267shower.png	n/a	n/a
353.716	1.017	memory	study	study	n/a	task-memory/obj092ear.png	n/a	n/a
355.75	1.017	memory	dummy	study_dummy	n/a	task-memory/obj090drum.png	n/a	n/a
357.784	1.017	memory	dummy	study_dummy	n/a	task-memory/obj141hoof.png	n/a	n/a
359.819	1.017	memory	dummy	study_dummy	n/a	task-memory/obj292sword.png	n/a	n/a
372.007	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
400.067	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
428.128	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
456.188	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.801	1.44	memory	test	test_old	correct	task-memory/obj267shower.png	old	n/a
492.502	1.165	memory	test	test_new	correct	task-memory/obj194nest.png	new	n/a
495.12	0.814	memory	test	test_old	correct	task-memory/obj042cactus.png	old	n/a
497.904	1.713	memory	test	test_new	correct	task-memory/obj088drawer.png	new	n/a
500.872	1.05	memory	test	test_new	correct	task-memory/obj074cross.png	new	n/a
503.473	1.06	memory	test	test_new	correct	task-memory/obj337whip.png	new	n/a
506.207	1.536	memory	test	test_old	correct	task-memory/obj293table.png	old	n/a
508.991	0.876	memory	test	test_new	correct	task-memory/obj339wig.png	new	n/a
511.926	0.824	memory	test	test_old	correct	task-memory/obj196nose.png	old	n/a
514.594	1.013	memory	test	test_new	correct	task-memory/obj096eskimo.png	new	n/a
517.195	1.059	memory	test	test_new	correct	task-memory/obj037bridge.png	new	n/a
520.046	0.898	memory	test	test_new	correct	task-memory/obj281spaghetti.png	new	n/a
522.68	0.873	memory	test	test_old	correct	task-memory/obj079desk.png	old	n/a
525.481	1.601	memory	test	test_new	correct	task-memory/obj052carrot.png	new	n/a
528.582	1.045	memory	test	test_old	correct	task-memory/obj347zebra.png	old	n/a
531.467	0.948	memory	test	test_old	correct	task-memory/obj161lamp.png	old	n/a
534.184	0.729	memory	test	test_old	correct	task-memory/obj335wheelbarrow.png	old	n/a
537.102	0.744	memory	test	test_new	correct	task-memory/obj311train.png	new	n/a
540.103	1.042	memory	test	test_new	correct	task-memory/obj283spider.png	new	n/a
542.688	1.107	memory	test	test_new	correct	task-memory/obj288strawberry.png	new	n/a
545.639	0.803	memory	test	test_old	correct	task-memory/obj038broom.png	old	n/a
548.656	0.751	memory	test	test_old	correct	task-memory/obj110football.png	old	n/a
551.441	0.963	memory	test	test_old	correct	task-memory/obj077deer.png	old	n/a
554.092	0.938	memory	test	test_old	correct	task-memory/obj085donkey.png	old	n/a
557.093	0.994	memory	test	test_old	correct	task-memory/obj135heart.png	old	n/a
559.877	2.0	memory	test	test_new	correct	task-memory/obj154key.png	n/a	n/a
562.845	0.817	memory	test	test_old	correct	task-memory/obj092ear.png	old	n/a
565.73	1.02	memory	test	test_new	correct	task-memory/obj247rollerskate.png	new	n/a
568.464	0.882	memory	test	test_new	correct	task-memory/obj303tiger.png	new	n/a
571.165	0.745	memory	test	test_old	correct	task-memory/obj073crackers.png	old	n/a
573.933	0.766	memory	test	test_old	correct	task-memory/obj002acorn.png	old	n/a
576.667	0.768	memory	test	test_new	correct	task-memory/obj275slingshot.png	new	n/a
579.685	1.079	memory	test	test_new	correct	task-memory/obj062cigarette.png	new	n/a
582.686	0.849	memory	test	test_old	correct	task-memory/obj203paintbrush.png	old	n/a
585.237	0.736	memory	test	test_old	correct	task-memory/obj049cane.png	old	n/a
588.071	0.986	memory	test	test_new	correct	task-memory/obj195net.png	new	n/a
590.739	1.142	memory	test	test_new	correct	task-memory/obj214pencil.png	new	n/a
593.757	1.058	memory	test	test_new	correct	task-memory/obj005ant.png	new	n/a
596.741	0.717	memory	test	test_old	correct	task-memory/obj282spatula.png	old	n/a
599.526	0.91	memory	test	test_old	correct	task-memory/obj225pizza.png	old	n/a
