onset	duration	trial_type	response_value	stim_file
2.767	119.127	video	n/a	task-alignvideo/ses-02_run-02_order-01_content-mediabias.mp4
126.46	n/a	rating_relevance	n/a	n/a
131.495	n/a	rating_happy	n/a	n/a
136.514	n/a	rating_sad	n/a	n/a
141.532	n/a	rating_afraid	n/a	n/a
146.568	n/a	rating_disgusted	n/a	n/a
151.603	n/a	rating_warm	n/a	n/a
156.638	n/a	rating_engaged	n/a	n/a
157.177	207.956	video	n/a	task-alignvideo/ses-02_run-02_order-02_content-photography.mp4
369.701	n/a	rating_relevance	n/a	n/a
374.736	n/a	rating_happy	n/a	n/a
379.771	n/a	rating_sad	n/a	n/a
384.79	n/a	rating_afraid	n/a	n/a
389.825	n/a	rating_disgusted	n/a	n/a
394.86	n/a	rating_warm	n/a	n/a
399.895	n/a	rating_engaged	n/a	n/a
400.426	203.929	video	n/a	task-alignvideo/ses-02_run-02_order-03_content-menrunning.mp4
608.907	n/a	rating_relevance	n/a	n/a
613.942	n/a	rating_happy	n/a	n/a
618.977	n/a	rating_sad	n/a	n/a
624.012	n/a	rating_afraid	n/a	n/a
629.031	n/a	rating_disgusted	n/a	n/a
634.066	n/a	rating_warm	n/a	n/a
639.101	n/a	rating_engaged	n/a	n/a
639.634	177.528	video	n/a	task-alignvideo/ses-02_run-02_order-04_content-giving.mp4
821.736	n/a	rating_relevance	n/a	n/a
826.771	n/a	rating_happy	n/a	n/a
831.79	n/a	rating_sad	n/a	n/a
836.825	n/a	rating_afraid	n/a	n/a
841.86	n/a	rating_disgusted	n/a	n/a
846.895	n/a	rating_warm	n/a	n/a
851.914	n/a	rating_engaged	n/a	n/a
