onset	duration	trial_type	response_value	stim_file
2.765	116.37	video	n/a	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
120.495	1.317	rating_relevance	7.08	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
125.764	1.57	rating_happy	40.21	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
130.449	1.232	rating_sad	30.94	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
135.618	1.382	rating_afraid	2.4	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
140.403	1.15	rating_disgusted	4.79	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
145.555	1.283	rating_warm	60.1	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
151.007	1.716	rating_engaged	65.31	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
154.321	179.337	video	n/a	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
335.525	1.835	rating_relevance	21.67	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
340.327	1.616	rating_happy	29.58	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
344.462	0.739	rating_sad	13.44	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
350.098	1.354	rating_afraid	55.83	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
354.916	1.152	rating_disgusted	27.4	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
360.651	1.865	rating_warm	8.85	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
364.686	0.883	rating_engaged	59.06	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
368.836	26.883	video	n/a	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
397.632	1.884	rating_relevance	37.71	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
402.05	1.282	rating_happy	7.92	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
406.852	1.066	rating_sad	62.19	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
412.921	2.117	rating_afraid	62.6	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
417.539	1.717	rating_disgusted	25.73	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
421.774	0.933	rating_warm	6.77	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
426.743	0.883	rating_engaged	37.4	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
430.892	62.843	video	n/a	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
495.702	1.931	rating_relevance	6.25	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
499.62	0.833	rating_happy	3.12	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
504.672	0.866	rating_sad	56.67	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
510.591	1.766	rating_afraid	57.6	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
514.959	1.116	rating_disgusted	2.29	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
520.644	1.783	rating_warm	8.02	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
525.613	1.739	rating_engaged	64.79	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
