onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
7.828	12.663	narrative_presentation	n/a	n/a	Enmity of kin	prison	Audio	task-narratives/Narrative5Situation1.mp3
20.491	1.519	rating_feeling	1114	572	Enmity of kin	prison	Audio	n/a
20.625	1.386	feeling_mouse_trajectory	1114	572	Enmity of kin	prison	Audio	n/a
24.516	1.768	rating_expectation	785	565	Enmity of kin	prison	Audio	n/a
24.916	1.368	expectation_mouse_trajectory	785	565	Enmity of kin	prison	Audio	n/a
31.57	28.104	narrative_presentation	n/a	n/a	All sacrificed for passion	prison	Audio	task-narratives/Narrative5Situation2.mp3
59.673	1.505	rating_feeling	815	558	All sacrificed for passion	prison	Audio	n/a
60.257	0.921	feeling_mouse_trajectory	815	558	All sacrificed for passion	prison	Audio	n/a
63.698	2.753	rating_expectation	725	504	All sacrificed for passion	prison	Audio	n/a
64.165	2.286	expectation_mouse_trajectory	725	504	All sacrificed for passion	prison	Audio	n/a
70.75	13.312	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Audio	task-narratives/Narrative5Situation3.mp3
84.062	1.668	rating_feeling	789	539	Discovery of dishonour of loved one	prison	Audio	n/a
84.395	1.334	feeling_mouse_trajectory	789	539	Discovery of dishonour of loved one	prison	Audio	n/a
88.088	2.211	rating_expectation	731	483	Discovery of dishonour of loved one	prison	Audio	n/a
88.521	1.777	expectation_mouse_trajectory	731	483	Discovery of dishonour of loved one	prison	Audio	n/a
93.142	20.148	narrative_presentation	n/a	n/a	Crimes of love	park	Audio	task-narratives/Narrative5Situation4.mp3
113.29	1.685	rating_feeling	1093	558	Crimes of love	park	Audio	n/a
113.857	1.118	feeling_mouse_trajectory	1093	558	Crimes of love	park	Audio	n/a
117.315	2.051	rating_expectation	743	491	Crimes of love	park	Audio	n/a
117.365	2.001	expectation_mouse_trajectory	743	491	Crimes of love	park	Audio	n/a
126.388	14.111	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	park	Audio	task-narratives/Narrative5Situation5.mp3
140.499	1.774	rating_feeling	798	565	Necessity of sacrificing loved ones	park	Audio	n/a
140.966	1.308	feeling_mouse_trajectory	798	565	Necessity of sacrificing loved ones	park	Audio	n/a
144.532	1.773	rating_expectation	620	418	Necessity of sacrificing loved ones	park	Audio	n/a
144.898	1.406	expectation_mouse_trajectory	620	418	Necessity of sacrificing loved ones	park	Audio	n/a
151.613	5.478	narrative_presentation	n/a	n/a	Adultery	park	Audio	task-narratives/Narrative5Situation6.mp3
157.091	2.235	rating_feeling	803	580	Adultery	park	Audio	n/a
157.741	1.585	feeling_mouse_trajectory	803	580	Adultery	park	Audio	n/a
161.115	2.268	rating_expectation	656	448	Adultery	park	Audio	n/a
161.598	1.784	expectation_mouse_trajectory	656	448	Adultery	park	Audio	n/a
169.17	20.845	narrative_presentation	n/a	n/a	Revolt	beach	Audio	task-narratives/Narrative5Situation7.mp3
190.015	2.373	rating_feeling	815	537	Revolt	beach	Audio	n/a
190.699	1.689	feeling_mouse_trajectory	815	537	Revolt	beach	Audio	n/a
194.048	1.908	rating_expectation	639	422	Revolt	beach	Audio	n/a
194.414	1.541	expectation_mouse_trajectory	639	422	Revolt	beach	Audio	n/a
201.101	7.273	narrative_presentation	n/a	n/a	An enemy loved	beach	Audio	task-narratives/Narrative5Situation8.mp3
208.374	3.018	rating_feeling	828	556	An enemy loved	beach	Audio	n/a
209.324	2.068	feeling_mouse_trajectory	828	556	An enemy loved	beach	Audio	n/a
212.401	2.434	rating_expectation	659	408	An enemy loved	beach	Audio	n/a
212.834	2.001	expectation_mouse_trajectory	659	408	An enemy loved	beach	Audio	n/a
219.456	37.937	narrative_presentation	n/a	n/a	Mistaken jealousy	beach	Audio	task-narratives/Narrative5Situation9.mp3
257.393	2.218	rating_feeling	1151	580	Mistaken jealousy	beach	Audio	n/a
257.776	1.834	feeling_mouse_trajectory	1151	580	Mistaken jealousy	beach	Audio	n/a
261.419	2.184	rating_expectation	714	474	Mistaken jealousy	beach	Audio	n/a
261.919	1.684	expectation_mouse_trajectory	714	474	Mistaken jealousy	beach	Audio	n/a
267.474	25.967	narrative_presentation	n/a	n/a	Recovery of a lost one	town	Audio	task-narratives/Narrative6Situation1.mp3
293.44	2.951	rating_feeling	753	512	Recovery of a lost one	town	Audio	n/a
294.107	2.285	feeling_mouse_trajectory	753	512	Recovery of a lost one	town	Audio	n/a
297.465	3.151	rating_expectation	651	431	Recovery of a lost one	town	Audio	n/a
297.999	2.618	expectation_mouse_trajectory	651	431	Recovery of a lost one	town	Audio	n/a
304.521	27.983	narrative_presentation	n/a	n/a	The enigma	town	Audio	task-narratives/Narrative6Situation2.mp3
332.503	2.236	rating_feeling	786	561	The enigma	town	Audio	n/a
333.103	1.636	feeling_mouse_trajectory	786	561	The enigma	town	Audio	n/a
336.532	2.468	rating_expectation	694	479	The enigma	town	Audio	n/a
336.898	2.101	expectation_mouse_trajectory	694	479	The enigma	town	Audio	n/a
345.587	11.974	narrative_presentation	n/a	n/a	Revolt	town	Audio	task-narratives/Narrative6Situation3.mp3
357.56	2.201	rating_feeling	865	527	Revolt	town	Audio	n/a
358.177	1.584	feeling_mouse_trajectory	865	527	Revolt	town	Audio	n/a
361.59	1.692	rating_expectation	691	495	Revolt	town	Audio	n/a
361.973	1.309	expectation_mouse_trajectory	691	495	Revolt	town	Audio	n/a
367.66	11.98	narrative_presentation	n/a	n/a	Loss of loved one	swamp	Audio	task-narratives/Narrative6Situation4.mp3
379.64	2.169	rating_feeling	654	428	Loss of loved one	swamp	Audio	n/a
380.007	1.802	feeling_mouse_trajectory	654	428	Loss of loved one	swamp	Audio	n/a
383.665	2.034	rating_expectation	635	453	Loss of loved one	swamp	Audio	n/a
384.048	1.651	expectation_mouse_trajectory	635	453	Loss of loved one	swamp	Audio	n/a
389.719	7.311	narrative_presentation	n/a	n/a	An enemy loved	swamp	Audio	task-narratives/Narrative6Situation5.mp3
397.03	2.201	rating_feeling	688	483	An enemy loved	swamp	Audio	n/a
398.18	1.051	feeling_mouse_trajectory	688	483	An enemy loved	swamp	Audio	n/a
401.054	1.927	rating_expectation	631	404	An enemy loved	swamp	Audio	n/a
401.371	1.611	expectation_mouse_trajectory	631	404	An enemy loved	swamp	Audio	n/a
407.108	10.815	narrative_presentation	n/a	n/a	Daring Enterprise	swamp	Audio	task-narratives/Narrative6Situation6.mp3
417.924	2.004	rating_feeling	633	420	Daring Enterprise	swamp	Audio	n/a
418.407	1.521	feeling_mouse_trajectory	633	420	Daring Enterprise	swamp	Audio	n/a
421.949	1.936	rating_expectation	611	439	Daring Enterprise	swamp	Audio	n/a
422.349	1.536	expectation_mouse_trajectory	611	439	Daring Enterprise	swamp	Audio	n/a
431.018	23.281	narrative_presentation	n/a	n/a	Self-sacrifice for kin	city	Audio	task-narratives/Narrative6Situation7.mp3
454.3	3.141	rating_feeling	826	537	Self-sacrifice for kin	city	Audio	n/a
456.416	1.024	feeling_mouse_trajectory	826	537	Self-sacrifice for kin	city	Audio	n/a
458.326	2.289	rating_expectation	727	452	Self-sacrifice for kin	city	Audio	n/a
459.376	1.239	expectation_mouse_trajectory	727	452	Self-sacrifice for kin	city	Audio	n/a
467.384	5.275	narrative_presentation	n/a	n/a	Falling prey to misfortune	city	Audio	task-narratives/Narrative6Situation8.mp3
472.658	2.468	rating_feeling	850	557	Falling prey to misfortune	city	Audio	n/a
473.425	1.701	feeling_mouse_trajectory	850	557	Falling prey to misfortune	city	Audio	n/a
476.682	1.684	rating_expectation	710	505	Falling prey to misfortune	city	Audio	n/a
477.049	1.317	expectation_mouse_trajectory	710	505	Falling prey to misfortune	city	Audio	n/a
484.738	9.334	narrative_presentation	n/a	n/a	Madness	city	Audio	task-narratives/Narrative6Situation9.mp3
494.072	1.843	rating_feeling	634	383	Madness	city	Audio	n/a
494.388	1.526	feeling_mouse_trajectory	634	383	Madness	city	Audio	n/a
498.091	2.041	rating_expectation	659	428	Madness	city	Audio	n/a
498.541	1.591	expectation_mouse_trajectory	659	428	Madness	city	Audio	n/a
