onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
8.05777287483215	0.2	posner	invalid_cue	correct	right	n/a		1
8.27452087402344	0.483679056167603	posner	target_response	correct	right	left	left	1
16.6443088054657	0.2	posner	invalid_cue	correct	left	n/a		2
16.8443832397461	0.378059864044189	posner	target_response	correct	left	right	right	2
20.2123062610626	0.2	posner	valid_cue	correct	right	n/a		3
20.4123804569244	0.406981468200684	posner	target_response	correct	right	right	right	3
23.6802661418915	0.2	posner	valid_cue	correct	right	n/a		4
23.8803405761719	0.409291505813599	posner	target_response	correct	right	right	right	4
27.0481879711151	0.2	posner	invalid_cue	correct	right	n/a		5
27.2482631206512	0.465906858444214	posner	target_response	correct	right	left	left	5
30.1159987449646	0.2	posner	invalid_cue	correct	left	n/a		6
30.3160738945007	0.39067006111145	posner	target_response	correct	left	right	right	6
33.3838851451874	0.2	posner	invalid_cue	correct	left	n/a		7
33.5839591026306	0.396129846572876	posner	target_response	correct	left	right	right	7
39.4528150558472	0.2	posner	invalid_cue	correct	right	n/a		8
39.6528894901276	0.407376527786255	posner	target_response	correct	right	left	left	8
49.6232740879059	0.2	posner	invalid_cue	correct	right	n/a		9
49.823349237442	0.361680746078491	posner	target_response	correct	right	left	left	9
59.0934727191925	0.2	posner	valid_cue	correct	right	n/a		10
59.2935473918915	0.426216602325439	posner	target_response	correct	right	right	right	10
63.1616561412811	0.2	posner	invalid_cue	correct	right	n/a		11
63.3617303371429	0.413566589355469	posner	target_response	correct	right	left	left	11
66.9297275543213	0.2	posner	invalid_cue	correct	left	n/a		12
67.129802942276	0.543607950210571	posner	target_response	correct	left	right	right	12
70.6977999210358	0.2	posner	invalid_cue	correct	left	n/a		13
70.8978753089905	0.476952791213989	posner	target_response	correct	left	right	right	13
78.1672520637512	0.2	posner	valid_cue	correct	left	n/a		14
78.3673269748688	0.341107130050659	posner	target_response	correct	left	left	left	14
81.6352126598358	0.2	posner	invalid_cue	correct	left	n/a		15
81.8352870941162	0.50876784324646	posner	target_response	correct	left	right	right	15
84.6029849052429	0.2	posner	valid_cue	correct	left	n/a		16
84.8030598163605	0.383667230606079	posner	target_response	correct	left	left	left	16
87.6707963943481	0.2	posner	invalid_cue	correct	right	n/a		17
87.8708710670471	0.443281888961792	posner	target_response	correct	right	left	left	17
91.6389429569244	0.2	posner	invalid_cue	correct	right	n/a		18
91.8390171527863	0.460116863250732	posner	target_response	correct	right	left	left	18
94.9068276882172	0.2	posner	valid_cue	correct	right	n/a		19
95.1069030761719	0.47080397605896	posner	target_response	correct	right	right	right	19
102.376280069351	0.2	posner	invalid_cue	correct	left	n/a		20
102.576354980469	0.403751134872437	posner	target_response	correct	left	right	right	20
106.044315099716	0.2	posner	valid_cue	correct	right	n/a		21
106.244390010834	0.54298996925354	posner	target_response	correct	right	right	right	21
109.612311840057	0.2	posner	invalid_cue	correct	left	n/a		22
