onset	duration	question	event_type	participant_response	normative_response	response_accuracy	stim_file
5.026940107345581	1.440459966659546	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_007.jpg
6.777600049972534	0.9522600173950195	reaching?	how_hand	no	no	correct	task-tomspunt/H_532.jpg
8.044739961624146	0.8380200862884521	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_474.jpg
9.195160150527954	1.1378698348999023	reaching?	how_hand	no	no	correct	task-tomspunt/H_438.jpg
10.645699977874756	1.3543701171875	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_364.jpg
12.312989950180054	1.2527601718902588	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_006.jpg
13.880239963531494	1.1691100597381592	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_003.jpg
15.364130020141602	0.8847000598907471	reaching?	how_hand	no	no	correct	task-tomspunt/H_132.jpg
22.550140142440796	0.9852499961853027	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_627.jpg
23.850630044937134	1.0018501281738281	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_438.jpg
25.167790174484253	1.3645098209381104	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_364.jpg
26.83508014678955	0.018270015716552734	healthy?	why_hand	yes	no	incorrect	task-tomspunt/H_130.jpg
27.168529987335205	0.9353599548339844	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_362.jpg
28.419000148773193	0.9347100257873535	healthy?	why_hand	no	no	correct	task-tomspunt/H_007.jpg
29.669470071792603	0.8186500072479248	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_167.jpg
30.80322003364563	0.9855999946594238	healthy?	why_hand	no	no	correct	task-tomspunt/H_019.jpg
41.6572699546814	0.6853201389312744	admiring?	why_face	yes	yes	correct	task-tomspunt/F_779.jpg
42.65763998031616	0.9086501598358154	admiring?	why_face	yes	yes	correct	task-tomspunt/F_593.jpg
43.874760150909424	1.0581798553466797	admiring?	why_face	no	no	correct	task-tomspunt/F_110.jpg
45.24194002151489	0.8853600025177002	admiring?	why_face	yes	yes	correct	task-tomspunt/F_590.jpg
46.44238996505737	1.3572301864624023	admiring?	why_face	no	no	correct	task-tomspunt/F_692.jpg
48.10967993736267	0.9726600646972656	admiring?	why_face	yes	yes	correct	task-tomspunt/F_759.jpg
49.39349007606506	0.8221800327301025	admiring?	why_face	yes	yes	correct	task-tomspunt/F_648.jpg
50.52724003791809	1.0051000118255615	admiring?	why_face	no	no	correct	task-tomspunt/F_129.jpg
60.63101005554199	1.0850400924682617	smiling?	how_face	yes	yes	correct	task-tomspunt/F_139.jpg
62.03154015541077	0.8017499446868896	smiling?	how_face	no	no	correct	task-tomspunt/F_712.jpg
63.14862012863159	0.7013499736785889	smiling?	how_face	yes	yes	correct	task-tomspunt/F_695.jpg
64.16566014289856	0.6852798461914062	smiling?	how_face	no	no	correct	task-tomspunt/F_758.jpg
65.16603994369507	0.5335001945495605	smiling?	how_face	yes	yes	correct	task-tomspunt/F_083.jpg
65.99968004226685	0.9014499187469482	smiling?	how_face	yes	yes	correct	task-tomspunt/F_759.jpg
67.21679997444153	0.7183401584625244	smiling?	how_face	no	no	correct	task-tomspunt/F_412.jpg
68.25051999092102	0.6513500213623047	smiling?	how_face	yes	yes	correct	task-tomspunt/F_593.jpg
78.1542100906372	1.128619909286499	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_136.jpg
79.58808016777039	1.0685298442840576	lifting?	how_hand	no	no	correct	task-tomspunt/H_038.jpg
80.97193002700806	1.3522899150848389	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_189.jpg
82.63921999931335	1.1515300273895264	lifting?	how_hand	no	no	correct	task-tomspunt/H_077.jpg
84.10643005371094	1.1426200866699219	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_443.jpg
85.55697011947632	0.9847099781036377	lifting?	how_hand	no	no	correct	task-tomspunt/H_012.jpg
86.85746002197266	0.8184001445770264	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_362.jpg
87.991219997406	0.9082000255584717	lifting?	how_hand	no	yes	incorrect	task-tomspunt/H_170.jpg
100.62926006317139	1.2869699001312256	helping?	why_hand	yes	yes	correct	task-tomspunt/H_077.jpg
102.22986006736755	1.0198700428009033	helping?	why_hand	yes	yes	correct	task-tomspunt/H_349.jpg
103.5636899471283	0.01949000358581543	helping?	why_hand	yes	yes	correct	task-tomspunt/H_474.jpg
103.89715003967285	1.871690034866333	helping?	why_hand	yes	yes	correct	task-tomspunt/H_024.jpg
105.93124008178711	0.018110036849975586	helping?	why_hand	yes	no	incorrect	task-tomspunt/H_012.jpg
106.26470017433167	1.668379783630371	helping?	why_hand	no	no	correct	task-tomspunt/H_159.jpg
108.24876999855042	0.9353699684143066	helping?	why_hand	yes	yes	correct	task-tomspunt/H_111.jpg
109.4992401599884	1.0514099597930908	helping?	why_hand	no	no	correct	task-tomspunt/H_091.jpg
118.50258994102478	1.3464901447296143	proud?	why_face	yes	yes	correct	task-tomspunt/F_598.jpg
120.15321016311646	0.9790899753570557	proud?	why_face	no	no	correct	task-tomspunt/F_760.jpg
121.43702006340027	0.9853899478912354	proud?	why_face	yes	yes	correct	task-tomspunt/F_582.jpg
122.7375099658966	0.7281200885772705	proud?	why_face	no	no	correct	task-tomspunt/F_412.jpg
123.77121996879578	0.934840202331543	proud?	why_face	yes	yes	correct	task-tomspunt/F_083.jpg
125.02169013023376	1.1519498825073242	proud?	why_face	no	no	correct	task-tomspunt/F_776.jpg
126.48890995979309	1.1683101654052734	proud?	why_face	yes	yes	correct	task-tomspunt/F_618.jpg
127.97279000282288	1.3348400592803955	proud?	why_face	yes	yes	correct	task-tomspunt/F_695.jpg
136.04246997833252	1.0065701007843018	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_590.jpg
137.35963010787964	0.023109912872314453	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_433.jpg
137.6930799484253	0.8891401290893555	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_716.jpg
138.89353013038635	0.9387600421905518	looking to side?	how_face	yes	no	incorrect	task-tomspunt/F_779.jpg
140.14400005340576	1.2716000080108643	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_760.jpg
141.7279200553894	1.020970106124878	looking to side?	how_face	no	no	correct	task-tomspunt/F_111.jpg
143.06175017356873	0.7879598140716553	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_110.jpg
144.16216015815735	1.1849799156188965	looking to side?	how_face	no	no	correct	task-tomspunt/F_798.jpg
155.14959001541138	0.9853501319885254	argument?	why_face	yes	yes	correct	task-tomspunt/F_716.jpg
156.4500801563263	0.7829298973083496	argument?	why_face	no	no	correct	task-tomspunt/F_139.jpg
157.53382015228271	0.9186999797821045	argument?	why_face	yes	yes	correct	task-tomspunt/F_712.jpg
158.7676100730896	1.0148699283599854	argument?	why_face	no	no	correct	task-tomspunt/F_433.jpg
160.08476996421814	0.7179701328277588	argument?	why_face	yes	yes	correct	task-tomspunt/F_403.jpg
161.11848998069763	0.8475301265716553	argument?	why_face	no	no	correct	task-tomspunt/F_844.jpg
162.26891994476318	0.8346500396728516	argument?	why_face	yes	yes	correct	task-tomspunt/F_743.jpg
163.419340133667	0.9350600242614746	argument?	why_face	yes	yes	correct	task-tomspunt/F_758.jpg
172.98958015441895	0.6266298294067383	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_844.jpg
173.923259973526	0.8597400188446045	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_776.jpg
175.09036016464233	0.791949987411499	open mouth?	how_face	no	no	correct	task-tomspunt/F_544.jpg
176.19077014923096	0.5752198696136475	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_692.jpg
177.0744400024414	0.7020599842071533	open mouth?	how_face	no	no	correct	task-tomspunt/F_584.jpg
178.09148001670837	0.7680299282073975	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_403.jpg
179.1752200126648	0.7021801471710205	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_086.jpg
180.19227004051208	1.0067999362945557	open mouth?	how_face	no	no	correct	task-tomspunt/F_648.jpg
190.87958002090454	1.1528000831604004	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_019.jpg
192.34680008888245	0.9354000091552734	pressing button?	how_hand	no	no	correct	task-tomspunt/H_024.jpg
193.59727001190186	0.9518201351165771	pressing button?	how_hand	no	no	correct	task-tomspunt/H_130.jpg
194.86440014839172	0.66798996925354	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_502.jpg
195.8480999469757	0.7846901416778564	pressing button?	how_hand	no	no	correct	task-tomspunt/H_261.jpg
196.9485101699829	0.8350098133087158	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_332.jpg
198.09894013404846	0.7183699607849121	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_126.jpg
199.13266015052795	0.9183897972106934	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_483.jpg
208.6695499420166	1.3687100410461426	competing?	why_hand	yes	yes	correct	task-tomspunt/H_261.jpg
210.35351014137268	0.7685599327087402	competing?	why_hand	no	no	correct	task-tomspunt/H_483.jpg
211.4372501373291	0.6123600006103516	competing?	why_hand	yes	yes	correct	task-tomspunt/H_132.jpg
212.35425996780396	0.8348400592803955	competing?	why_hand	no	no	correct	task-tomspunt/H_126.jpg
213.5046901702881	0.9021799564361572	competing?	why_hand	yes	yes	correct	task-tomspunt/H_136.jpg
214.72181010246277	1.2022299766540527	competing?	why_hand	no	no	correct	task-tomspunt/H_502.jpg
216.23904013633728	0.7769598960876465	competing?	why_hand	yes	yes	correct	task-tomspunt/H_003.jpg
217.3227801322937	0.8601398468017578	competing?	why_hand	yes	yes	correct	task-tomspunt/H_170.jpg
226.7429599761963	1.285520076751709	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_544.jpg
