onset	duration	subtask_type	event_type	value	response_accuracy	stim_file_TODO	participant_response	reaction_time
264.567	0.639	memory	test	test_new	correct	task-memory/obj024bicycle.png	new	n/a
267.268	0.685	memory	test	test_old	correct	task-memory/obj266shovel.png	old	n/a
269.986	1.599	memory	test	test_new	incorrect	task-memory/obj318tweezers.png	old	n/a
272.72	0.616	memory	test	test_old	correct	task-memory/obj114frog.png	old	n/a
275.438	0.711	memory	test	test_old	correct	task-memory/obj186mop.png	old	n/a
278.039	0.731	memory	test	test_new	incorrect	task-memory/obj228porcupine.png	old	n/a
280.756	0.673	memory	test	test_old	correct	task-memory/obj321unicorn.png	old	n/a
283.441	0.632	memory	test	test_old	incorrect	task-memory/obj243robot.png	new	n/a
286.058	0.894	memory	test	test_old	correct	task-memory/obj337whip.png	old	n/a
288.659	0.656	memory	test	test_old	correct	task-memory/obj110football.png	old	n/a
291.677	0.768	memory	test	test_old	correct	task-memory/obj098fan.png	old	n/a
294.478	0.852	memory	test	test_old	correct	task-memory/obj112fountain.png	old	n/a
297.029	0.677	memory	test	test_new	correct	task-memory/obj252ruler.png	new	n/a
308.5	1.017	memory	dummy	study_dummy	n/a	task-memory/obj064clock.png	n/a	n/a
310.551	1.017	memory	dummy	study_dummy	n/a	task-memory/obj128hamburger.png	n/a	n/a
312.585	1.017	memory	dummy	study_dummy	n/a	task-memory/obj161lamp.png	n/a	n/a
314.636	1.017	memory	study	study	n/a	task-memory/obj290sun.png	n/a	n/a
316.686	1.017	memory	study	study	n/a	task-memory/obj136heel.png	n/a	n/a
318.737	1.017	memory	study	study	n/a	task-memory/obj200orange.png	n/a	n/a
320.771	1.017	memory	study	study	n/a	task-memory/obj006apple.png	n/a	n/a
322.805	1.017	memory	study	study	n/a	task-memory/obj103fire.png	n/a	n/a
324.839	1.017	memory	study	study	n/a	task-memory/obj066dime.png	n/a	n/a
326.874	1.017	memory	study	study	n/a	task-memory/obj037bridge.png	n/a	n/a
328.908	1.017	memory	study	study	n/a	task-memory/obj118giraffe.png	n/a	n/a
330.942	1.017	memory	study	study	n/a	task-memory/obj120glasses.png	n/a	n/a
332.976	1.017	memory	study	study	n/a	task-memory/obj028boat.png	n/a	n/a
335.01	1.017	memory	study	study	n/a	task-memory/obj059chicken.png	n/a	n/a
337.044	1.017	memory	study	study	n/a	task-memory/obj275slingshot.png	n/a	n/a
339.078	1.017	memory	study	study	n/a	task-memory/obj035box.png	n/a	n/a
341.112	1.017	memory	study	study	n/a	task-memory/obj038broom.png	n/a	n/a
343.146	1.017	memory	study	study	n/a	task-memory/obj170lipstick.png	n/a	n/a
345.18	1.017	memory	study	study	n/a	task-memory/obj054chain.png	n/a	n/a
347.215	1.017	memory	study	study	n/a	task-memory/obj326violin.png	n/a	n/a
349.249	1.017	memory	study	study	n/a	task-memory/obj163leaf.png	n/a	n/a
351.283	1.034	memory	study	study	n/a	task-memory/obj336wheelchair.png	n/a	n/a
353.333	1.034	memory	study	study	n/a	task-memory/obj199onion.png	n/a	n/a
355.384	1.017	memory	dummy	study_dummy	n/a	task-memory/obj254safe.png	n/a	n/a
357.435	1.017	memory	dummy	study_dummy	n/a	task-memory/obj310tractor.png	n/a	n/a
359.486	1.017	memory	dummy	study_dummy	n/a	task-memory/obj343witch.png	n/a	n/a
371.59	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.651	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.778	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
455.838	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.418	0.725	memory	test	test_new	correct	task-memory/obj104fish.png	new	n/a
492.385	0.613	memory	test	test_new	correct	task-memory/obj007arrow.png	new	n/a
494.97	0.634	memory	test	test_old	correct	task-memory/obj035box.png	old	n/a
497.987	0.582	memory	test	test_new	correct	task-memory/obj068cork.png	new	n/a
500.755	0.603	memory	test	test_old	correct	task-memory/obj136heel.png	old	n/a
503.589	0.864	memory	test	test_old	correct	task-memory/obj038broom.png	old	n/a
506.457	0.566	memory	test	test_new	correct	task-memory/obj221pinecone.png	new	n/a
509.208	0.578	memory	test	test_old	correct	task-memory/obj275slingshot.png	old	n/a
512.026	0.86	memory	test	test_old	correct	task-memory/obj118giraffe.png	old	n/a
514.76	0.471	memory	test	test_old	correct	task-memory/obj120glasses.png	old	n/a
517.295	0.705	memory	test	test_new	correct	task-memory/obj126gun.png	new	n/a
519.979	0.644	memory	test	test_old	correct	task-memory/obj028boat.png	old	n/a
522.647	0.648	memory	test	test_old	correct	task-memory/obj199onion.png	old	n/a
525.198	0.718	memory	test	test_old	correct	task-memory/obj103fire.png	old	n/a
528.082	0.667	memory	test	test_new	correct	task-memory/obj201owl.png	new	n/a
531.016	0.585	memory	test	test_old	correct	task-memory/obj163leaf.png	old	n/a
534.018	0.589	memory	test	test_old	correct	task-memory/obj054chain.png	old	n/a
536.835	0.6	memory	test	test_old	correct	task-memory/obj290sun.png	old	n/a
539.803	0.708	memory	test	test_new	correct	task-memory/obj143horse.png	new	n/a
542.821	0.636	memory	test	test_old	correct	task-memory/obj326violin.png	old	n/a
545.855	0.666	memory	test	test_new	correct	task-memory/obj286stethoscope.png	new	n/a
548.64	0.69	memory	test	test_old	correct	task-memory/obj170lipstick.png	old	n/a
551.407	0.63	memory	test	test_new	correct	task-memory/obj263seahorse.png	new	n/a
554.225	0.603	memory	test	test_new	correct	task-memory/obj245rocket.png	new	n/a
556.893	0.676	memory	test	test_old	correct	task-memory/obj037bridge.png	old	n/a
559.427	0.695	memory	test	test_new	correct	task-memory/obj138helmet.png	new	n/a
562.261	0.732	memory	test	test_new	correct	task-memory/obj070cow.png	new	n/a
565.012	0.71	memory	test	test_new	correct	task-memory/obj017barbecue.png	new	n/a
568.014	0.55	memory	test	test_old	correct	task-memory/obj059chicken.png	old	n/a
570.781	0.664	memory	test	test_old	correct	task-memory/obj066dime.png	old	n/a
573.416	0.916	memory	test	test_new	correct	task-memory/obj086door.png	new	n/a
575.983	0.747	memory	test	test_old	correct	task-memory/obj336wheelchair.png	old	n/a
578.551	0.935	memory	test	test_old	correct	task-memory/obj006apple.png	old	n/a
581.368	1.22	memory	test	test_new	correct	task-memory/obj294tank.png	new	n/a
583.919	0.749	memory	test	test_new	correct	task-memory/obj111fork.png	new	n/a
586.871	0.735	memory	test	test_new	correct	task-memory/obj346yoyo.png	new	n/a
589.672	0.523	memory	test	test_old	correct	task-memory/obj200orange.png	old	n/a
592.306	0.962	memory	test	test_new	correct	task-memory/obj132hanger.png	new	n/a
595.074	0.672	memory	test	test_new	correct	task-memory/obj272skunk.png	new	n/a
597.925	0.716	memory	test	test_new	correct	task-memory/obj287stool.png	new	n/a
