onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.829	1.34	face	n/a	intensity	disgust	female	WC	young	task-faces/4Disgust_Model4_1Female_1WC_1Young.mp4
5.17	1.467	rating	0.5449	intensity	disgust	female	WC	young	n/a
6.203	0.433	rating_mouse_trajectory	0.5449	intensity	disgust	female	WC	young	n/a
7.094	1.327	face	n/a	intensity	anger	female	WC	old	task-faces/5Anger_Model2_1Female_1WC_2Old.mp4
8.421	1.57	rating	0.5024	intensity	anger	female	WC	old	n/a
9.087	0.903	rating_mouse_trajectory	0.5024	intensity	anger	female	WC	old	n/a
10.345	1.327	face	n/a	intensity	disgust	male	WC	old	task-faces/4Disgust_Model1_2Male_1WC_2Old.mp4
11.672	1.103	rating	0.3345	intensity	disgust	male	WC	old	n/a
11.989	0.786	rating_mouse_trajectory	0.3345	intensity	disgust	male	WC	old	n/a
14.599	1.341	face	n/a	intensity	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
15.94	1.579	rating	0.3548	intensity	anger	female	African	old	n/a
16.857	0.663	rating_mouse_trajectory	0.3548	intensity	anger	female	African	old	n/a
17.87	1.338	face	n/a	intensity	surprise	male	African	young	task-faces/2Surprise_Model2_2Male_3African_1Young.mp4
19.208	1.236	rating	0.3103	intensity	surprise	male	African	young	n/a
19.625	0.819	rating_mouse_trajectory	0.3103	intensity	surprise	male	African	young	n/a
25.127	1.334	face	n/a	intensity	sad	male	WC	young	task-faces/6Sad_Model4_2Male_1WC_1Young.mp4
26.461	1.876	rating	0.2597	intensity	sad	male	WC	young	n/a
27.111	1.226	rating_mouse_trajectory	0.2597	intensity	sad	male	WC	young	n/a
28.391	1.321	face	n/a	intensity	fear	male	EA	young	task-faces/3Fear_Model5_2Male_2EA_1Young.mp4
29.712	1.541	rating	0.2617	intensity	fear	male	EA	young	n/a
30.145	1.108	rating_mouse_trajectory	0.2617	intensity	fear	male	EA	young	n/a
31.636	1.311	face	n/a	intensity	fear	male	African	old	task-faces/3Fear_Model3_2Male_3African_2Old.mp4
32.947	1.523	rating	0.3143	intensity	fear	male	African	old	n/a
33.413	1.057	rating_mouse_trajectory	0.3143	intensity	fear	male	African	old	n/a
34.875	1.323	face	n/a	intensity	surprise	male	EA	young	task-faces/2Surprise_Model3_2Male_2EA_1Young.mp4
36.198	0.872	rating	0.4741	intensity	surprise	male	EA	young	n/a
36.665	0.405	rating_mouse_trajectory	0.4741	intensity	surprise	male	EA	young	n/a
38.122	1.31	face	n/a	intensity	anger	male	EA	young	task-faces/5Anger_Model4_2Male_2EA_1Young.mp4
39.432	1.221	rating	0.4053	intensity	anger	male	EA	young	n/a
39.866	0.787	rating_mouse_trajectory	0.4053	intensity	anger	male	EA	young	n/a
43.358	2.043	face	n/a	intensity	pleasure	female	WC	young	task-faces/8Pleasure_Model2_1Female_1WC_1Young.mp4
45.401	0.669	rating	0.466	intensity	pleasure	female	WC	young	n/a
48.326	1.327	face	n/a	intensity	happy	male	African	old	task-faces/1Happy_Model2_2Male_3African_2Old.mp4
49.653	1.753	rating	0.5105	intensity	happy	male	African	old	n/a
50.303	1.103	rating_mouse_trajectory	0.5105	intensity	happy	male	African	old	n/a
53.578	1.327	face	n/a	intensity	happy	male	WC	young	task-faces/1Happy_Model4_2Male_1WC_1Young.mp4
54.905	1.769	rating	0.6157	intensity	happy	male	WC	young	n/a
55.938	0.736	rating_mouse_trajectory	0.6157	intensity	happy	male	WC	young	n/a
57.825	1.314	face	n/a	intensity	disgust	male	WC	young	task-faces/4Disgust_Model1_2Male_1WC_1Young.mp4
59.14	1.652	rating	0.4498	intensity	disgust	male	WC	young	n/a
59.606	1.186	rating_mouse_trajectory	0.4498	intensity	disgust	male	WC	young	n/a
