onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.799	2.088	face	n/a	intensity	pain	female	African	young	task-faces/7Pain_Model2_1Female_3African_1Young.mp4
5.887	1.3	rating	0.4316	intensity	pain	female	African	young	n/a
6.437	0.75	rating_mouse_trajectory	0.4316	intensity	pain	female	African	young	n/a
7.813	1.359	face	n/a	intensity	fear	female	African	young	task-faces/3Fear_Model1_1Female_3African_1Young.mp4
9.172	1.2	rating	0.3507	intensity	fear	female	African	young	n/a
9.855	0.517	rating_mouse_trajectory	0.3507	intensity	fear	female	African	young	n/a
11.097	1.343	face	n/a	intensity	anger	female	WC	young	task-faces/5Anger_Model3_1Female_1WC_1Young.mp4
12.44	1.483	rating	0.4943	intensity	anger	female	WC	young	n/a
13.84	0.083	rating_mouse_trajectory	0.4943	intensity	anger	female	WC	young	n/a
15.366	1.308	face	n/a	intensity	happy	female	African	young	task-faces/1Happy_Model5_1Female_3African_1Young.mp4
16.674	1.833	rating	0.6197	intensity	happy	female	African	young	n/a
17.324	1.183	rating_mouse_trajectory	0.6197	intensity	happy	female	African	young	n/a
18.605	2.071	face	n/a	intensity	pleasure	male	African	young	task-faces/8Pleasure_Model4_2Male_3African_1Young.mp4
20.676	1.733	rating	0.2375	intensity	pleasure	male	African	young	n/a
21.909	0.5	rating_mouse_trajectory	0.2375	intensity	pleasure	male	African	young	n/a
26.602	1.327	face	n/a	intensity	anger	male	EA	young	task-faces/5Anger_Model4_2Male_2EA_1Young.mp4
27.929	0.75	rating	0.3912	intensity	anger	male	EA	young	n/a
28.412	0.267	rating_mouse_trajectory	0.3912	intensity	anger	male	EA	young	n/a
29.845	1.334	face	n/a	intensity	surprise	male	EA	young	task-faces/2Surprise_Model3_2Male_2EA_1Young.mp4
31.18	0.483	rating	0.553	intensity	surprise	male	EA	young	n/a
31.613	0.05	rating_mouse_trajectory	0.553	intensity	surprise	male	EA	young	n/a
33.096	1.318	face	n/a	intensity	surprise	male	WC	young	task-faces/2Surprise_Model2_2Male_1WC_1Young.mp4
34.414	0.6	rating	0.2193	intensity	surprise	male	WC	young	n/a
34.781	0.233	rating_mouse_trajectory	0.2193	intensity	surprise	male	WC	young	n/a
