onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	participant_response	trial_index
227.534	0.367	posner	target_response	correct	right	left	left	43
230.602	0.2	posner	valid_cue	correct	right	n/a	n/a	44
230.802	0.436	posner	target_response	correct	right	right	right	44
234.97	0.2	posner	invalid_cue	correct	left	n/a	n/a	45
235.17	0.39	posner	target_response	correct	left	right	right	45
243.24	0.2	posner	valid_cue	correct	left	n/a	n/a	46
243.44	0.348	posner	target_response	correct	left	left	left	46
249.309	0.2	posner	valid_cue	correct	left	n/a	n/a	47
249.509	0.352	posner	target_response	correct	left	left	left	47
252.277	0.2	posner	invalid_cue	correct	left	n/a	n/a	48
252.477	0.476	posner	target_response	correct	left	right	right	48
257.445	0.2	posner	invalid_cue	correct	right	n/a	n/a	49
257.645	0.402	posner	target_response	correct	right	left	left	49
264.615	0.2	posner	invalid_cue	correct	left	n/a	n/a	50
264.815	0.401	posner	target_response	correct	left	right	right	50
270.583	0.2	posner	valid_cue	correct	left	n/a	n/a	51
270.783	0.409	posner	target_response	correct	left	left	left	51
278.053	0.2	posner	valid_cue	correct	right	n/a	n/a	52
278.253	0.307	posner	target_response	correct	right	right	right	52
282.621	0.2	posner	valid_cue	correct	left	n/a	n/a	53
282.821	0.356	posner	target_response	correct	left	left	left	53
290.091	0.2	posner	valid_cue	correct	left	n/a	n/a	54
290.291	0.418	posner	target_response	correct	left	left	left	54
293.659	0.2	posner	valid_cue	correct	right	n/a	n/a	55
293.859	0.341	posner	target_response	correct	right	right	right	55
297.127	0.2	posner	invalid_cue	correct	right	n/a	n/a	56
297.327	0.368	posner	target_response	correct	right	left	left	56
303.296	0.2	posner	invalid_cue	correct	right	n/a	n/a	57
303.496	0.42	posner	target_response	correct	right	left	left	57
307.564	0.2	posner	invalid_cue	correct	left	n/a	n/a	58
307.764	0.42	posner	target_response	correct	left	right	right	58
310.632	0.2	posner	invalid_cue	correct	right	n/a	n/a	59
310.832	0.346	posner	target_response	correct	right	left	left	59
314.5	0.2	posner	invalid_cue	correct	right	n/a	n/a	60
314.7	0.416	posner	target_response	correct	right	left	left	60
318.868	0.2	posner	valid_cue	correct	left	n/a	n/a	61
319.068	0.308	posner	target_response	correct	left	left	left	61
322.336	0.2	posner	valid_cue	correct	left	n/a	n/a	62
322.536	0.325	posner	target_response	correct	left	left	left	62
329.806	0.2	posner	invalid_cue	correct	left	n/a	n/a	63
330.006	0.415	posner	target_response	correct	left	right	right	63
332.873	0.2	posner	valid_cue	correct	left	n/a	n/a	64
333.073	0.381	posner	target_response	correct	left	left	left	64
340.343	0.2	posner	valid_cue	correct	left	n/a	n/a	65
340.543	0.268	posner	target_response	correct	left	left	left	65
345.611	0.2	posner	invalid_cue	correct	left	n/a	n/a	66
345.812	0.42	posner	target_response	correct	left	right	right	66
348.679	0.2	posner	valid_cue	correct	left	n/a	n/a	67
348.879	0.338	posner	target_response	correct	left	left	left	67
352.447	0.2	posner	valid_cue	correct	left	n/a	n/a	68
352.647	0.385	posner	target_response	correct	left	left	left	68
357.716	0.2	posner	invalid_cue	correct	left	n/a	n/a	69
357.916	0.461	posner	target_response	correct	left	right	right	69
361.784	0.2	posner	invalid_cue	correct	right	n/a	n/a	70
361.984	0.342	posner	target_response	correct	right	left	left	70
365.452	0.2	posner	invalid_cue	correct	right	n/a	n/a	71
365.652	0.39	posner	target_response	correct	right	left	left	71
370.821	0.2	posner	invalid_cue	correct	left	n/a	n/a	72
371.021	0.393	posner	target_response	correct	left	right	right	72
378.29	0.2	posner	invalid_cue	correct	left	n/a	n/a	73
378.49	0.451	posner	target_response	correct	left	right	right	73
381.558	0.2	posner	invalid_cue	correct	left	n/a	n/a	74
381.758	0.373	posner	target_response	correct	left	right	right	74
385.426	0.2	posner	invalid_cue	correct	left	n/a	n/a	75
385.626	0.399	posner	target_response	correct	left	right	right	75
391.395	0.2	posner	invalid_cue	correct	right	n/a	n/a	76
391.595	0.36	posner	target_response	correct	right	left	left	76
394.363	0.2	posner	invalid_cue	correct	left	n/a	n/a	77
394.563	0.419	posner	target_response	correct	left	right	right	77
397.431	0.2	posner	invalid_cue	correct	right	n/a	n/a	78
397.631	0.366	posner	target_response	correct	right	left	left	78
401.399	0.2	posner	invalid_cue	correct	right	n/a	n/a	79
401.599	0.341	posner	target_response	correct	right	left	left	79
405.467	0.2	posner	valid_cue	correct	right	n/a	n/a	80
405.667	0.347	posner	target_response	correct	right	right	right	80
408.635	0.2	posner	invalid_cue	correct	left	n/a	n/a	81
408.835	0.433	posner	target_response	correct	left	right	right	81
411.803	0.2	posner	valid_cue	correct	right	n/a	n/a	82
412.003	0.368	posner	target_response	correct	right	right	right	82
415.271	0.2	posner	invalid_cue	correct	right	n/a	n/a	83
415.471	0.403	posner	target_response	correct	right	left	left	83
420.439	0.2	posner	valid_cue	correct	right	n/a	n/a	84
420.64	0.368	posner	target_response	correct	right	right	right	84
427.909	0.2	posner	valid_cue	correct	left	n/a	n/a	85
428.109	0.402	posner	target_response	correct	left	left	left	85
434.378	0.2	posner	invalid_cue	correct	right	n/a	n/a	86
434.578	0.409	posner	target_response	correct	right	left	left	86
437.446	0.2	posner	invalid_cue	correct	left	n/a	n/a	87
437.646	0.4	posner	target_response	correct	left	right	right	87
445.816	0.2	posner	invalid_cue	correct	right	n/a	n/a	88
446.016	0.372	posner	target_response	correct	right	left	left	88
450.384	0.2	posner	invalid_cue	correct	left	n/a	n/a	89
450.584	0.374	posner	target_response	correct	left	right	right	89
456.553	0.2	posner	valid_cue	correct	right	n/a	n/a	90
456.753	0.357	posner	target_response	correct	right	right	right	90
461.722	0.2	posner	invalid_cue	correct	right	n/a	n/a	91
461.922	0.435	posner	target_response	correct	right	left	left	91
465.89	0.2	posner	invalid_cue	correct	right	n/a	n/a	92
466.09	0.374	posner	target_response	correct	right	left	left	92
469.158	0.2	posner	invalid_cue	correct	right	n/a	n/a	93
469.358	0.433	posner	target_response	correct	right	left	left	93
475.527	0.2	posner	valid_cue	correct	left	n/a	n/a	94
475.727	0.306	posner	target_response	correct	left	left	left	94
482.096	0.2	posner	invalid_cue	correct	left	n/a	n/a	95
482.296	0.439	posner	target_response	correct	left	right	right	95
485.364	0.2	posner	invalid_cue	correct	left	n/a	n/a	96
485.564	0.551	posner	target_response	correct	left	right	right	96
489.932	0.2	posner	invalid_cue	correct	left	n/a	n/a	97
490.132	0.37	posner	target_response	correct	left	right	right	97
493.2	0.2	posner	invalid_cue	correct	left	n/a	n/a	98
493.4	0.368	posner	target_response	correct	left	right	right	98
500.67	0.2	posner	valid_cue	correct	right	n/a	n/a	99
500.87	0.396	posner	target_response	correct	right	right	right	99
506.238	0.2	posner	valid_cue	correct	left	n/a	n/a	100
506.438	0.434	posner	target_response	correct	left	left	left	100
509.606	0.2	posner	valid_cue	correct	right	n/a	n/a	101
509.806	0.394	posner	target_response	correct	right	right	right	101
512.774	0.2	posner	valid_cue	correct	right	n/a	n/a	102
512.974	0.367	posner	target_response	correct	right	right	right	102
516.742	0.2	posner	valid_cue	correct	left	n/a	n/a	103
516.942	0.337	posner	target_response	correct	left	left	left	103
520.31	0.2	posner	invalid_cue	correct	left	n/a	n/a	104
520.51	0.401	posner	target_response	correct	left	right	right	104
523.878	0.2	posner	invalid_cue	correct	left	n/a	n/a	105
524.078	0.35	posner	target_response	correct	left	right	right	105
527.246	0.2	posner	invalid_cue	correct	right	n/a	n/a	106
527.446	0.362	posner	target_response	correct	right	left	left	106
530.414	0.2	posner	invalid_cue	correct	right	n/a	n/a	107
530.614	0.432	posner	target_response	correct	right	left	left	107
534.382	0.2	posner	invalid_cue	correct	right	n/a	n/a	108
534.582	0.382	posner	target_response	correct	right	left	left	108
538.05	0.2	posner	invalid_cue	correct	left	n/a	n/a	109
538.25	0.391	posner	target_response	correct	left	right	right	109
545.52	0.2	posner	valid_cue	correct	right	n/a	n/a	110
545.72	0.421	posner	target_response	correct	right	right	right	110
550.088	0.2	posner	valid_cue	correct	left	n/a	n/a	111
550.288	0.362	posner	target_response	correct	left	left	left	111
554.656	0.2	posner	valid_cue	correct	left	n/a	n/a	112
554.856	0.341	posner	target_response	correct	left	left	left	112
557.924	0.2	posner	valid_cue	correct	right	n/a	n/a	113
558.124	0.374	posner	target_response	correct	right	right	right	113
561.192	0.2	posner	invalid_cue	correct	left	n/a	n/a	114
561.392	0.421	posner	target_response	correct	left	right	right	114
567.361	0.2	posner	valid_cue	correct	right	n/a	n/a	115
567.561	0.403	posner	target_response	correct	right	right	right	115
575.131	0.2	posner	invalid_cue	correct	right	n/a	n/a	116
575.331	0.364	posner	target_response	correct	right	left	left	116
582.6	0.2	posner	valid_cue	correct	right	n/a	n/a	117
582.8	0.381	posner	target_response	correct	right	right	right	117
589.569	0.2	posner	valid_cue	correct	left	n/a	n/a	118
589.77	0.401	posner	target_response	correct	left	left	left	118
596.139	0.2	posner	invalid_cue	correct	left	n/a	n/a	119
596.339	0.413	posner	target_response	correct	left	right	right	119
599.306	0.2	posner	valid_cue	correct	left	n/a	n/a	120
599.506	0.45	posner	target_response	correct	left	left	left	120
